"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BDM"
-0.156425000000004,11.8905125,-2.9735571781301,0.0195741921198624,0.0435702489814369,-4.74860438482356,"TIM10_HUMAN",8,2.51603794444792,0.0367431130222252,0.0729346345172403,0.156425000000004,"Non-significant",1.1370661889968,"TIMM10","Mitochondrial import inner membrane translocase subunit Tim10","TIM10_HUMAN",-0.156425000000004
0.203989999999997,10.23103,2.47889543559137,0.0407132894566886,0.0796370421364145,-5.50768711923937,"DIK1A_HUMAN",14,-2.51559361612561,0.0367682575374223,0.0729668785504207,-0.203989999999997,"Non-significant",1.13687423203051,"DIPK1A","Divergent protein kinase domain 1A","DIK1A_HUMAN",0.203989999999997
0.612499999999999,6.4671225,2.44471662872793,0.0428547896105508,0.0828788783267977,-5.55997570300928,"SDCG8_HUMAN",14,-2.51459350843621,0.0368249176624436,0.0730616348007533,-0.612499999999999,"Non-significant",1.13631061439891,"SDCCAG8","Serologically defined colon cancer antigen 8","SDCG8_HUMAN",0.612499999999999
-0.204775,8.1713325,-2.46457270610417,0.0415970554737698,0.0810198766390984,-5.52960710721655,"ZGPAT_HUMAN",15,2.5137670884224,0.0368718047238475,0.0731369598659816,0.204775,"Non-significant",1.13586309623846,"ZGPAT","Zinc finger CCCH-type with G patch domain-containing protein","ZGPAT_HUMAN",-0.204775
-0.680054999999999,6.0736575,-2.46019298503262,0.041871197808538,0.0814377413130237,-5.53630764601567,"CP4FN_HUMAN",8,2.51283912169025,0.0369245254612976,0.0732238170613734,0.680054999999999,"Non-significant",1.13534763566368,"CYP4F22","Ultra-long-chain fatty acid omega-hydroxylase","CP4FN_HUMAN",-0.680054999999999
0.209357499999999,9.52541375,2.53482977457946,0.0374420999318952,0.074502508553805,-5.42198436758612,"GFOD2_HUMAN",11,-2.51227990627265,0.0369563332978284,0.0732691705866014,-0.209357499999999,"Non-significant",1.13507872468457,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN",0.209357499999999
0.155077500000001,9.20074875,2.36816182648758,0.0480779897998691,0.0906702002252879,-5.67680789182504,"WDR3_HUMAN",32,-2.51189978394348,0.0369779703418716,0.0732943425683422,-0.155077500000001,"Non-significant",1.13492954631621,"WDR3","WD repeat-containing protein 3","WDR3_HUMAN",0.155077500000001
1.3295125,7.08804125,2.4755452634532,0.0409182720142796,0.0799828311809882,-5.51281535759817,"LYNX1_HUMAN",2,-2.51170961660237,0.0369887997441087,0.073298085642302,-1.3295125,"Non-significant",1.13490736786694,"LYNX1","Ly-6/neurotoxin-like protein 1","LYNX1_HUMAN",1.3295125
0.873032500000003,8.47848625,2.44295361709205,0.042968323649881,0.0830216649684238,-5.56267094085538,"TM199_HUMAN",10,-2.50975468799943,0.0371003137299461,0.0735012982015704,-0.873032500000003,"Non-significant",1.13370499021105,"TMEM199","Transmembrane protein 199","TM199_HUMAN",0.873032500000003
-1.69311,5.6438175,-2.44413938639848,0.042891928986194,0.0829311400539666,-5.56085819503921,"TRI18_HUMAN",5,2.50940524048761,0.0371202830879095,0.073523092716763,1.69311,"Non-significant",1.13357623283013,"MID1","E3 ubiquitin-protein ligase Midline-1","TRI18_HUMAN",-1.69311
0.155259999999998,9.501065,2.37889852564479,0.0473080908031266,0.089692814154494,-5.66044949996656,"TF3C5_HUMAN",27,-2.50746169797093,0.0372315475091243,0.0737256585700002,-0.155259999999998,"Non-significant",1.13238133933175,"GTF3C5","General transcription factor 3C polypeptide 5","TF3C5_HUMAN",0.155259999999998
1.03087,5.391225,2.4561599302107,0.0421252737001042,0.0817960667440677,-5.54247681814868,"PHLP2_HUMAN",5,-2.50678167160628,0.0372705578939503,0.0737850841860914,-1.03087,"Non-significant",1.13203142287053,"PHLPP2","PH domain leucine-rich repeat-containing protein phosphatase 2","PHLP2_HUMAN",1.03087
0.177075000000002,15.4440375,2.99759071500024,0.0189011611424829,0.0424525257660478,-4.71185168978256,"REEP5_HUMAN",7,-2.50655938151734,0.0372833187985152,0.0737925271632612,-0.177075000000002,"Non-significant",1.13198761617266,"REEP5","Receptor expression-enhancing protein 5","REEP5_HUMAN",0.177075000000002
0.256447499999998,8.28712875,2.43227073441943,0.0436628722750968,0.0841241426348398,-5.57899830462242,"DTNB_HUMAN",18,-2.50599506150111,0.0373157344208452,0.0738388585040041,-0.256447499999998,"Non-significant",1.13171502581264,"DTNB","Dystrobrevin beta","DTNB_HUMAN",0.256447499999998
-0.162224999999999,14.5297375,-2.35529420066749,0.0490174626240204,0.0922297816368416,-5.69639995635565,"ACSS3_HUMAN",39,2.50482000826649,0.0373833237388674,0.0739547509679621,0.162224999999999,"Non-significant",1.13103392101945,"ACSS3","Acyl-CoA synthetase short-chain family member 3, mitochondrial","ACSS3_HUMAN",-0.162224999999999
0.162374999999999,14.8666875,2.46802873486236,0.0413820257352972,0.0806393741331036,-5.52431894112507,"RS7_HUMAN",15,-2.50248897433219,0.0375177740025763,0.0741923990942065,-0.162374999999999,"Non-significant",1.12964058529416,"RPS7","Small ribosomal subunit protein eS7","RS7_HUMAN",0.162374999999999
1.31807,6.7868775,2.43291682583949,0.0436205430549497,0.0840812521567865,-5.5780110530932,"TMCC3_HUMAN",9,-2.50242358892263,0.0375215524084631,0.0741923990942065,-1.31807,"Non-significant",1.12964058529416,"TMCC3","Transmembrane and coiled-coil domain protein 3","TMCC3_HUMAN",1.31807
0.1691,10.452475,2.50398962713391,0.0392109297161106,0.0773835343795558,-5.46925587660295,"NUP43_HUMAN",13,-2.50041277751896,0.0376379396236655,0.0744045886266722,-0.1691,"Non-significant",1.12840028012896,"NUP43","Nucleoporin Nup43","NUP43_HUMAN",0.1691
0.170832499999999,9.13477125,2.36985163174786,0.0479559804309703,0.0905442486349826,-5.67423395446198,"KIF3B_HUMAN",30,-2.49597413837724,0.0378961521785797,0.07489697578592,-0.170832499999999,"Non-significant",1.12553571802821,"KIF3B","Kinesin-like protein KIF3B","KIF3B_HUMAN",0.170832499999999
0.629077500000001,7.56760875,2.50928189918492,0.0389014080452126,0.076898618494516,-5.46114692046734,"MIS_HUMAN",4,-2.49421501203117,0.03799898479003,0.0750821107034626,-0.629077500000001,"Non-significant",1.12446352702056,"AMH","Muellerian-inhibiting factor","MIS_HUMAN",0.629077500000001
0.139095000000003,9.977205,2.3981779289229,0.045956907036156,0.0876545926857379,-5.6310519398754,"RFC5_HUMAN",20,-2.49352441647067,0.0380394321558983,0.0751439192323023,-0.139095000000003,"Non-significant",1.12410615746835,"RFC5","Replication factor C subunit 5","RFC5_HUMAN",0.139095000000003
-1.2062775,6.14365125,-2.44223342204359,0.043014790879341,0.0830707315968994,-5.56377189586167,"CAH14_HUMAN",4,2.492443039674,0.038102855021621,0.0752289677881479,1.2062775,"Non-significant",1.12361489706672,"CA14","Carbonic anhydrase 14","CAH14_HUMAN",-1.2062775
-0.1007,13.07945,-2.52360949121156,0.0380759626892386,0.0755803249700672,-5.43918745676022,"MIC27_HUMAN",15,2.49240422531759,0.0381051334842704,0.0752289677881479,0.1007,"Non-significant",1.12361489706672,"APOOL","MICOS complex subunit MIC27","MIC27_HUMAN",-0.1007
0.114574999999997,13.6145875,2.34458614061835,0.0498134395815116,0.0935342596631316,-5.71269265864435,"SUCB1_HUMAN",24,-2.49209455424933,0.0381233166128961,0.0752289677881479,-0.114574999999997,"Non-significant",1.12361489706672,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN",0.114574999999997
0.163895,7.725605,2.4755759689836,0.0409163884895531,0.0799828311809882,-5.5127683582359,"LENG9_HUMAN",14,-2.49205038849944,0.0381259106360706,0.0752289677881479,-0.163895,"Non-significant",1.12361489706672,"LENG9","Leukocyte receptor cluster member 9","LENG9_HUMAN",0.163895
0.18055,10.62795,2.66475862826639,0.0308460326129354,0.0632347525283432,-5.22250264433407,"UBQL2_HUMAN",9,-2.49200855170702,0.0381283680360764,0.0752289677881479,-0.18055,"Non-significant",1.12361489706672,"UBQLN2","Ubiquilin-2","UBQL2_HUMAN",0.18055
-0.0739149999999977,9.551605,-2.08567117244298,0.0735684782283011,0.128131375507885,-6.10247408680555,"PI3R4_HUMAN",45,2.49049477241683,0.0382173923981591,0.0753864732627788,0.0739149999999977,"Non-significant",1.12270657341863,"PIK3R4","Phosphoinositide 3-kinase regulatory subunit 4","PI3R4_HUMAN",-0.0739149999999977
-0.401115000000002,7.059795,-2.49841557213148,0.0395396618970376,0.0778635955397344,-5.47779515213375,"NAA80_HUMAN",7,2.48829550823784,0.0383471060748986,0.0756241461635841,0.401115000000002,"Non-significant",1.12133951572509,"NAA80","N-alpha-acetyltransferase 80","NAA80_HUMAN",-0.401115000000002
-0.132575000000001,11.8153625,-2.39034526713802,0.0465010587455692,0.0884696401940534,-5.64299886431681,"XPP3_HUMAN",20,2.48753133116997,0.038392282232681,0.0756950287983452,0.132575000000001,"Non-significant",1.12093264145554,"XPNPEP3","Xaa-Pro aminopeptidase 3","XPP3_HUMAN",-0.132575000000001
0.119950000000001,13.192525,2.73752985200851,0.0276888783601488,0.0579369356567232,-5.11067860541422,"PRRC1_HUMAN",11,-2.4866459169368,0.0384446932235545,0.0757801382656167,-0.119950000000001,"Non-significant",1.12044460666277,"PRRC1","Protein PRRC1","PRRC1_HUMAN",0.119950000000001
-0.119699999999998,11.547025,-2.22803760218276,0.0593691704336274,0.108222030268677,-5.88925729401594,"ACACA_HUMAN",100,2.48421609056024,0.0385888974103811,0.0760461011947846,0.119699999999998,"Non-significant",1.11892304687062,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN",-0.119699999999998
-0.0664500000000032,14.1371,-2.23148425137541,0.0590616952139894,0.107716969380264,-5.88405858910348,"HNRPL_HUMAN",23,2.48220486718985,0.0387086739631999,0.0762638089762829,0.0664500000000032,"Non-significant",1.1176815077947,"HNRNPL","Heterogeneous nuclear ribonucleoprotein L","HNRPL_HUMAN",-0.0664500000000032
-0.493515000000002,9.27005,-2.51111581413752,0.0387947357990242,0.0767654463143617,-5.45833664596698,"LTOR5_HUMAN",5,2.48159567470206,0.0387450282945152,0.0763170932144248,0.493515000000002,"Non-significant",1.11737817951172,"LAMTOR5","Ragulator complex protein LAMTOR5","LTOR5_HUMAN",-0.493515000000002
1.1934375,6.25450375,2.40981248941377,0.0451605594782317,0.0864005289620872,-5.61329746699081,"ABCA3_HUMAN",10,-2.47909882587514,0.0388943934572046,0.0765928987658331,-1.1934375,"Non-significant",1.11581149368039,"ABCA3","Phospholipid-transporting ATPase ABCA3","ABCA3_HUMAN",1.1934375
0.126012500000003,9.22875125,2.2589061634156,0.05667165386111,0.104332858377134,-5.84264369236385,"P3C2A_HUMAN",60,-2.47831327578668,0.0389415069964795,0.0766672608926846,-0.126012500000003,"Non-significant",1.11539005259667,"PIK3C2A","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha","P3C2A_HUMAN",0.126012500000003
0.0720749999999999,13.2178125,2.17303204801518,0.0644988287735588,0.115778716506598,-5.97200542479481,"STT3B_HUMAN",28,-2.47810393683656,0.0389540719188524,0.0766735850157869,-0.0720749999999999,"Non-significant",1.1153542300244,"STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B","STT3B_HUMAN",0.0720749999999999
-0.358627500000002,7.30831875,-2.60801905803717,0.0335651642853838,0.0678252937667184,-5.30966353046667,"T161A_HUMAN",5,2.47621458911034,0.0390676604987735,0.0768787039771833,0.358627500000002,"Non-significant",1.11419394662336,"TMEM161A","Transmembrane protein 161A","T161A_HUMAN",-0.358627500000002
0.254912500000001,9.83389625,3.13979199139844,0.0153877656158111,0.0361251152687341,-4.49507981639812,"CC167_HUMAN",4,-2.47451205377148,0.0391703057454762,0.0770621949847405,-0.254912500000001,"Non-significant",1.11315862501177,"CCDC167","Coiled-coil domain-containing protein 167","CC167_HUMAN",0.254912500000001
-0.283525000000001,12.6576125,-2.94433275645536,0.0204267183800892,0.0451438449920683,-4.79333281724023,"GBG5_HUMAN",4,2.47357207746888,0.0392270937975268,0.0771554018599148,0.283525000000001,"Non-significant",1.11263366239635,"GNG5","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5","GBG5_HUMAN",-0.283525000000001
-0.0924249999999986,14.9640375,-2.39743936586512,0.0460079389231481,0.0877146705330159,-5.63217865067147,"KAD1_HUMAN",18,2.47047423496541,0.0394148399217154,0.0775060824366089,0.0924249999999986,"Non-significant",1.11066421407431,"AK1","Adenylate kinase isoenzyme 1","KAD1_HUMAN",-0.0924249999999986
0.222575000000003,14.3938125,2.40291249847841,0.0456311311347183,0.0871381348806011,-5.62382815677219,"RL15_HUMAN",17,-2.4701325166595,0.0394356056621027,0.0775283201961434,-0.222575000000003,"Non-significant",1.11053962577445,"RPL15","Large ribosomal subunit protein eL15","RL15_HUMAN",0.222575000000003
-0.234227500000001,7.99439875,-2.42304073717605,0.0442721762126263,0.084958637778818,-5.59309899939151,"BRAF_HUMAN",14,2.46907188659092,0.0395001293684665,0.0776308478152545,0.234227500000001,"Non-significant",1.10996567083161,"BRAF","Serine/threonine-protein kinase B-raf","BRAF_HUMAN",-0.234227500000001
0.181817499999999,8.83909875,2.37057623921295,0.0479037577485122,0.0904873285765675,-5.67313014689946,"INT9_HUMAN",23,-2.46896403736544,0.0395066963997612,0.0776308478152545,-0.181817499999999,"Non-significant",1.10996567083161,"INTS9","Integrator complex subunit 9","INT9_HUMAN",0.181817499999999
0.393012499999999,7.35632375,2.4292545348153,0.0438610359708069,0.0843252413818195,-5.58360679870612,"SFR19_HUMAN",10,-2.46851557336996,0.0395340156342225,0.0776659142509839,-0.393012499999999,"Non-significant",1.10976954105281,"SCAF1","Splicing factor, arginine/serine-rich 19","SFR19_HUMAN",0.393012499999999
-0.164850000000001,10.619225,-2.689926362193,0.0297139010455459,0.0613279357430476,-5.18382961176445,"HDHD1_HUMAN",9,2.46770021480896,0.0395837342104878,0.0777399233046876,0.164850000000001,"Non-significant",1.1093558921633,"PUDP","Pseudouridine-5'-phosphatase","HDHD1_HUMAN",-0.164850000000001
0.278160000000002,9.238265,2.44542663852824,0.042809153077202,0.0828296995343172,-5.5588902062228,"PR38A_HUMAN",11,-2.46758681963489,0.0395906537932509,0.0777399233046876,-0.278160000000002,"Non-significant",1.1093558921633,"PRPF38A","Pre-mRNA-splicing factor 38A","PR38A_HUMAN",0.278160000000002
0.5733575,6.87635125,2.42201141584445,0.044340660219173,0.0850104612901731,-5.594671134307,"DPYL3_HUMAN",8,-2.46615259235311,0.0396782789506609,0.0778933263499803,-0.5733575,"Non-significant",1.10849974968987,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN",0.5733575
-0.109924999999997,15.6873875,-2.47337910549036,0.0410513715599642,0.0801474503568913,-5.5161308520756,"MTCH2_HUMAN",15,2.46222471436749,0.0399192637424742,0.0783476476324643,0.109924999999997,"Non-significant",1.10597403857736,"MTCH2","Mitochondrial carrier homolog 2","MTCH2_HUMAN",-0.109924999999997
0.118495000000001,8.18714,2.38746107136742,0.0467030760820975,0.0887921655197206,-5.64739683105016,"RPC3_HUMAN",18,-2.46002491396526,0.04005487454846,0.0785949884031295,-0.118495000000001,"Non-significant",1.10460514579593,"POLR3C","DNA-directed RNA polymerase III subunit RPC3","RPC3_HUMAN",0.118495000000001
-0.12105,12.2933,-2.82220716643012,0.0244339270768338,0.0522591531896383,-4.98060817437385,"SARNP_HUMAN",10,2.45894665174094,0.0401215165056803,0.0787069136907315,0.12105,"Non-significant",1.1039871171218,"SARNP","SAP domain-containing ribonucleoprotein","SARNP_HUMAN",-0.12105
0.088099999999999,12.080225,2.1556436861539,0.066210749096743,0.118178907270869,-5.9980725698344,"GUAA_HUMAN",42,-2.4586424485658,0.040140338090757,0.0787243097923319,-0.088099999999999,"Non-significant",1.10389113830902,"GMPS","GMP synthase [glutamine-hydrolyzing]","GUAA_HUMAN",0.088099999999999
-0.573862499999998,8.26289875,-2.596360396911,0.0341538969946495,0.0688960746954077,-5.32756582129918,"NDUC1_HUMAN",2,2.45849296709125,0.0401495900514442,0.0787243097923319,0.573862499999998,"Non-significant",1.10389113830902,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN",-0.573862499999998
-0.110524999999999,11.9644375,-2.76546091486873,0.0265679973070389,0.0561211819677511,-5.06776329627816,"BID_HUMAN",11,2.45736032722443,0.0402197635899179,0.0788430468460418,0.110524999999999,"Non-significant",1.10323660099768,"BID","BH3-interacting domain death agonist","BID_HUMAN",-0.110524999999999
0.243600000000001,12.770325,2.39409637507438,0.0462396485777039,0.0880744979182195,-5.63727800647379,"CNO6L_HUMAN",16,-2.45654835184079,0.0402701466131513,0.0789229409358389,-0.243600000000001,"Non-significant",1.10279673983635,"CNOT6L","CCR4-NOT transcription complex subunit 6-like","CNO6L_HUMAN",0.243600000000001
0.14386,9.2126775,2.6667577421711,0.0307544929228846,0.0630628646777908,-5.21943093901711,"NADK_HUMAN",10,-2.45570701743441,0.0403224188390997,0.079006498480626,-0.14386,"Non-significant",1.10233718544114,"NADK","NAD kinase","NADK_HUMAN",0.14386
-0.15615,10.6564,-2.86961128792852,0.0227886128600541,0.0493322018026732,-4.90785689029607,"RMXL1_HUMAN",8,2.45435524770276,0.0404065485141502,0.0791524216771811,0.15615,"Non-significant",1.10153579331018,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN",-0.15615
0.177335000000001,9.4737675,2.44395806817653,0.0429036016547429,0.0829341491076591,-5.56113539121575,"ABHD4_HUMAN",13,-2.45042434366715,0.0406522069641755,0.0796146184167012,-0.177335000000001,"Non-significant",1.09900718207622,"ABHD4","(Lyso)-N-acylphosphatidylethanolamine lipase","ABHD4_HUMAN",0.177335000000001
-0.146972499999999,9.79784875,-2.42231081780606,0.0443207289334673,0.0850104612901731,-5.59421385003837,"ARAF_HUMAN",15,2.44937416125534,0.0407180929487159,0.0797246061603947,0.146972499999999,"Non-significant",1.09840761749472,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF_HUMAN",-0.146972499999999
-0.34605,15.51195,-2.45548480783726,0.0421679589543568,0.0818595613326585,-5.54350942557454,"ATIF1_HUMAN",8,2.44885458217954,0.0407507301081668,0.0797694568831784,0.34605,"Non-significant",1.09816336486793,"ATP5IF1","ATPase inhibitor, mitochondrial","ATIF1_HUMAN",-0.34605
0.120272499999999,8.92185375,2.25264092494327,0.0572090122122352,0.105086148804818,-5.85211417258064,"UBP40_HUMAN",38,-2.44670525427528,0.0408860210621092,0.0800151827804181,-0.120272499999999,"Non-significant",1.09682759835639,"USP40","Ubiquitin carboxyl-terminal hydrolase 40","UBP40_HUMAN",0.120272499999999
0.113974999999998,10.5967625,2.37412822342866,0.0476485988985929,0.0902132133419548,-5.66771870471186,"FBX22_HUMAN",18,-2.44630422536626,0.0409113144206699,0.0800293542101928,-0.113974999999998,"Non-significant",1.09675068759288,"FBXO22","F-box only protein 22","FBX22_HUMAN",0.113974999999998
0.376257500000001,10.41727125,2.96270471136314,0.0198863251188605,0.0441332142188463,-4.76520960412859,"EVA1A_HUMAN",2,-2.44628089357203,0.0409127864716904,0.0800293542101928,-0.376257500000001,"Non-significant",1.09675068759288,"EVA1A","Protein eva-1 homolog A","EVA1A_HUMAN",0.376257500000001
-0.145899999999997,14.9658,-2.56834559137106,0.0356124990191584,0.0714865981780266,-5.37056928330567,"UB2V2_HUMAN",11,2.44588456884806,0.0409377996116092,0.0800591796793826,0.145899999999997,"Non-significant",1.09658886417524,"UBE2V2","Ubiquitin-conjugating enzyme E2 variant 2","UB2V2_HUMAN",-0.145899999999997
