"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BT"
-0.0530425000000037,9.53509875,-0.964181748756162,0.365992935300542,0.549669434417369,-6.98096843417967,"DPOG2_HUMAN",13,1.0002132511921,0.350520422191281,0.539565144271972,0.0530425000000037,"Non-significant",0.267956113372406,"POLG2","DNA polymerase subunit gamma-2","DPOG2_HUMAN",-0.0530425000000037
0.0546249999999997,11.5032375,0.945832469771545,0.374669912377428,0.558131965618866,-6.99861817005772,"PURA2_HUMAN",17,-0.999818233309209,0.350698710643329,0.539736800862534,-0.0546249999999997,"Non-significant",0.267817969434043,"ADSS2","Adenylosuccinate synthetase isozyme 2","PURA2_HUMAN",0.0546249999999997
-0.0590149999999969,9.9699025,-0.965070522923647,0.365576553504078,0.549248193675365,-6.98010688040063,"AGO1_HUMAN",37,0.999107989097138,0.351019451378108,0.540127589089901,0.0590149999999969,"Non-significant",0.26750363889453,"AGO1","Protein argonaute-1","AGO1_HUMAN",-0.0590149999999969
-0.157525,9.96954,-1.00755790081622,0.346090446461089,0.531127601812224,-6.93821407385007,"AL2CL_HUMAN",25,0.99840156966146,0.351338690770018,0.54046836586035,0.157525,"Non-significant",0.267229720645633,"ALS2CL","ALS2 C-terminal-like protein","AL2CL_HUMAN",-0.157525
-0.0500249999999998,14.6211625,-0.94489561804962,0.375117055043242,0.55828966229323,-6.99951222782781,"CP4F2_HUMAN",36,0.998322038700785,0.351374645873579,0.54046836586035,0.0500249999999998,"Non-significant",0.267229720645633,"CYP4F2","Cytochrome P450 4F2","CP4F2_HUMAN",-0.0500249999999998
0.2296575,7.34226625,1.02069478529354,0.340230805728788,0.525427130818837,-6.9249850121447,"BNIP2_HUMAN",5,-0.997655311848145,0.351676178347021,0.540829252203001,-0.2296575,"Non-significant",0.266939826447386,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","BNIP2_HUMAN",0.2296575
0.117015000000002,8.2482025,1.00412167700499,0.34763600395543,0.532690392411705,-6.94165312330701,"TF3C4_HUMAN",30,-0.997221940650945,0.351872281537414,0.541027896455568,-0.117015000000002,"Non-significant",0.266780341243951,"GTF3C4","General transcription factor 3C polypeptide 4","TF3C4_HUMAN",0.117015000000002
-0.0547750000000029,10.9174125,-0.945416025448725,0.374868624316095,0.558131965618866,-6.99901567714379,"COBL1_HUMAN",60,0.996443157577615,0.352224898963314,0.541460979266287,0.0547750000000029,"Non-significant",0.266432835622127,"COBLL1","Cordon-bleu protein-like 1","COBL1_HUMAN",-0.0547750000000029
0.0600074999999993,8.59785875,1.00344071791968,0.347942921684207,0.533059635324762,-6.9423335895456,"CYLD_HUMAN",24,-0.996145880071359,0.352359572533851,0.541460979266287,-0.0600074999999993,"Non-significant",0.266432835622127,"CYLD","Ubiquitin carboxyl-terminal hydrolase CYLD","CYLD_HUMAN",0.0600074999999993
0.0892975000000025,9.49110125,1.00150976801944,0.34881436770067,0.533888758592031,-6.94426124491415,"2A5G_HUMAN",12,-0.996140436260411,0.352362039078083,0.541460979266287,-0.0892975000000025,"Non-significant",0.266432835622127,"PPP2R5C","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform","2A5G_HUMAN",0.0892975000000025
0.1046125,9.05207875,1.00280623696608,0.348229079713818,0.533369491181241,-6.94296729747481,"SSU72_HUMAN",10,-0.996008330255682,0.352421899284911,0.541460979266287,-0.1046125,"Non-significant",0.266432835622127,"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72","SSU72_HUMAN",0.1046125
-0.950425000000001,6.7005625,-1.01396091311464,0.343224696808602,0.528186830494244,-6.93178220595187,"RRP36_HUMAN",7,0.995809207903749,0.352512141007495,0.541496700069096,0.950425000000001,"Non-significant",0.266404185661281,"RRP36","Ribosomal RNA processing protein 36 homolog","RRP36_HUMAN",-0.950425000000001
-0.049100000000001,13.011275,-0.965613245554128,0.365322470416443,0.549070570542229,-6.97958047847323,"SDC1_HUMAN",6,0.995136370345114,0.352817201749484,0.541753419234456,0.049100000000001,"Non-significant",0.266198338983741,"SDC1","Syndecan-1","SDC1_HUMAN",-0.049100000000001
0.147317500000002,9.39751375,1.00948556918974,0.345225747504913,0.530688539989089,-6.93628094393435,"IKBB_HUMAN",10,-0.995006718953725,0.352876008463818,0.541753419234456,-0.147317500000002,"Non-significant",0.266198338983741,"NFKBIB","NF-kappa-B inhibitor beta","IKBB_HUMAN",0.147317500000002
0.0551499999999994,9.6179575,0.989560444797456,0.354244684457994,0.539137598281672,-6.95612755031244,"MROH1_HUMAN",50,-0.994997179666338,0.352880335552321,0.541753419234456,-0.0551499999999994,"Non-significant",0.266198338983741,"MROH1","Maestro heat-like repeat-containing protein family member 1","MROH1_HUMAN",0.0551499999999994
0.098392500000001,9.97529625,1.0287921254677,0.336657730284873,0.522203882919331,-6.91676702303593,"PTSS1_HUMAN",11,-0.99435808642778,0.353170326453988,0.542095660601517,-0.098392500000001,"Non-significant",0.265924069170907,"PTDSS1","Phosphatidylserine synthase 1","PTSS1_HUMAN",0.098392500000001
0.263567500000001,6.52521125,1.00853279720099,0.345652925116138,0.530937954047394,-6.93723676316347,"CQ080_HUMAN",9,-0.994056908781544,0.353307050910971,0.542202561707495,-0.263567500000001,"Non-significant",0.265838434869142,"MTNAP1","Mitochondrial nucleoid-associated protein 1","CQ080_HUMAN",0.263567500000001
-0.436942500000001,6.00454875,-1.01834013884121,0.341275363641099,0.52613556443086,-6.92736563278195,"NEDD1_HUMAN",9,0.992652606832635,0.353945097787978,0.543078630489792,0.436942500000001,"Non-significant",0.265137285852104,"NEDD1","Protein NEDD1","NEDD1_HUMAN",-0.436942500000001
0.0488250000000008,11.5575125,0.956781567341799,0.369473830283825,0.552985119681843,-6.98811813526952,"FMC1_HUMAN",6,-0.992304192697146,0.354103538365517,0.543218618449132,-0.0488250000000008,"Non-significant",0.265025353324115,"FMC1","Protein FMC1 homolog","FMC1_HUMAN",0.0488250000000008
-0.0254250000000003,11.7017125,-0.88283897700636,0.405630846775322,0.585977766639494,-7.057171116481,"DMD_HUMAN",34,0.991401847555851,0.354514133061944,0.543566163937539,0.0254250000000003,"Non-significant",0.264747585185625,"DMD","Dystrophin","DMD_HUMAN",-0.0254250000000003
-0.0963824999999989,7.68096625,-1.05775089910254,0.324119575269911,0.509105815566788,-6.88698387899857,"MKNK1_HUMAN",10,0.991386649848129,0.354521051638034,0.543566163937539,0.0963824999999989,"Non-significant",0.264747585185625,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1_HUMAN",-0.0963824999999989
-0.0710600000000028,9.711995,-1.28879037337214,0.237052105509667,0.418178125018471,-6.62902343446437,"DPOLB_HUMAN",16,0.991362964643915,0.354531834254448,0.543566163937539,0.0710600000000028,"Non-significant",0.264747585185625,"POLB","DNA polymerase beta","DPOLB_HUMAN",-0.0710600000000028
0.0470499999999969,11.280475,0.933851386639239,0.38041852652715,0.562348747241944,-7.00999973980968,"STABP_HUMAN",21,-0.991207818450301,0.354602470356698,0.543571357461254,-0.0470499999999969,"Non-significant",0.264743435722201,"STAMBP","STAM-binding protein","STABP_HUMAN",0.0470499999999969
0.645175,5.4130625,1.00813231597888,0.345832604163085,0.530937954047394,-6.93763832233689,"LIPT_HUMAN",5,-0.990915957174096,0.354735380614532,0.543598791036669,-0.645175,"Non-significant",0.264721517809093,"LIPT1","Lipoyl amidotransferase LIPT1, mitochondrial","LIPT_HUMAN",0.645175
-0.0449249999999992,12.3923125,-1.0124209534045,0.343912236147817,0.528990029454388,-6.93333190345332,"BIN1_HUMAN",24,0.990873164699393,0.354754871052633,0.543598791036669,0.0449249999999992,"Non-significant",0.264721517809093,"BIN1","Myc box-dependent-interacting protein 1","BIN1_HUMAN",-0.0449249999999992
0.0778399999999984,9.6488675,1.78297751218614,0.116291357295674,0.263595917280127,-5.98280411230889,"NFYC_HUMAN",6,-0.990645636196167,0.354858516039949,0.543654546086221,-0.0778399999999984,"Non-significant",0.26467697600903,"NFYC","Nuclear transcription factor Y subunit gamma","NFYC_HUMAN",0.0778399999999984
0.0506250000000019,13.0554625,0.945607200881291,0.374777392577595,0.558131965618866,-6.99883321210071,"ACYP2_HUMAN",11,-0.990039161128833,0.355134895178376,0.543974864075575,-0.0506250000000019,"Non-significant",0.26442116766484,"ACYP2","Acylphosphatase-2","ACYP2_HUMAN",0.0506250000000019
0.041125000000001,16.2689625,0.909224022783837,0.392441332973767,0.573205333750509,-7.03303566809203,"GLU2B_HUMAN",27,-0.989752622788798,0.355265532575619,0.544071864306314,-0.041125000000001,"Non-significant",0.264343732268058,"PRKCSH","Glucosidase 2 subunit beta","GLU2B_HUMAN",0.041125000000001
0.479844999999999,7.5974975,1.00684342877935,0.346411365123481,0.531317469505332,-6.9389298629654,"TCAM1_HUMAN",14,-0.989270331625669,0.355485500693138,0.544305607520863,-0.479844999999999,"Non-significant",0.26415719149071,"TICAM1","TIR domain-containing adapter molecule 1","TCAM1_HUMAN",0.479844999999999
-0.0570499999999985,13.354175,-1.16613415964597,0.280468609851964,0.463794552666412,-6.77028693092213,"MCEE_HUMAN",8,0.988868046270445,0.355669059484627,0.544473255448103,0.0570499999999985,"Non-significant",0.264023447949657,"MCEE","Methylmalonyl-CoA epimerase, mitochondrial","MCEE_HUMAN",-0.0570499999999985
-0.112399999999997,10.665725,-0.990582246048469,0.353777801963698,0.538629868764847,-6.95511707888588,"TTC14_HUMAN",13,0.988735156197086,0.355729711990775,0.544473255448103,0.112399999999997,"Non-significant",0.264023447949657,"TTC14","Tetratricopeptide repeat protein 14","TTC14_HUMAN",-0.112399999999997
0.0374049999999997,9.640295,0.878652240535612,0.407753106003789,0.588010988991096,-7.06094840381823,"ATG4A_HUMAN",14,-0.988381492328397,0.355891167049056,0.544617247871549,-0.0374049999999997,"Non-significant",0.263908608796966,"ATG4A","Cysteine protease ATG4A","ATG4A_HUMAN",0.0374049999999997
0.0757525000000001,9.94670875,0.980615447716141,0.358352069878122,0.543037079269753,-6.96493939417823,"KCTD1_HUMAN",4,-0.987831390768822,0.356142412590641,0.544742018390593,-0.0757525000000001,"Non-significant",0.263809124357185,"KCTD1","BTB/POZ domain-containing protein KCTD1","KCTD1_HUMAN",0.0757525000000001
-0.0806650000000015,9.31215,-0.973994577254103,0.361415667716317,0.545790878848325,-6.97142226555695,"BPL1_HUMAN",22,0.987703478067527,0.356200853241929,0.544742018390593,0.0806650000000015,"Non-significant",0.263809124357185,"HLCS","Biotin--protein ligase","BPL1_HUMAN",-0.0806650000000015
-0.0501000000000005,14.9806,-0.925075321915734,0.384671033793213,0.565635067518745,-7.01826439083966,"IF4A1_HUMAN",13,0.987665736321437,0.356218098075356,0.544742018390593,0.0501000000000005,"Non-significant",0.263809124357185,"EIF4A1","Eukaryotic initiation factor 4A-I","IF4A1_HUMAN",-0.0501000000000005
0.0738999999999983,11.98,2.01050837848181,0.0828808932356891,0.21180090421248,-5.65630868988301,"UFC1_HUMAN",8,-0.987612825390677,0.356242275047962,0.544742018390593,-0.0738999999999983,"Non-significant",0.263809124357185,"UFC1","Ubiquitin-fold modifier-conjugating enzyme 1","UFC1_HUMAN",0.0738999999999983
-0.0456575000000026,9.97348875,-0.914282258581336,0.389949274399561,0.570593769907975,-7.02834403921344,"CHAP1_HUMAN",39,0.986740425188949,0.356641089877453,0.545248709945044,0.0456575000000026,"Non-significant",0.263405353286009,"CHAMP1","Chromosome alignment-maintaining phosphoprotein 1","CHAP1_HUMAN",-0.0456575000000026
0.036999999999999,13.273425,0.955198442698521,0.37022174392,0.553654459963989,-6.98964213403067,"CATC_HUMAN",11,-0.985882252748184,0.357033736745042,0.54557697118205,-0.036999999999999,"Non-significant",0.263143969545923,"CTSC","Dipeptidyl peptidase 1","CATC_HUMAN",0.036999999999999
-0.0767750000000014,10.8622125,-1.80937633900459,0.111833194682208,0.257681788089021,-5.94562984826041,"TM177_HUMAN",9,0.985859093401578,0.357044337657397,0.54557697118205,0.0767750000000014,"Non-significant",0.263143969545923,"TMEM177","Transmembrane protein 177","TM177_HUMAN",-0.0767750000000014
-0.133394999999998,7.3191425,-0.993314164517507,0.35253185549577,0.537487340809708,-6.95241155793147,"BCL9L_HUMAN",16,0.985815758122568,0.357064174512614,0.54557697118205,0.133394999999998,"Non-significant",0.263143969545923,"BCL9L","B-cell CLL/lymphoma 9-like protein","BCL9L_HUMAN",-0.133394999999998
-0.0671749999999989,11.0216375,-0.968448116827374,0.363997467590031,0.548082288455119,-6.97682714909461,"ANAG_HUMAN",27,0.985681167386714,0.357125789252038,0.54557697118205,0.0671749999999989,"Non-significant",0.263143969545923,"NAGLU","Alpha-N-acetylglucosaminidase","ANAG_HUMAN",-0.0671749999999989
0.118452500000002,9.76205375,0.987354874554135,0.355254070183861,0.539860622165097,-6.95830595758429,"NOB1_HUMAN",19,-0.984788420902239,0.357534690317013,0.546098431941122,-0.118452500000002,"Non-significant",0.262729070489353,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN",0.118452500000002
0.152365,9.3432025,0.991295973386491,0.353451965753062,0.538235161865486,-6.95441079477787,"DYLT3_HUMAN",4,-0.983938314141645,0.357924396841165,0.546590383462524,-0.152365,"Non-significant",0.26233801341522,"DYNLT3","Dynein light chain Tctex-type 3","DYLT3_HUMAN",0.152365
-0.104109999999997,8.534435,-0.986735636266731,0.355537863215241,0.539987325886658,-6.95891690356381,"PI42A_HUMAN",9,0.983246007056986,0.358242006616621,0.546972070170409,0.104109999999997,"Non-significant",0.262034849316579,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A_HUMAN",-0.104109999999997
0.0344999999999995,12.790475,0.868691692831236,0.412834445709637,0.592601815782454,-7.06987649643498,"DAZP1_HUMAN",13,-0.982096141174969,0.358770010604392,0.547582586397604,-0.0344999999999995,"Non-significant",0.261550371260616,"DAZAP1","DAZ-associated protein 1","DAZP1_HUMAN",0.0344999999999995
-0.524349999999999,6.7403075,-0.999259932413914,0.34983185524927,0.534636204571724,-6.94650369935669,"CFLAR_HUMAN",9,0.982080151438098,0.358777357115144,0.547582586397604,0.524349999999999,"Non-significant",0.261550371260616,"CFLAR","CASP8 and FADD-like apoptosis regulator","CFLAR_HUMAN",-0.524349999999999
-0.746379999999998,7.7074675,-0.998344972678724,0.350246300623235,0.534966146624643,-6.94741456525674,"IGHG2_HUMAN",5,0.980308631455393,0.359592002565622,0.548675534753258,0.746379999999998,"Non-significant",0.260684404408514,"IGHG2","Immunoglobulin heavy constant gamma 2","IGHG2_HUMAN",-0.746379999999998
0.139109999999999,7.96477,1.01121026617596,0.344453517512907,0.529721800239123,-6.93454900343212,"CE022_HUMAN",12,-0.980153686274368,0.359663322817709,0.548675534753258,-0.139109999999999,"Non-significant",0.260684404408514,"C5orf22","UPF0489 protein C5orf22","CE022_HUMAN",0.139109999999999
0.0943074999999993,9.61759375,0.971676869475382,0.362492825100553,0.546735078597756,-6.97368369909063,"ZN638_HUMAN",61,-0.97987946843504,0.359789570173701,0.548675534753258,-0.0943074999999993,"Non-significant",0.260684404408514,"ZNF638","Zinc finger protein 638","ZN638_HUMAN",0.0943074999999993
-0.0198750000000025,10.8756875,-0.789829071097146,0.454669575516075,0.630917455604539,-7.13760099285674,"DTNA_HUMAN",32,0.979845498755799,0.359805211873246,0.548675534753258,0.0198750000000025,"Non-significant",0.260684404408514,"DTNA","Dystrobrevin alpha","DTNA_HUMAN",-0.0198750000000025
0.104919999999996,9.4476575,0.998020081262992,0.350393556443751,0.535089952150924,-6.9477378509379,"MICU1_HUMAN",23,-0.979785456406561,0.359832860290365,0.548675534753258,-0.104919999999996,"Non-significant",0.260684404408514,"MICU1","Calcium uptake protein 1, mitochondrial","MICU1_HUMAN",0.104919999999996
-0.0659725000000009,9.31048375,-1.06099824092429,0.322736911027738,0.507921038130297,-6.883606234713,"RFC3_HUMAN",20,0.979144007227772,0.360128338074042,0.549022511628155,0.0659725000000009,"Non-significant",0.260409847762209,"RFC3","Replication factor C subunit 3","RFC3_HUMAN",-0.0659725000000009
0.137145000000002,7.129905,0.988097544798675,0.354913938525149,0.53958723934847,-6.95757284729291,"CUED2_HUMAN",5,-0.978658617528398,0.360352052490243,0.549259973652391,-0.137145000000002,"Non-significant",0.260222048266585,"CUEDC2","CUE domain-containing protein 2","CUED2_HUMAN",0.137145000000002
-0.0539249999999996,11.4526625,-1.02017912406181,0.340459347686828,0.525478882442741,-6.92550671349515,"HLAB_HUMAN",2,0.978082838874712,0.360617565423277,0.549499720683578,0.0539249999999996,"Non-significant",0.260032523996836,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN",-0.0539249999999996
0.113999999999999,11.663125,0.981451491292292,0.357966634168179,0.54265647111429,-6.9641183852239,"MAL2_HUMAN",1,-0.978022698159142,0.360645307215932,0.549499720683578,-0.113999999999999,"Non-significant",0.260032523996836,"MAL2","Protein MAL2","MAL2_HUMAN",0.113999999999999
0.468980000000001,6.17098,0.993669335983452,0.352370120857191,0.537487340809708,-6.95205940244119,"PANK3_HUMAN",6,-0.976944051123555,0.361143145638693,0.550154550734556,-0.468980000000001,"Non-significant",0.259515290319431,"PANK3","Pantothenate kinase 3","PANK3_HUMAN",0.468980000000001
-0.06785,14.6655,-2.74297849214336,0.0278138363742804,0.10177421431114,-4.55373203355711,"GUAD_HUMAN",31,0.975969583067194,0.361593355204246,0.550647504628552,0.06785,"Non-significant",0.259126324529873,"GDA","Guanine deaminase","GUAD_HUMAN",-0.06785
-0.0891774999999999,8.51284875,-0.973770334527493,0.361519777972774,0.545790878848325,-6.97164124447799,"FAAH1_HUMAN",20,0.975948742606561,0.361602988317253,0.550647504628552,0.0891774999999999,"Non-significant",0.259126324529873,"FAAH","Fatty-acid amide hydrolase 1","FAAH1_HUMAN",-0.0891774999999999
0.1806625,6.54645625,0.9880391800987,0.354940659608538,0.53958723934847,-6.95763047590591,"KAT2B_HUMAN",12,-0.975650308996769,0.361740955290357,0.550753840951583,-0.1806625,"Non-significant",0.259042465401415,"KAT2B","Histone acetyltransferase KAT2B","KAT2B_HUMAN",0.1806625
-0.101197500000003,9.98037625,-1.09942406140051,0.306729957975513,0.490270565615201,-6.84307043206973,"GATB_HUMAN",18,0.975273233269297,0.361915336609564,0.550915567950114,0.101197500000003,"Non-significant",0.258914955019491,"GATB","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","GATB_HUMAN",-0.101197500000003
-0.138352500000002,6.45704875,-0.996115685612548,0.351257677605772,0.536307690448461,-6.94963123035898,"DDX59_HUMAN",14,0.975049896327864,0.362018650777934,0.550969074418762,0.138352500000002,"Non-significant",0.258872777166738,"DDX59","Probable ATP-dependent RNA helicase DDX59","DDX59_HUMAN",-0.138352500000002
