logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,D_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.080021858215332,8.940883159637453,,0.1095545419098749,0.202705592111022,,UQCC4_HUMAN,8,,0.1095545419098749,0.202705592111022,0.080021858215332,Non-significant,0.6931342701059104,UQCC4,Ubiquinol-cytochrome c reductase complex assembly factor 4,UQCC4_HUMAN,Q4G0I0
-0.080019474029541,12.95172238349914,,0.0252920525008604,0.0659299351382595,,PUF60_HUMAN,8,,0.0252920525008604,0.0659299351382595,0.080019474029541,Non-significant,1.1809173515141442,PUF60,Poly(U)-binding-splicing factor PUF60,PUF60_HUMAN,Q9UHX1
-0.0798916816711426,8.934842348098758,,0.1140230234655241,0.2093658967398115,,KIBRA_HUMAN,8,,0.1140230234655241,0.2093658967398115,0.0798916816711426,Non-significant,0.6790940583969433,WWC1,Protein KIBRA,KIBRA_HUMAN,Q8IX03
-0.079857349395752,12.164144277572657,,0.0380896397433634,0.0904808403645626,,SNP23_HUMAN,8,,0.0380896397433634,0.0904808403645626,0.079857349395752,Non-significant,1.043443374439835,SNAP23,Synaptosomal-associated protein 23,SNP23_HUMAN,O00161
-0.079676628112793,9.851619005203249,,0.166038492028571,0.2794999868942753,,SIM12_HUMAN,8,,0.166038492028571,0.2794999868942753,0.079676628112793,Non-significant,0.5536182081415796,SMIM12,Small integral membrane protein 12,SIM12_HUMAN,Q96EX1
-0.07948899269104,9.929494976997375,,0.7312640065135363,0.8340868725275516,,S66A2_HUMAN,8,,0.7312640065135363,0.8340868725275516,0.07948899269104,Non-significant,0.0787887139971251,SLC66A2,Solute carrier family 66 member 2,S66A2_HUMAN,Q8N2U9
-0.0792891979217529,10.748538136482235,,0.0255315652320525,0.0662801374987979,,MRE11_HUMAN,8,,0.0255315652320525,0.0662801374987979,0.0792891979217529,Non-significant,1.178616599303587,MRE11,Double-strand break repair protein MRE11,MRE11_HUMAN,P49959
-0.0792686939239502,12.652943253517146,,0.0536695905945971,0.1176337495295703,,EIF3K_HUMAN,8,,0.0536695905945971,0.1176337495295703,0.0792686939239502,Non-significant,0.9294680597934476,EIF3K,Eukaryotic translation initiation factor 3 subunit K,EIF3K_HUMAN,Q9UBQ5
-0.0792365074157715,11.294620275497454,,0.3015887722690435,0.4397431591386855,,DYLT1_HUMAN,8,,0.3015887722690435,0.4397431591386855,0.0792365074157715,Non-significant,0.356800907916957,DYNLT1,Dynein light chain Tctex-type 1,DYLT1_HUMAN,P63172
-0.0791240930557251,6.747815668582916,,0.454462906981798,0.5939603773206866,,STPAP_HUMAN,8,,0.454462906981798,0.5939603773206866,0.0791240930557251,Non-significant,0.2262425255321651,TUT1,Speckle targeted PIP5K1A-regulated poly(A) polymerase,STPAP_HUMAN,Q9H6E5
-0.0791193644205732,7.162991364796957,,0.6065477100475746,0.729388907318046,,TRIM2_HUMAN,7,,0.6065477100475746,0.729388907318046,0.0791193644205732,Non-significant,0.1370408458031459,TRIM2,Tripartite motif-containing protein 2,TRIM2_HUMAN,Q9C040
-0.0791101455688477,10.1465699672699,,0.2815124619025982,0.4168973774155324,,RINT1_HUMAN,8,,0.2815124619025982,0.4168973774155324,0.0791101455688477,Non-significant,0.3799708368898817,RINT1,RAD50-interacting protein 1,RINT1_HUMAN,Q6NUQ1
-0.079107403755188,7.46961373090744,,0.5871161725667363,0.7111741298914149,,PDES1_HUMAN,8,,0.5871161725667363,0.7111741298914149,0.079107403755188,Non-significant,0.1480240499143224,PEDS1,Plasmanylethanolamine desaturase 1,PDES1_HUMAN,A5PLL7
-0.0790884494781494,8.355571389198303,,0.3908795808854509,0.5313549703325866,,NOL10_HUMAN,8,,0.3908795808854509,0.5313549703325866,0.0790884494781494,Non-significant,0.2746152526444059,NOL10,Nucleolar protein 10,NOL10_HUMAN,Q9BSC4
-0.079010009765625,12.211677789688103,,0.0143015715029951,0.0425513395097139,,HOT_HUMAN,8,,0.0143015715029951,0.0425513395097139,0.079010009765625,Down,1.37108676383978,ADHFE1,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",HOT_HUMAN,Q8IWW8
-0.0789574384689331,7.8044016957283,,0.6639736853808398,0.7778004581534488,,SMAD1_HUMAN,8,,0.6639736853808398,0.7778004581534488,0.0789574384689331,Non-significant,0.1091318053728531,SMAD1,Mothers against decapentaplegic homolog 1,SMAD1_HUMAN,Q15797
-0.0789551734924316,15.153121232986464,,0.0172693385149468,0.0493160301334817,,1433F_HUMAN,8,,0.0172693385149468,0.0493160301334817,0.0789551734924316,Down,1.3070118907242028,YWHAH,14-3-3 protein eta,1433F_HUMAN,Q04917
-0.0789542198181152,15.74006915092467,,0.0031086512949558,0.0133556266699389,,FLNA_HUMAN,8,,0.0031086512949558,0.0133556266699389,0.0789542198181152,Down,1.8743357292890896,FLNA,Filamin-A,FLNA_HUMAN,P21333
-0.078937292098999,6.552598476409911,,0.7192578499317672,0.8246402972979245,,PDCD7_HUMAN,8,,0.7192578499317672,0.8246402972979245,0.078937292098999,Non-significant,0.0837354465580493,PDCD7,Programmed cell death protein 7,PDCD7_HUMAN,Q8N8D1
-0.0788505077362061,9.104505896568298,,0.3384259776507768,0.4787161662453063,,DTBP1_HUMAN,8,,0.3384259776507768,0.4787161662453063,0.0788505077362061,Non-significant,0.3199219061454167,DTNBP1,Dysbindin,DTBP1_HUMAN,Q96EV8
-0.0788029432296753,7.236019432544708,,0.6827859398062398,0.7931469168910426,,NR2C2_HUMAN,8,,0.6827859398062398,0.7931469168910426,0.0788029432296753,Non-significant,0.100646359611396,NR2C2,Nuclear receptor subfamily 2 group C member 2,NR2C2_HUMAN,P49116
-0.0786502361297607,14.501443505287154,,0.0136937531612346,0.0411577238326874,,SYSC_HUMAN,8,,0.0136937531612346,0.0411577238326874,0.0786502361297607,Down,1.385548651262319,SARS1,"Serine--tRNA ligase, cytoplasmic",SYSC_HUMAN,P49591
-0.0786199569702148,7.411087393760681,,0.7011096753749532,0.8092690293529151,,DDX51_HUMAN,8,,0.7011096753749532,0.8092690293529151,0.0786199569702148,Non-significant,0.0919070796970302,DDX51,ATP-dependent RNA helicase DDX51,DDX51_HUMAN,Q8N8A6
-0.078507661819458,9.595101952552795,,0.2233870198673528,0.3504135274312123,,HSDL1_HUMAN,8,,0.2233870198673528,0.3504135274312123,0.078507661819458,Non-significant,0.4554191365926249,HSDL1,Inactive hydroxysteroid dehydrogenase-like protein 1,HSDL1_HUMAN,Q3SXM5
-0.0785032510757446,6.923188507556916,,0.383735572802271,0.5243404849848243,,SNX29_HUMAN,8,,0.383735572802271,0.5243404849848243,0.0785032510757446,Non-significant,0.2803866085713961,SNX29,Sorting nexin-29,SNX29_HUMAN,Q8TEQ0
-0.078458309173584,10.421571731567376,,0.1072107901552818,0.1994500462629936,,RIMC1_HUMAN,8,,0.1072107901552818,0.1994500462629936,0.078458309173584,Non-significant,0.7001658586183155,RIMOC1,RAB7A-interacting MON1-CCZ1 complex subunit 1,RIMC1_HUMAN,A6NDU8
-0.0783452987670898,10.91434597969055,,0.0334672565126681,0.0820999704823098,,TPC6B_HUMAN,8,,0.0334672565126681,0.0820999704823098,0.0783452987670898,Non-significant,1.0856569990239486,TRAPPC6B,Trafficking protein particle complex subunit 6B,TPC6B_HUMAN,Q86SZ2
-0.0783209800720215,12.019939661026005,,0.0267092189045001,0.068684441457806,,EI2BG_HUMAN,8,,0.0267092189045001,0.068684441457806,0.0783209800720215,Non-significant,1.163141629086987,EIF2B3,Translation initiation factor eIF2B subunit gamma,EI2BG_HUMAN,Q9NR50
-0.0781311988830566,8.914803743362427,,0.162807713267758,0.2754091779915164,,SYNE3_HUMAN,8,,0.162807713267758,0.2754091779915164,0.0781311988830566,Non-significant,0.560021591004825,SYNE3,Nesprin-3,SYNE3_HUMAN,Q6ZMZ3
-0.0779728889465332,11.67795252799989,,0.0433210672574833,0.100041045490243,,TBCB_HUMAN,8,,0.0433210672574833,0.100041045490243,0.0779728889465332,Non-significant,0.9998217782742932,TBCB,Tubulin-folding cofactor B,TBCB_HUMAN,Q99426
-0.0779256820678711,14.38124465942381,,0.0495289314797419,0.1102991398786425,,DDX46_HUMAN,8,,0.0495289314797419,0.1102991398786425,0.0779256820678711,Non-significant,0.9574278742090914,DDX46,Probable ATP-dependent RNA helicase DDX46,DDX46_HUMAN,Q7L014
-0.0778732299804688,13.013825654983526,,0.1341647695168587,0.2379246659419098,,CISD2_HUMAN,8,,0.1341647695168587,0.2379246659419098,0.0778732299804688,Non-significant,0.6235605317871749,CISD2,CDGSH iron-sulfur domain-containing protein 2,CISD2_HUMAN,Q8N5K1
-0.0778169631958008,10.336006641387936,,0.1963472809549241,0.3177940088628394,,FBLI1_HUMAN,8,,0.1963472809549241,0.3177940088628394,0.0778169631958008,Non-significant,0.4978542944865217,FBLIM1,Filamin-binding LIM protein 1,FBLI1_HUMAN,Q8WUP2
-0.0777890682220459,7.980616450309753,,0.3892532445034706,0.5298143680215205,,UBP32_HUMAN,8,,0.3892532445034706,0.5298143680215205,0.0777890682220459,Non-significant,0.2758762682587747,USP32,Ubiquitin carboxyl-terminal hydrolase 32,UBP32_HUMAN,Q8NFA0
-0.0776770114898682,9.543257117271423,,0.5246103266030772,0.6576089972244509,,CHPT1_HUMAN,8,,0.5246103266030772,0.6576089972244509,0.0776770114898682,Non-significant,0.1820322535303523,CHPT1,Cholinephosphotransferase 1,CHPT1_HUMAN,Q8WUD6
-0.0776364803314209,10.58743965625764,,0.0880608075499431,0.1720272284827573,,CARM1_HUMAN,8,,0.0880608075499431,0.1720272284827573,0.0776364803314209,Non-significant,0.7644028074882792,CARM1,Histone-arginine methyltransferase CARM1,CARM1_HUMAN,Q86X55
-0.0775681734085083,8.16699331998825,,0.4973746787843821,0.6330574403107726,,NAA16_HUMAN,8,,0.4973746787843821,0.6330574403107726,0.0775681734085083,Non-significant,0.1985568825920634,NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",NAA16_HUMAN,Q6N069
-0.0775566101074219,7.542471289634705,,0.4709874448264934,0.60984663633109,,TRI55_HUMAN,8,,0.4709874448264934,0.60984663633109,0.0775566101074219,Non-significant,0.2147793672340057,TRIM55,Tripartite motif-containing protein 55,TRI55_HUMAN,Q9BYV6
-0.0775285959243774,7.364225327968597,,0.5570242686426892,0.6881332679417298,,JUN_HUMAN,8,,0.5570242686426892,0.6881332679417298,0.0775285959243774,Non-significant,0.1623274455916774,JUN,Transcription factor Jun,JUN_HUMAN,P05412
-0.0774393081665039,10.330265045166025,,0.0041071659391707,0.0165031930061923,,PA24C_HUMAN,8,,0.0041071659391707,0.0165031930061923,0.0774393081665039,Down,1.782432021191374,PLA2G4C,Cytosolic phospholipase A2 gamma,PA24C_HUMAN,Q9UP65
-0.0773735046386719,12.007586956024175,,0.0024062870269696,0.0110632489404952,,TPR_HUMAN,8,,0.0024062870269696,0.0110632489404952,0.0773735046386719,Down,1.9561173151899705,TPR,Nucleoprotein TPR,TPR_HUMAN,P12270
-0.0772173404693604,11.512664675712594,,0.1848643801144881,0.3033434540913281,,CRYAB_HUMAN,8,,0.1848643801144881,0.3033434540913281,0.0772173404693604,Non-significant,0.5180653723457389,CRYAB,Alpha-crystallin B chain,CRYAB_HUMAN,P02511
-0.0771396160125732,12.826388239860536,,0.1792693802905075,0.2957619880628531,,TSPO_HUMAN,8,,0.1792693802905075,0.2957619880628531,0.0771396160125732,Non-significant,0.5290576431699208,TSPO,Translocator protein,TSPO_HUMAN,P30536
-0.0770951509475708,8.196788012981415,,0.6122858911005291,0.7342591196994489,,KRIT1_HUMAN,8,,0.6122858911005291,0.7342591196994489,0.0770951509475708,Non-significant,0.1341506507152049,KRIT1,Krev interaction trapped protein 1,KRIT1_HUMAN,O00522
-0.077080249786377,10.509387969970703,,0.0850666128886356,0.167899484316211,,PISD_HUMAN,8,,0.0850666128886356,0.167899484316211,0.077080249786377,Non-significant,0.7749506377450238,PISD,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",PISD_HUMAN,Q9UG56
-0.0770058631896973,11.828849554061886,,0.0140099337683295,0.0418306805262114,,TXLNA_HUMAN,8,,0.0140099337683295,0.0418306805262114,0.0770058631896973,Down,1.3785050700028183,TXLNA,Alpha-taxilin,TXLNA_HUMAN,P40222
-0.0769760608673096,12.93407499790191,,0.046821980519485,0.1057559672370214,,PBDC1_HUMAN,8,,0.046821980519485,0.1057559672370214,0.0769760608673096,Non-significant,0.9756951183737618,PBDC1,Protein PBDC1,PBDC1_HUMAN,Q9BVG4
-0.0767896175384521,11.29032909870149,,0.0221584268815081,0.0595641427332523,,PTN1_HUMAN,8,,0.0221584268815081,0.0595641427332523,0.0767896175384521,Non-significant,1.2250151043445872,PTPN1,Tyrosine-protein phosphatase non-receptor type 1,PTN1_HUMAN,P18031
-0.0767257213592529,8.466013312339783,,0.4495300281797835,0.5890914140878065,,GRL1A_HUMAN,8,,0.4495300281797835,0.5890914140878065,0.0767257213592529,Non-significant,0.2298173069897935,POLR2M,DNA-directed RNA polymerase II subunit GRINL1A,GRL1A_HUMAN,P0CAP2
-0.0767145156860352,10.137792348861684,,0.302034988761252,0.4402370864474181,,HABP4_HUMAN,8,,0.302034988761252,0.4402370864474181,0.0767145156860352,Non-significant,0.3563133744109561,HABP4,Intracellular hyaluronan-binding protein 4,HABP4_HUMAN,Q5JVS0
-0.0767073631286621,11.213863611221306,,0.0104655861069795,0.0336517060339417,,ARP10_HUMAN,8,,0.0104655861069795,0.0336517060339417,0.0767073631286621,Down,1.4729929135396973,ACTR10,Actin-related protein 10,ARP10_HUMAN,Q9NZ32
-0.0765998363494873,9.54440176486969,,0.3575428922845011,0.498451990599781,,ANTR2_HUMAN,8,,0.3575428922845011,0.498451990599781,0.0765998363494873,Non-significant,0.3023766652794619,ANTXR2,Anthrax toxin receptor 2,ANTR2_HUMAN,P58335
-0.0764350891113281,9.511321544647217,,0.0165846305076269,0.0477266869508211,,P66B_HUMAN,8,,0.0165846305076269,0.0477266869508211,0.0764350891113281,Down,1.3212387120598093,GATAD2B,Transcriptional repressor p66-beta,P66B_HUMAN,Q8WXI9
-0.0764220952987671,6.978412568569183,,0.612198810981282,0.7342591196994489,,GO45_HUMAN,8,,0.612198810981282,0.7342591196994489,0.0764220952987671,Non-significant,0.1341506507152049,BLZF1,Golgin-45,GO45_HUMAN,Q9H2G9
-0.0763940811157227,11.85004043579104,,0.02768426243566,0.0705716123632119,,AP3D1_HUMAN,8,,0.02768426243566,0.0705716123632119,0.0763940811157227,Non-significant,1.15136996004289,AP3D1,AP-3 complex subunit delta-1,AP3D1_HUMAN,O14617
-0.0763087272644043,8.441247701644896,,0.574432838851962,0.7022274319179534,,PTBP2_HUMAN,8,,0.574432838851962,0.7022274319179534,0.0763087272644043,Non-significant,0.1535222091943699,PTBP2,Polypyrimidine tract-binding protein 2,PTBP2_HUMAN,Q9UKA9
-0.0762655735015869,9.46509325504303,,0.275771626375294,0.4102027841127059,,AVL9_HUMAN,8,,0.275771626375294,0.4102027841127059,0.0762655735015869,Non-significant,0.3870013963306903,AVL9,Late secretory pathway protein AVL9 homolog,AVL9_HUMAN,Q8NBF6
-0.0761432647705078,9.994493722915646,,0.0664838684847452,0.1390966124860873,,UBE2O_HUMAN,8,,0.0664838684847452,0.1390966124860873,0.0761432647705078,Non-significant,0.8566834465465144,UBE2O,(E3-independent) E2 ubiquitin-conjugating enzyme,UBE2O_HUMAN,Q9C0C9
-0.0760886669158936,14.38539516925811,,0.0151750173461461,0.044645355812011,,STML2_HUMAN,8,,0.0151750173461461,0.044645355812011,0.0760886669158936,Down,1.350223711470132,STOML2,"Stomatin-like protein 2, mitochondrial",STML2_HUMAN,Q9UJZ1
-0.0760056972503662,12.95669519901274,,0.0548572386886568,0.1195015571858987,,UFD1_HUMAN,8,,0.0548572386886568,0.1195015571858987,0.0760056972503662,Non-significant,0.9226264355289234,UFD1,Ubiquitin recognition factor in ER-associated degradation protein 1,UFD1_HUMAN,Q92890
-0.0759651660919189,15.561978697776777,,0.0250111424963687,0.0653693129844412,,IF4A2_HUMAN,8,,0.0250111424963687,0.0653693129844412,0.0759651660919189,Non-significant,1.1846260793393295,EIF4A2,Eukaryotic initiation factor 4A-II,IF4A2_HUMAN,Q14240
-0.0759564240773516,6.41212006409963,,0.7639229425286669,0.857960338332744,,CDIN1_HUMAN,5,,0.7639229425286669,0.857960338332744,0.0759564240773516,Non-significant,0.0665327881901757,CDIN1,CDAN1-interacting nuclease 1,CDIN1_HUMAN,Q9Y2V0
-0.0759415626525879,9.944168806076048,,0.3462827623456908,0.4864702798179432,,FHR1_HUMAN,8,,0.3462827623456908,0.4864702798179432,0.0759415626525879,Non-significant,0.3129436871640505,CFHR1,Complement factor H-related protein 1,FHR1_HUMAN,Q03591
-0.0758976936340332,12.5678277015686,,0.0339621576042638,0.0829859699527987,,ACSL3_HUMAN,8,,0.0339621576042638,0.0829859699527987,0.0758976936340332,Non-significant,1.0809953255410742,ACSL3,Fatty acid CoA ligase Acsl3,ACSL3_HUMAN,O95573
-0.0758597850799561,11.091889023780826,,0.4860895541588073,0.6231468811176823,,EPN3_HUMAN,8,,0.4860895541588073,0.6231468811176823,0.0758597850799561,Non-significant,0.205409574303227,EPN3,Epsin-3,EPN3_HUMAN,Q9H201
-0.0758377710978193,6.707711378733318,,0.7517825649641402,0.8488636376448733,,NEUL4_HUMAN,7,,0.7517825649641402,0.8488636376448733,0.0758377710978193,Non-significant,0.0711620696792651,NEURL4,Neuralized-like protein 4,NEUL4_HUMAN,Q96JN8
-0.0758306980133057,14.60834276676179,,0.2350598175100984,0.3640584275963537,,RTN3_HUMAN,8,,0.2350598175100984,0.3640584275963537,0.0758306980133057,Non-significant,0.4388289110037356,RTN3,Reticulon-3,RTN3_HUMAN,O95197
-0.0758018493652344,12.658384084701543,,0.3897691250174769,0.5302853605559928,,SNG2_HUMAN,8,,0.3897691250174769,0.5302853605559928,0.0758018493652344,Non-significant,0.2754903621658218,SYNGR2,Synaptogyrin-2,SNG2_HUMAN,O43760
-0.0757222175598145,11.898432493209844,,0.136830606480468,0.2416062842444988,,ARP19_HUMAN,8,,0.136830606480468,0.2416062842444988,0.0757222175598145,Non-significant,0.6168917737876001,ARPP19,cAMP-regulated phosphoprotein 19,ARP19_HUMAN,P56211
-0.0756490230560303,9.716488242149351,,0.0283416629332847,0.0717562559988881,,IKKB_HUMAN,8,,0.0283416629332847,0.0717562559988881,0.0756490230560303,Non-significant,1.1441402294043488,IKBKB,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKKB_HUMAN,O14920
-0.0756368637084961,14.655536413192747,,0.01895003790741,0.0528986918485216,,XRCC6_HUMAN,8,,0.01895003790741,0.0528986918485216,0.0756368637084961,Non-significant,1.2765550676622277,XRCC6,X-ray repair cross-complementing protein 6,XRCC6_HUMAN,P12956
-0.075514554977417,9.201875567436218,,0.3347855892693225,0.4743515376035108,,UBE2F_HUMAN,8,,0.3347855892693225,0.4743515376035108,0.075514554977417,Non-significant,0.3238996873218616,UBE2F,NEDD8-conjugating enzyme UBE2F,UBE2F_HUMAN,Q969M7
-0.0754966735839844,8.841474771499636,,0.3001926828099162,0.4380193500020737,,MASP2_HUMAN,8,,0.3001926828099162,0.4380193500020737,0.0754966735839844,Non-significant,0.3585067036203219,MASP2,Mannan-binding lectin serine protease 2,MASP2_HUMAN,O00187
-0.0754942893981934,9.709878206253052,,0.2155116939135287,0.3402750642192216,,CDK2_HUMAN,8,,0.2155116939135287,0.3402750642192216,0.0754942893981934,Non-significant,0.4681698753790155,CDK2,Cyclin-dependent kinase 2,CDK2_HUMAN,P24941
-0.0754923820495605,7.909884810447692,,0.5516602553131711,0.6831113029116791,,ELF1_HUMAN,8,,0.5516602553131711,0.6831113029116791,0.0754923820495605,Non-significant,0.1655085286725722,ELF1,ETS-related transcription factor Elf-1,ELF1_HUMAN,P32519
-0.0754716396331787,7.117652058601381,,0.6337702769572492,0.7520973173682999,,TR10B_HUMAN,8,,0.6337702769572492,0.7520973173682999,0.0754716396331787,Non-significant,0.1237259603903594,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,TR10B_HUMAN,O14763
-0.0754697322845459,14.396750092506425,,0.0066070150164096,0.0236071844873283,,RAB14_HUMAN,8,,0.0066070150164096,0.0236071844873283,0.0754697322845459,Down,1.626955805997533,RAB14,Ras-related protein Rab-14,RAB14_HUMAN,P61106
-0.075380802154541,14.51409912109375,,0.0598074336749165,0.128306442550037,,DDX5_HUMAN,8,,0.0598074336749165,0.128306442550037,0.075380802154541,Non-significant,0.8917515361918421,DDX5,Probable ATP-dependent RNA helicase DDX5,DDX5_HUMAN,P17844
-0.0753757953643799,11.3841198682785,,0.1577686958229282,0.2692914426827607,,MRES1_HUMAN,8,,0.1577686958229282,0.2692914426827607,0.0753757953643799,Non-significant,0.5697774470144256,MTRES1,Mitochondrial transcription rescue factor 1,MRES1_HUMAN,Q9P0P8
-0.075322151184082,9.459692001342772,,0.2977350023378872,0.4350579382401108,,RRP1_HUMAN,8,,0.2977350023378872,0.4350579382401108,0.075322151184082,Non-significant,0.3614529026260007,RRP1,Ribosomal RNA processing protein 1 homolog A,RRP1_HUMAN,P56182
-0.0752084255218506,9.512085318565369,,0.4977073859752615,0.6331399459509719,,DD19B_HUMAN,8,,0.4977073859752615,0.6331399459509719,0.0752084255218506,Non-significant,0.1985002851852073,DDX19B,ATP-dependent RNA helicase DDX19B,DD19B_HUMAN,Q9UMR2
-0.0752062797546387,12.044640064239484,,0.7930204278266657,0.8802623445581725,,TMA7_HUMAN,8,,0.7930204278266657,0.8802623445581725,0.0752062797546387,Non-significant,0.0553878757881344,TMA7,Translation machinery-associated protein 7,TMA7_HUMAN,Q9Y2S6
