"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_B1"
0.0551174999999997,9.60664125,1.08346753158289,0.312369494308342,0.548000238463468,-7.23542108809827,"2A5G_HUMAN",12,-1.01844622134305,0.33863826348862,0.574060480578931,-0.0551174999999997,"Non-significant",0.241042349765814,"PPP2R5C","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform","2A5G_HUMAN",0.0551174999999997
-0.0627250000000039,11.6031875,-1.01965346306234,0.339813926911154,0.572574123269674,-7.3015776229553,"RAB9A_HUMAN",14,1.01763047350146,0.339002643938237,0.574435233544373,0.0627250000000039,"Non-significant",0.240758930073876,"RAB9A","Ras-related protein Rab-9A","RAB9A_HUMAN",-0.0627250000000039
0.145954999999997,8.4886975,1.44910624516116,0.188002124717766,0.418133862842172,-6.80523680553018,"TF2AA_HUMAN",2,-1.01748584310646,0.339067279288323,0.574435233544373,-0.145954999999997,"Non-significant",0.240758930073876,"GTF2A1","Transcription initiation factor IIA subunit 1","TF2AA_HUMAN",0.145954999999997
-1.1215175,6.81889375,-0.994391759171237,0.351183578630438,0.58471783837008,-7.32693130071207,"KRT35_HUMAN",1,1.01748078314754,0.339069540756431,0.574435233544373,1.1215175,"Non-significant",0.240758930073876,"KRT35","Keratin, type I cuticular Ha5","KRT35_HUMAN",-1.1215175
0.140932499999996,8.86388875,0.98614908986457,0.354955977179946,0.587745728321793,-7.33509877625703,"SESN1_HUMAN",19,-1.01716650535575,0.33921002494356,0.574554500927128,-0.140932499999996,"Non-significant",0.240668768839473,"SESN1","Sestrin-1","SESN1_HUMAN",0.140932499999996
-0.104449999999996,10.611375,-1.47448008539422,0.181255093716385,0.409408587531668,-6.77260168853327,"LYRM7_HUMAN",4,1.01685865837335,0.339347677895792,0.574668924476286,0.104449999999996,"Non-significant",0.240582286933406,"LYRM7","Complex III assembly factor LYRM7","LYRM7_HUMAN",-0.104449999999996
0.0816149999999993,8.19731,0.949513981626741,0.372097080980607,0.60534078350715,-7.37076191653704,"UBR5_HUMAN",69,-1.0166969576816,0.339419999124312,0.57467268748887,-0.0816149999999993,"Non-significant",0.240579443121638,"UBR5","E3 ubiquitin-protein ligase UBR5","UBR5_HUMAN",0.0816149999999993
0.0950750000000031,10.7692625,1.06422650939334,0.320453233552413,0.556636172398011,-7.25568077252537,"YBOX3_HUMAN",9,-1.01539420042656,0.340003094302239,0.575541062789542,-0.0950750000000031,"Non-significant",0.239923685575941,"YBX3","Y-box-binding protein 3","YBOX3_HUMAN",0.0950750000000031
0.0843749999999996,11.7232875,1.08806349770005,0.31046281859959,0.546037154414156,-7.23054265243088,"DAP1_HUMAN",9,-1.01509846155785,0.3401355698257,0.57564644951096,-0.0843749999999996,"Non-significant",0.239844169647881,"DAP","Death-associated protein 1","DAP1_HUMAN",0.0843749999999996
0.0395749999999975,12.0825125,0.914529313443559,0.389038988702171,0.619458655895637,-7.40382671574239,"ARFG2_HUMAN",25,-1.01434506690797,0.340473230294677,0.576098976667856,-0.0395749999999975,"Non-significant",0.239502896215754,"ARFGAP2","ADP-ribosylation factor GTPase-activating protein 2","ARFG2_HUMAN",0.0395749999999975
-0.463815,5.8041375,-0.986555519718071,0.354769244044866,0.587745728321793,-7.33469727781545,"SMYD4_HUMAN",12,1.01401173414256,0.340622707269597,0.576142857439382,0.463815,"Non-significant",0.239469817783119,"SMYD4","SET and MYND domain-containing protein 4","SMYD4_HUMAN",-0.463815
0.0860249999999994,15.4132875,1.05420973550602,0.324726673539698,0.560562069841744,-7.26612213102437,"RS15A_HUMAN",10,-1.01397380149143,0.340639720664636,0.576142857439382,-0.0860249999999994,"Non-significant",0.239469817783119,"RPS15A","Small ribosomal subunit protein uS8","RS15A_HUMAN",0.0860249999999994
0.0512750000000004,10.7919125,0.90795504970085,0.392285354690771,0.622681899226014,-7.40992996815047,"NU133_HUMAN",46,-1.01342298626462,0.340886843534268,0.576389488580974,-0.0512750000000004,"Non-significant",0.239283947866559,"NUP133","Nuclear pore complex protein Nup133","NU133_HUMAN",0.0512750000000004
0.10333,10.0042825,0.995582153767459,0.350641323611375,0.584144150419941,-7.32574746092153,"LEO1_HUMAN",14,-1.01330741454036,0.340938712167823,0.576389488580974,-0.10333,"Non-significant",0.239283947866559,"LEO1","RNA polymerase-associated protein LEO1","LEO1_HUMAN",0.10333
0.0879749999999948,9.6565975,0.999657063821551,0.348789964744529,0.581884438537984,-7.32168679298785,"PHAX_HUMAN",14,-1.01316976800624,0.341000495886549,0.576389488580974,-0.0879749999999948,"Non-significant",0.239283947866559,"PHAX","Phosphorylated adapter RNA export protein","PHAX_HUMAN",0.0879749999999948
-0.0494749999999993,10.2658125,-0.984744832765748,0.355601737494156,0.58827215195356,-7.33648501538998,"PP1R8_HUMAN",17,1.0130196413026,0.341067891221632,0.576389488580974,0.0494749999999993,"Non-significant",0.239283947866559,"PPP1R8","Nuclear inhibitor of protein phosphatase 1","PP1R8_HUMAN",-0.0494749999999993
0.1492,6.9679525,0.976501089269975,0.359410791599178,0.591656560146598,-7.3445922675187,"ZN318_HUMAN",32,-1.01280271919582,0.341165290604508,0.576389488580974,-0.1492,"Non-significant",0.239283947866559,"ZNF318","Zinc finger protein 318","ZN318_HUMAN",0.1492
0.3193375,6.23122125,0.990289535030378,0.353057173911801,0.586615871854266,-7.33100262231561,"I5P2_HUMAN",9,-1.01270897131499,0.34120739059325,0.576389488580974,-0.3193375,"Non-significant",0.239283947866559,"INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN",0.3193375
-0.114575000000002,8.1691775,-1.02024955028703,0.339549126296664,0.572424446551043,-7.30097354615013,"B4GT4_HUMAN",10,1.01194316480562,0.341551445719345,0.576766501025767,0.114575000000002,"Non-significant",0.238999971662659,"B4GALT4","Beta-1,4-galactosyltransferase 4","B4GT4_HUMAN",-0.114575000000002
-0.1135625,7.07481125,-0.992282210576429,0.352146111461281,0.585933391873267,-7.32902656891121,"PHLD_HUMAN",14,1.01189903275571,0.34157128110272,0.576766501025767,0.1135625,"Non-significant",0.238999971662659,"GPLD1","Phosphatidylinositol-glycan-specific phospholipase D","PHLD_HUMAN",-0.1135625
0.504560000000001,6.1263675,0.991272757023781,0.352607413917244,0.586225021150591,-7.33002798268427,"PRR5_HUMAN",5,-1.01138081295636,0.341804263830016,0.577041053311052,-0.504560000000001,"Non-significant",0.238793288070936,"PRR5","Proline-rich protein 5","PRR5_HUMAN",0.504560000000001
-0.0511749999999971,16.2510875,-0.935102951631294,0.379007908653648,0.611274215058549,-7.38450094005404,"EST2_HUMAN",26,1.01069320659758,0.342113587918661,0.577444347077864,0.0511749999999971,"Non-significant",0.238489865845626,"CES2","Cocaine esterase","EST2_HUMAN",-0.0511749999999971
0.0871049999999993,9.977185,1.17706519339118,0.275353097239266,0.512468968012614,-7.1331887445998,"BORC7_HUMAN",7,-1.00897184506345,0.342888894157887,0.578407247147207,-0.0871049999999993,"Non-significant",0.237766274191527,"BORCS7","BLOC-1-related complex subunit 7","BORC7_HUMAN",0.0871049999999993
0.113299999999999,13.16745,0.964604850685411,0.364962077190822,0.597078249612924,-7.35619850064148,"SC24D_HUMAN",40,-1.00880445575881,0.342964358533011,0.578407247147207,-0.113299999999999,"Non-significant",0.237766274191527,"SEC24D","Protein transport protein Sec24D","SC24D_HUMAN",0.113299999999999
-0.3280175,6.61109125,-0.97975323067613,0.357904432232258,0.590637019291767,-7.34140025124804,"NEK1_HUMAN",20,1.00878377106595,0.342973684727547,0.578407247147207,0.3280175,"Non-significant",0.237766274191527,"NEK1","Serine/threonine-protein kinase Nek1","NEK1_HUMAN",-0.3280175
-0.142949999999999,13.525825,-1.45725425644387,0.18581144857842,0.415344538300065,-6.79479132335146,"H2B2C_HUMAN;H2B2D_HUMAN",2,1.00869203266271,0.343015049548437,0.578407247147207,0.142949999999999,"Non-significant",0.237766274191527,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN;H2B2D_HUMAN",-0.142949999999999
0.0909250000000021,12.0648125,1.41137344419019,0.198449624686297,0.430191799158144,-6.85317607208237,"LSM6_HUMAN",5,-1.00849841425876,0.343102364574263,0.578407247147207,-0.0909250000000021,"Non-significant",0.237766274191527,"LSM6","U6 snRNA-associated Sm-like protein LSm6","LSM6_HUMAN",0.0909250000000021
-0.109290000000001,7.619525,-1.02022858035068,0.339558439079986,0.572424446551043,-7.30099480167657,"KAP1_HUMAN",10,1.00838780977242,0.343152250908276,0.578407247147207,0.109290000000001,"Non-significant",0.237766274191527,"PRKAR1B","cAMP-dependent protein kinase type I-beta regulatory subunit","KAP1_HUMAN",-0.109290000000001
-0.142190000000001,9.0874875,-0.971495134929227,0.361738916301437,0.593877161099938,-7.34948962682518,"TFP11_HUMAN",32,1.00833083201767,0.343177951954625,0.578407247147207,0.142190000000001,"Non-significant",0.237766274191527,"TFIP11","Tuftelin-interacting protein 11","TFP11_HUMAN",-0.142190000000001
0.279642499999999,5.72983625,1.01855656569863,0.340301621838524,0.572970362668355,-7.30268852580814,"ING1_HUMAN",4,-1.00778435002887,0.343424529314596,0.578703862553147,-0.279642499999999,"Non-significant",0.2375436189326,"ING1","Inhibitor of growth protein 1","ING1_HUMAN",0.279642499999999
-0.0515924999999982,9.64959125,-0.910842872308224,0.390856906116545,0.621338940535862,-7.4072533780725,"PPR21_HUMAN",39,1.00755837183263,0.343526532242881,0.578756784078739,0.0515924999999982,"Non-significant",0.237503905225493,"PPP1R21","Protein phosphatase 1 regulatory subunit 21","PPR21_HUMAN",-0.0515924999999982
0.057400000000003,13.5614,1.24125865528521,0.25211571276532,0.489612359765606,-7.05972507901416,"GST2_HUMAN;GSTT2_HUMAN",9,-1.00693950616142,0.343805996975733,0.579108601439708,-0.057400000000003,"Non-significant",0.237239984488039,"GSTT2;GSTT2B","Glutathione S-transferase theta-2;Glutathione S-transferase theta-2B","GST2_HUMAN;GSTT2_HUMAN",0.057400000000003
-0.0907000000000018,10.206075,-1.09873141785546,0.306072993128986,0.542644117143475,-7.21916145562433,"PSN1_HUMAN",8,1.00658991255582,0.34396394184905,0.579255627625002,0.0907000000000018,"Non-significant",0.237129738229204,"PSEN1","Presenilin-1","PSN1_HUMAN",-0.0907000000000018
-0.0904749999999996,8.8946875,-0.964292141387331,0.365108871346172,0.597107362175871,-7.35650209642774,"NCOA4_HUMAN",24,1.00601943648093,0.344221799659136,0.57949177958219,0.0904749999999996,"Non-significant",0.236952720368919,"NCOA4","Nuclear receptor coactivator 4","NCOA4_HUMAN",-0.0904749999999996
-0.153075000000001,13.3739125,-1.52702095265416,0.167971643200783,0.393100636871258,-6.70405267139845,"PROF3_HUMAN",1,1.00590737253215,0.344272470450819,0.57949177958219,0.153075000000001,"Non-significant",0.236952720368919,"PFN3","Profilin-3","PROF3_HUMAN",-0.153075000000001
0.054574999999998,11.7297625,1.1127494589238,0.300380487222249,0.536717091101673,-7.20408470541027,"RAB4A_HUMAN",11,-1.00581060240035,0.3443162305861,0.57949177958219,-0.054574999999998,"Non-significant",0.236952720368919,"RAB4A","Ras-related protein Rab-4A","RAB4A_HUMAN",0.054574999999998
-0.0644750000000016,9.657065,-0.927596862831237,0.382645152425709,0.614360548293373,-7.3915912824231,"PI3R4_HUMAN",45,1.00495340294542,0.344704047963646,0.580025407472489,0.0644750000000016,"Non-significant",0.236552982155298,"PIK3R4","Phosphoinositide 3-kinase regulatory subunit 4","PI3R4_HUMAN",-0.0644750000000016
-0.0539249999999996,12.8992125,-1.01673248195704,0.341113835232877,0.573923802440665,-7.30453389932071,"ADRM1_HUMAN",14,1.00447439478483,0.344920908025064,0.580209818807334,0.0539249999999996,"Non-significant",0.236414925968098,"ADRM1","Proteasomal ubiquitin receptor ADRM1","ADRM1_HUMAN",-0.0539249999999996
-0.550227499999999,6.25175625,-0.989267219222232,0.35352528245502,0.58679900092453,-7.33201522747721,"ABHEA_HUMAN",3,1.00430029487131,0.344999753638926,0.580209818807334,0.550227499999999,"Non-significant",0.236414925968098,"ABHD14A","Protein ABHD14A","ABHEA_HUMAN",-0.550227499999999
-0.0555000000000021,12.410675,-1.26256922841669,0.244775478046108,0.480678205265725,-7.03476754240151,"PABP2_HUMAN",9,1.00415327280539,0.345066347081681,0.580209818807334,0.0555000000000021,"Non-significant",0.236414925968098,"PABPN1","Polyadenylate-binding protein 2","PABP2_HUMAN",-0.0555000000000021
-0.140952500000001,9.42311875,-1.16168251785608,0.281177756165577,0.519516620474511,-7.15039786084006,"FUCT1_HUMAN",4,1.0038526926661,0.345202525013288,0.580209818807334,0.140952500000001,"Non-significant",0.236414925968098,"SLC35C1","GDP-fucose transporter 1","FUCT1_HUMAN",-0.140952500000001
0.258732499999999,6.94077625,0.988069741796658,0.354074199688698,0.587388661219241,-7.33320030922731,"ATG4C_HUMAN",8,-1.00378155339472,0.345234760692598,0.580209818807334,-0.258732499999999,"Non-significant",0.236414925968098,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN",0.258732499999999
-0.367912500000001,6.11955875,-0.983809479385643,0.356032365798685,0.588576998349994,-7.33740752374182,"RNF41_HUMAN",7,1.0037318088605,0.345257303038477,0.580209818807334,0.367912500000001,"Non-significant",0.236414925968098,"RNF41","E3 ubiquitin-protein ligase NRDP1","RNF41_HUMAN",-0.367912500000001
-0.132492500000001,9.17633875,-1.32669083056205,0.223777773139994,0.457680811950542,-6.9580422718038,"K2C75_HUMAN",3,1.00351926574408,0.345353632227163,0.580209818807334,0.132492500000001,"Non-significant",0.236414925968098,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN",-0.132492500000001
-0.0465750000000007,12.1402125,-0.964188785983328,0.36515739896833,0.597107362175871,-7.3566024228324,"ARFP1_HUMAN",18,1.00346145147503,0.345379838470333,0.580209818807334,0.0465750000000007,"Non-significant",0.236414925968098,"ARFIP1","Arfaptin-1","ARFP1_HUMAN",-0.0465750000000007
-0.0870000000000015,11.527,-0.964782898092112,0.364878516893166,0.597060694908219,-7.35602560798881,"NIF3L_HUMAN",21,1.00287420826855,0.345646112103235,0.580538173944339,0.0870000000000015,"Non-significant",0.236169217461514,"NIF3L1","NIF3-like protein 1","NIF3L_HUMAN",-0.0870000000000015
-0.123067500000001,8.51274375,-0.974190757322825,0.360483841107842,0.592827789248162,-7.3468549017291,"PKHM2_HUMAN",17,1.00241734829692,0.345853374494595,0.580744929024978,0.123067500000001,"Non-significant",0.236014573703508,"PLEKHM2","Pleckstrin homology domain-containing family M member 2","PKHM2_HUMAN",-0.123067500000001
-0.0836749999999995,10.5407625,-0.940702848326544,0.376311172536923,0.608841324740022,-7.37918182423444,"MPDZ_HUMAN",58,1.00229060301069,0.345910891489262,0.580744929024978,0.0836749999999995,"Non-significant",0.236014573703508,"MPDZ","Multiple PDZ domain protein","MPDZ_HUMAN",-0.0836749999999995
-0.0279999999999987,12.60125,-0.750912617429868,0.475719109665841,0.689725166176947,-7.54486474985533,"DCTN1_HUMAN",68,1.00115829497947,0.346425056825044,0.581489069584708,0.0279999999999987,"Non-significant",0.235458444415604,"DCTN1","Dynactin subunit 1","DCTN1_HUMAN",-0.0279999999999987
-0.150145,7.03098,-0.973511992854194,0.360799560181273,0.593109042383413,-7.34751886462019,"TRAF7_HUMAN",16,1.00037750594099,0.346779941900695,0.581893533236523,0.150145,"Non-significant",0.23515646922917,"TRAF7","E3 ubiquitin-protein ligase TRAF7","TRAF7_HUMAN",-0.150145
-0.129225,10.3782375,-0.968488878486124,0.363142529816567,0.595104038669296,-7.35242129208401,"PLPL8_HUMAN",20,1.00031584926934,0.346807977969462,0.581893533236523,0.129225,"Non-significant",0.23515646922917,"PNPLA8","Calcium-independent phospholipase A2-gamma","PLPL8_HUMAN",-0.129225
-0.1531375,8.98604375,-0.961625522811374,0.366362467518805,0.598353942414181,-7.35908788688865,"LTN1_HUMAN",52,0.999605189021669,0.347131249002447,0.582316754516484,0.1531375,"Non-significant",0.234840714117672,"LTN1","E3 ubiquitin-protein ligase listerin","LTN1_HUMAN",-0.1531375
-0.122552499999998,8.23687875,-1.05429115036136,0.324691759382996,0.560562069841744,-7.26603755938834,"INHBC_HUMAN",7,0.999243081210741,0.347296055963973,0.58247403166789,0.122552499999998,"Non-significant",0.234723431940975,"INHBC","Inhibin beta C chain","INHBC_HUMAN",-0.122552499999998
-0.0848300000000002,9.29794,-1.06353516261874,0.320746746430685,0.556857650834128,-7.25640376239794,"HYAL1_HUMAN",9,0.997090642730949,0.348276931587473,0.583999649244038,0.0848300000000002,"Non-significant",0.233587413729081,"HYAL1","Hyaluronidase-1","HYAL1_HUMAN",-0.0848300000000002
0.4208075,5.81409625,0.976926802634275,0.359213331434317,0.591569082181304,-7.3441748910672,"ENDOV_HUMAN",6,-0.996582935102068,0.348508603502976,0.584268615852228,-0.4208075,"Non-significant",0.233387441309548,"ENDOV","Endonuclease V","ENDOV_HUMAN",0.4208075
0.2037,6.2163075,0.988023341866979,0.354095482281714,0.587388661219241,-7.33324620666197,"BAP1_HUMAN",8,-0.996025915757815,0.348762911820828,0.584575414252126,-0.2037,"Non-significant",0.233159453910442,"BAP1","Ubiquitin carboxyl-terminal hydrolase BAP1","BAP1_HUMAN",0.2037
0.210109999999999,7.3587675,0.993560610871922,0.351562569083464,0.585199988090607,-7.32775722951105,"MB12A_HUMAN",7,-0.995855340427282,0.348840816586834,0.584586470641632,-0.210109999999999,"Non-significant",0.233151239942788,"MVB12A","Multivesicular body subunit 12A","MB12A_HUMAN",0.210109999999999
-0.0485249999999979,12.3470875,-0.883063928904985,0.404756446717583,0.633243005761593,-7.43271671788328,"XPO1_HUMAN",51,0.99554731750082,0.348981529656711,0.584702754981753,0.0485249999999979,"Non-significant",0.233064859864522,"XPO1","Exportin-1","XPO1_HUMAN",-0.0485249999999979
0.1774575,7.53098625,1.00379935951867,0.346915704955608,0.579744078173413,-7.3175460043022,"TOE1_HUMAN",7,-0.995189626835303,0.349144986481657,0.58485709014643,-0.1774575,"Non-significant",0.232950240828906,"TOE1","Target of EGR1 protein 1","TOE1_HUMAN",0.1774575
0.156602500000002,8.11812625,0.958890389810925,0.367651646689876,0.59968328682125,-7.36173431769112,"RBCC1_HUMAN",38,-0.994656713946871,0.349388624096582,0.585145646648371,-0.156602500000002,"Non-significant",0.232736021673497,"RB1CC1","RB1-inducible coiled-coil protein 1","RBCC1_HUMAN",0.156602500000002
0.100935,9.4300425,0.982431684209919,0.356667415208763,0.589270348625844,-7.33876516823683,"ABHD4_HUMAN",13,-0.994204738390898,0.349595360065788,0.585372296123228,-0.100935,"Non-significant",0.232567835242704,"ABHD4","(Lyso)-N-acylphosphatidylethanolamine lipase","ABHD4_HUMAN",0.100935
-0.0696499999999975,15.96435,-0.934635640149093,0.379233600943708,0.611413659862077,-7.38494368710117,"CAP1_HUMAN",31,0.993951564978888,0.349711203554594,0.585390642779991,0.0696499999999975,"Non-significant",0.232554223858999,"CAP1","Adenylyl cyclase-associated protein 1","CAP1_HUMAN",-0.0696499999999975
