"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.146674999999998,13.8695875,-4.71102517889785,0.00198207306944877,0.00618336419156865,-2.76045699032712,"SYTC_HUMAN",48,-2.41668634229471,0.0463169685694295,0.0848622378103962,-0.146674999999998,"Non-significant",1.07128552010779,"TARS1","Threonine--tRNA ligase 1, cytoplasmic","SYTC_HUMAN"
-0.902320000000001,6.39713,-2.46647875697623,0.0418966231226261,0.0766524229742387,-6.02532583231204,"M3K5_HUMAN",10,-2.41667381384907,0.0463178206172857,0.0848622378103962,-0.902320000000001,"Non-significant",1.07128552010779,"MAP3K5","Mitogen-activated protein kinase kinase kinase 5","M3K5_HUMAN"
0.104149999999995,11.765825,2.27007939238031,0.0561895772075902,0.0974217830478231,-6.32348110144134,"NDK3_HUMAN",12,2.41662788467683,0.046320944354753,0.0848622378103962,0.104149999999995,"Non-significant",1.07128552010779,"NME3","Nucleoside diphosphate kinase 3","NDK3_HUMAN"
0.159699999999997,11.5688,3.18372853665119,0.0147014215014938,0.0320473543680083,-4.93132265815644,"RNT2_HUMAN",12,2.41623512584964,0.0463476655142314,0.0848919511333634,0.159699999999997,"Non-significant",1.07113348459791,"RNASET2","Ribonuclease T2","RNT2_HUMAN"
-0.149175000000003,11.0759375,-2.4005234771094,0.0462291724535147,0.0833899578089175,-6.12579126278011,"MAP7_HUMAN",32,-2.41463103581833,0.0464569632187271,0.0850728667188427,-0.149175000000003,"Non-significant",1.07020893243316,"MAP7","Ensconsin","MAP7_HUMAN"
-0.173400000000001,13.464725,-2.65880333311627,0.0314921991726749,0.0605563112348202,-5.73129954224546,"TOM40_HUMAN",13,-2.41422368375175,0.0464847609744871,0.0851044899109353,-0.173400000000001,"Non-significant",1.0700475269647,"TOMM40","Mitochondrial import receptor subunit TOM40 homolog","TOM40_HUMAN"
-0.438929999999999,7.50886,-2.50029755250673,0.0398385342711483,0.073620226912138,-5.97371608492969,"RM51_HUMAN",3,-2.4131421841207,0.0465586454108777,0.0852204553569122,-0.438929999999999,"Non-significant",1.06945614957154,"MRPL51","Large ribosomal subunit protein mL51","RM51_HUMAN"
0.0777250000000009,10.3071125,2.89018573626472,0.02242805381095,0.0457649615711263,-5.3773169295996,"TPC12_HUMAN",25,2.41259969587372,0.0465957517226491,0.0852690652420585,0.0777250000000009,"Non-significant",1.06920849792254,"TRAPPC12","Trafficking protein particle complex subunit 12","TPC12_HUMAN"
0.174199999999995,19.809,4.82365561608599,0.00173321613802046,0.00555935954111881,-2.61288738495144,"SODM_HUMAN",20,2.41240008522916,0.0466094127618708,0.085274758568176,0.174199999999995,"Non-significant",1.06917950150318,"SOD2","Superoxide dismutase [Mn], mitochondrial","SODM_HUMAN"
-0.1677,11.962175,-2.67090409340283,0.0309343999813804,0.0597616527364957,-5.7127741033601,"RHEB_HUMAN",9,-2.41138182513517,0.0466791648037457,0.0853830479992479,-0.1677,"Non-significant",1.06862834583534,"RHEB","GTP-binding protein Rheb","RHEB_HUMAN"
-0.155225,12.9677625,-2.40819261163113,0.0457027364848442,0.0825693381776924,-6.11412393806516,"RAP1A_HUMAN",3,-2.40738303957859,0.046954123133741,0.0858665559479702,-0.155225,"Non-significant",1.06617595602276,"RAP1A","Ras-related protein Rap-1A","RAP1A_HUMAN"
-0.0569000000000024,16.181425,-2.08444423162162,0.0742053830154212,0.122433580509012,-6.60132823123578,"EF1D_HUMAN",24,-2.40581121019418,0.0470626567718942,0.0860455676741055,-0.0569000000000024,"Non-significant",1.06527149586815,"EEF1D","Elongation factor 1-delta","EF1D_HUMAN"
0.146745000000001,8.300655,2.34652378565449,0.0501149389968573,0.0887768131312927,-6.20781527689272,"UBR5_HUMAN",69,2.40507659841925,0.0471134692713412,0.0861149907647687,0.146745000000001,"Non-significant",1.06492124065175,"UBR5","E3 ubiquitin-protein ligase UBR5","UBR5_HUMAN"
-0.5169025,7.01043875,-2.45556943548091,0.0425835148406224,0.0778000259724856,-6.0419615582091,"CSTN3_HUMAN",10,-2.40495427935404,0.047121935438893,0.0861149907647687,-0.5169025,"Non-significant",1.06492124065175,"CLSTN3","Calsyntenin-3","CSTN3_HUMAN"
1.5842725,8.52813125,2.45513648994263,0.0426110113073337,0.0778009497170044,-6.04262162387787,"FILA2_HUMAN",30,2.40462127160601,0.0471449920700162,0.0861376516505291,1.5842725,"Non-significant",1.06480697247496,"FLG2","Filaggrin-2","FILA2_HUMAN"
0.3669025,6.55737625,2.42571788042641,0.0445225710536589,0.080725872998368,-6.08744689167828,"RPGF1_HUMAN",11,2.4035766882791,0.0472173914486345,0.0862504350461723,0.3669025,"Non-significant",1.06423870567294,"RAPGEF1","Rap guanine nucleotide exchange factor 1","RPGF1_HUMAN"
-0.123899999999999,10.483825,-2.27883250177818,0.0554578675583529,0.0965342861971598,-6.31026754550155,"UBXN6_HUMAN",16,-2.40193343684026,0.0473315147125187,0.0864393658882262,-0.123899999999999,"Non-significant",1.06328842772418,"UBXN6","UBX domain-containing protein 6","UBXN6_HUMAN"
-0.0830999999999964,12.060325,-2.30660446130237,0.0531993588613326,0.0932627158074439,-6.26828904002877,"PG12B_HUMAN",10,-2.40106020286561,0.0473922754478862,0.0865307798611394,-0.0830999999999964,"Non-significant",1.06282938217583,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","PG12B_HUMAN"
0.117850000000001,11.132325,2.3324284930762,0.0511827754992116,0.0902706468165236,-6.22918526339301,"TR112_HUMAN",6,2.40081909796393,0.0474090659053089,0.0865418879206441,0.117850000000001,"Non-significant",1.06277363485286,"TRMT112","Multifunctional methyltransferase subunit TRM112-like protein","TR112_HUMAN"
0.507972499999999,10.02671875,2.44918902603772,0.0429905801164961,0.0784054284931493,-6.05168799627817,"COX3_HUMAN",2,2.39847991395478,0.0475722824535164,0.0868091483386405,0.507972499999999,"Non-significant",1.06143450450516,"MT-CO3","Cytochrome c oxidase subunit 3","COX3_HUMAN"
0.0363000000000007,15.306875,1.57198034280729,0.158466697042641,0.229479080013114,-7.3280619371392,"PDC6I_HUMAN",61,2.39841306932988,0.0475769549845574,0.0868091483386405,0.0363000000000007,"Non-significant",1.06143450450516,"PDCD6IP","Programmed cell death 6-interacting protein","PDC6I_HUMAN"
-0.152075,10.3758375,-2.3353630669612,0.0509585710401218,0.0899930368619848,-6.22473761679928,"PAF1_HUMAN",22,-2.39715411278173,0.0476650456052907,0.0869502513264647,-0.152075,"Non-significant",1.06072915834742,"PAF1","RNA polymerase II-associated factor 1 homolog","PAF1_HUMAN"
0.136224999999996,11.9535875,2.32983814282293,0.051381511689136,0.0904927726850983,-6.23311054304439,"OXA1L_HUMAN",11,2.39636005020657,0.0477206929379079,0.0870321211681204,0.136224999999996,"Non-significant",1.06032043161747,"OXA1L","Mitochondrial inner membrane protein OXA1L","OXA1L_HUMAN"
-0.1464,10.453475,-2.34338659927565,0.0503506353390714,0.0891336367599023,-6.21257313454999,"SMYD2_HUMAN",17,-2.3960636954762,0.0477414783050507,0.087050387805036,-0.1464,"Non-significant",1.06022928978258,"SMYD2","N-lysine methyltransferase SMYD2","SMYD2_HUMAN"
0.351075000000002,10.7756375,2.54356077219119,0.0373560934521671,0.0699320438910668,-5.9076200249025,"RBM3_HUMAN",9,2.39437565790388,0.0478600487161907,0.0872438014444252,0.351075000000002,"Non-significant",1.05926541931561,"RBM3","RNA-binding protein 3","RBM3_HUMAN"
-0.0851250000000014,15.5573875,-2.14821158968272,0.0674451866134028,0.113009834866529,-6.50645783130683,"IF4A2_HUMAN",31,-2.3942464044672,0.0478691400972443,0.0872438014444252,-0.0851250000000014,"Non-significant",1.05926541931561,"EIF4A2","Eukaryotic initiation factor 4A-II","IF4A2_HUMAN"
-0.395857499999998,9.65951125,-2.42016874827651,0.0448928509719118,0.0812696336855461,-6.09589603831712,"SCAM4_HUMAN",3,-2.39311879307161,0.0479485286412827,0.0873687910296411,-0.395857499999998,"Non-significant",1.05864367381998,"SCAMP4","Secretory carrier-associated membrane protein 4","SCAM4_HUMAN"
-0.0921750000000046,16.4684625,-2.56462146258637,0.0362057957711235,0.0682436354599662,-5.87542002184112,"RET4_HUMAN",11,-2.39225928312129,0.0480091322328217,0.0874595032314396,-0.0921750000000046,"Non-significant",1.05819299376977,"RBP4","Retinol-binding protein 4","RET4_HUMAN"
-0.218087500000001,6.94024875,-2.3893580414784,0.0470066760895493,0.0845332365770005,-6.14277001212481,"KI16B_HUMAN",28,-2.39181453291167,0.0480405221099676,0.0874969671507138,-0.218087500000001,"Non-significant",1.05800700037811,"KIF16B","Kinesin-like protein KIF16B","KI16B_HUMAN"
-0.661957499999998,6.33764125,-2.42805638210349,0.044367463889981,0.0805168860850284,-6.08388567081173,"HEG1_HUMAN",6,-2.39144472424843,0.0480666387073394,0.0875248120458267,-0.661957499999998,"Non-significant",1.05786881318273,"HEG1","Protein HEG homolog 1","HEG1_HUMAN"
0.0931250000000023,11.9650125,2.22686630445931,0.059947002835321,0.102550608236593,-6.38858476210278,"RT27_HUMAN",22,2.38991722246458,0.0481746678751902,0.0877017658637753,0.0931250000000023,"Non-significant",1.05699166208239,"MRPS27","Small ribosomal subunit protein mS27","RT27_HUMAN"
0.0615124999999992,8.91789375,1.93096847898583,0.0933411695795328,0.147936602688503,-6.82649691546094,"MYCPP_HUMAN",47,2.38917757348047,0.0482270671611028,0.087777388845574,0.0615124999999992,"Non-significant",1.05661734245693,"DENND4A","C-myc promoter-binding protein","MYCPP_HUMAN"
0.0607575000000011,9.80125125,2.36001114657339,0.0491143249997105,0.0873275602667532,-6.1873505831796,"GP107_HUMAN",8,2.38794324551383,0.0483146411232775,0.0879169842862341,0.0607575000000011,"Non-significant",1.05592721742613,"GPR107","Protein GPR107","GP107_HUMAN"
-0.143325000000003,12.8541125,-2.39717748116582,0.0464607857849928,0.0837330059086058,-6.13088032245115,"CCD47_HUMAN",22,-2.38727242624178,0.0483623031056086,0.0879839063701631,-0.143325000000003,"Non-significant",1.05559675982513,"CCDC47","PAT complex subunit CCDC47","CCD47_HUMAN"
-0.180349999999999,15.97015,-2.3987831791519,0.046349490492012,0.0835696925377945,-6.12843825335201,"KAD3_HUMAN",21,-2.38683116943688,0.0483936808084767,0.0880211795623126,-0.180349999999999,"Non-significant",1.05541281580067,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial","KAD3_HUMAN"
-0.187257499999998,8.54696625,-2.36979620602342,0.0484011039670255,0.08638245161525,-6.17249386980117,"CBP_HUMAN",36,-2.38617066732309,0.048440687939276,0.0880868572808026,-0.187257499999998,"Non-significant",1.05508888428048,"CREBBP","CREB-binding protein","CBP_HUMAN"
-0.221467499999999,7.91339875,-2.38424903297254,0.0473668695689156,0.0849540569297598,-6.1505359302651,"ICA69_HUMAN",20,-2.38598816889445,0.0484536843650619,0.0880906726771919,-0.221467499999999,"Non-significant",1.05507007364556,"ICA1","Islet cell autoantigen 1","ICA69_HUMAN"
0.3147175,9.66763625,2.43788319621194,0.0437216840609559,0.0795413847095896,-6.0689169616599,"SERF2_HUMAN",4,2.38504180403769,0.0485211359359188,0.0881934656555052,0.3147175,"Non-significant",1.05456359100064,"SERF2","Small EDRK-rich factor 2","SERF2_HUMAN"
-3.9277925,7.91896375,-2.42613840897538,0.0444946376340355,0.080693326451853,-6.08680650984447,"OFD1_HUMAN",12,-2.38357051744317,0.04862619178587,0.0883524412278147,-3.9277925,"Non-significant",1.05378144618979,"OFD1","Centriole and centriolar satellite protein OFD1","OFD1_HUMAN"
0.303164999999999,7.30697,2.40852464470393,0.0456800831103601,0.082546861565178,-6.11361871060097,"TR10B_HUMAN",9,2.38343042002002,0.0486362074366997,0.0883524412278147,0.303164999999999,"Non-significant",1.05378144618979,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","TR10B_HUMAN"
-0.1077175,9.12342375,-2.25136922008922,0.0577864437446951,0.0996181127195096,-6.35169659715873,"RMD5A_HUMAN",16,-2.38335792468257,0.0486413910013331,0.0883524412278147,-0.1077175,"Non-significant",1.05378144618979,"RMND5A","E3 ubiquitin-protein transferase RMND5A","RMD5A_HUMAN"
-0.633834999999999,8.2062725,-2.41921192357499,0.0449570145579834,0.0813675657573175,-6.09735270035458,"PCDGH_HUMAN",12,-2.38259065594411,0.048696286933139,0.0884322820221439,-0.633834999999999,"Non-significant",1.05338916773804,"PCDHGB5","Protocadherin gamma-B5","PCDGH_HUMAN"
0.461427500000001,6.62895625,2.42963142859097,0.0442633059617316,0.0803459021083936,-6.08148689013208,"CXB2_HUMAN",3,2.38235967865144,0.0487128251184672,0.0884424450657167,0.461427500000001,"Non-significant",1.05333925949144,"GJB2","Gap junction beta-2 protein","CXB2_HUMAN"
0.134250000000003,10.603325,2.35560175763868,0.0494392013288448,0.0877700558623001,-6.19404277151313,"E41L5_HUMAN",22,2.38031590240318,0.0488594118863476,0.088688665231832,0.134250000000003,"Non-significant",1.05213188120346,"EPB41L5","Band 4.1-like protein 5","E41L5_HUMAN"
0.241424999999998,12.7336875,2.38533786331981,0.0472898703698055,0.0848676781081567,-6.14888102704511,"MPC1_HUMAN",5,2.37763326186596,0.0490525051150254,0.0890191735170073,0.241424999999998,"Non-significant",1.05051644216616,"MPC1","Mitochondrial pyruvate carrier 1","MPC1_HUMAN"
0.10585,10.6298,2.27786209231551,0.0555385121559212,0.0966037860461182,-6.31173287694876,"GID8_HUMAN",13,2.37707417650144,0.0490928455554619,0.0890723839786305,0.10585,"Non-significant",1.05025692385013,"GID8","Glucose-induced degradation protein 8 homolog","GID8_HUMAN"
-0.180445000000001,9.751615,-2.34347757491897,0.050343784542402,0.0891336367599023,-6.2124351731588,"EPMIP_HUMAN",20,-2.3765739733151,0.0491289661374376,0.0891179159086418,-0.180445000000001,"Non-significant",1.05003497836379,"EPM2AIP1","EPM2A-interacting protein 1","EPMIP_HUMAN"
0.10675,10.4211,2.27877398291847,0.0554627273412854,0.0965342861971598,-6.31035591269188,"MGDP1_HUMAN",8,2.37558945039538,0.0492001397121632,0.0892269978221707,0.10675,"Non-significant",1.04950371926548,"MDP1","Magnesium-dependent phosphatase 1","MGDP1_HUMAN"
1.0453925,6.46628875,2.41671834850065,0.0451246710176976,0.0816344484861346,-6.10114861039793,"CCL16_HUMAN",2,2.37523260165057,0.0492259632009563,0.089253804520711,1.0453925,"Non-significant",1.04937326264282,"CCL16","C-C motif chemokine 16","CCL16_HUMAN"
-0.161342500000003,9.10396375,-2.5529207283444,0.0368402905643386,0.0691225786052806,-5.89331116594561,"K2C75_HUMAN",3,-2.37457394420383,0.049273663578456,0.0893202562692666,-0.161342500000003,"Non-significant",1.04905003956199,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN"
0.250475000000002,11.1722875,2.42076374966021,0.0448529979886224,0.0812338746901266,-6.09499018237418,"ROMO1_HUMAN",4,2.3741624470488,0.0493034884320366,0.0893542818377021,0.250475000000002,"Non-significant",1.04888463136281,"ROMO1","Reactive oxygen species modulator 1","ROMO1_HUMAN"
-0.0936749999999975,15.8163625,-2.26440874917847,0.0566687994038545,0.0980843480902261,-6.33203684341776,"PCBP2_HUMAN",18,-2.37142597667191,0.0495022946343761,0.0896944737793459,-0.0936749999999975,"Non-significant",1.04723431371252,"PCBP2","Poly(rC)-binding protein 2","PCBP2_HUMAN"
-0.115799999999998,13.654375,-2.69865478463654,0.0296935847757971,0.0577232433243791,-5.67028793100031,"CATL1_HUMAN",11,-2.37055967311874,0.0495654026837351,0.0897886933869635,-0.115799999999998,"Non-significant",1.04677834828601,"CTSL","Procathepsin L","CATL1_HUMAN"
0.430832500000001,7.88245375,2.39935790634753,0.0463097206384904,0.083516615778875,-6.12756411841132,"ZCH24_HUMAN",4,2.36971150484709,0.0496272692707736,0.0898806223427432,0.430832500000001,"Non-significant",1.0463339291425,"ZCCHC24","Zinc finger CCHC domain-containing protein 24","ZCH24_HUMAN"
-0.2442175,7.77637875,-2.37261063987253,0.0481979194099966,0.086121617930034,-6.16821924791234,"VEZA_HUMAN",24,-2.36903502592619,0.0496766691522578,0.089949936549664,-0.2442175,"Non-significant",1.04599913866796,"VEZT","Vezatin","VEZA_HUMAN"
-1.2859875,7.23474375,-2.4105773925812,0.0455402858002982,0.0823126409042509,-6.11049504212061,"CCD86_HUMAN",4,-2.36845723634833,0.049718902023557,0.0900062452533956,-1.2859875,"Non-significant",1.04572735517193,"CCDC86","Coiled-coil domain-containing protein 86","CCD86_HUMAN"
0.205250000000003,9.3365875,2.41675532907393,0.0451221799598862,0.0816344484861346,-6.10109231880705,"DERL2_HUMAN",5,2.3682349850016,0.0497351570000081,0.0900155114265708,0.205250000000003,"Non-significant",1.0456826467105,"DERL2","Derlin-2","DERL2_HUMAN"
0.0912749999999996,12.4548125,2.29833529304239,0.0538619438878581,0.0942758970215585,-6.28079664633685,"THOC4_HUMAN",8,2.36690141859368,0.0498328052132489,0.0901720538479271,0.0912749999999996,"Non-significant",1.04492803829144,"ALYREF","THO complex subunit 4","THOC4_HUMAN"
0.406577499999999,8.04387625,2.39671888090049,0.0464926225789406,0.0837717049276809,-6.13157776248254,"MOT2_HUMAN",7,2.36403277298083,0.0500435213717467,0.0905330759283412,0.406577499999999,"Non-significant",1.04319272390199,"SLC16A7","Monocarboxylate transporter 2","MOT2_HUMAN"
-0.138324999999998,11.3307125,-2.27279409093804,0.055961608215367,0.0970890060538337,-6.31938394406901,"UBE2H_HUMAN",7,-2.36176176734724,0.0502109831622037,0.0908157030432071,-0.138324999999998,"Non-significant",1.04183905064879,"UBE2H","Ubiquitin-conjugating enzyme E2 H","UBE2H_HUMAN"
-0.0990000000000002,11.182175,-2.18904427532393,0.0634423133163108,0.107438554061542,-6.44537343693682,"RETR3_HUMAN",10,-2.36080974528215,0.0502813544831165,0.0909226372006779,-0.0990000000000002,"Non-significant",1.04132797610268,"RETREG3","Reticulophagy regulator 3","RETR3_HUMAN"
-0.432709999999998,8.51603,-2.38709074834533,0.0471661785569975,0.0846833010386963,-6.14621664275328,"S39A3_HUMAN",1,-2.35795915292014,0.0504926665917786,0.0912807691824369,-0.432709999999998,"Non-significant",1.03962070896801,"SLC39A3","Zinc transporter ZIP3","S39A3_HUMAN"
-0.351762499999999,7.14373375,-2.38482061067774,0.0473264332079577,0.0849144416470416,-6.14966720591171,"DDX10_HUMAN",24,-2.35783363685091,0.0505019918079745,0.0912807691824369,-0.351762499999999,"Non-significant",1.03962070896801,"DDX10","Probable ATP-dependent RNA helicase DDX10","DDX10_HUMAN"
-0.126450000000002,14.580525,-2.46316391429391,0.0421041299291328,0.0769972131713078,-6.0303813600605,"RS5_HUMAN",14,-2.35761742723454,0.0505180592237905,0.09128939698321,-0.126450000000002,"Non-significant",1.03957966166715,"RPS5","Small ribosomal subunit protein uS7","RS5_HUMAN"
0.1935,11.72825,2.48767294996401,0.0405944154939078,0.0747096221396303,-5.99298861860689,"C560_HUMAN",5,2.35575675893698,0.0506565489093157,0.091519196431381,0.1935,"Non-significant",1.03848780178258,"SDHC","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial","C560_HUMAN"
-0.309749999999999,7.071915,-2.37241053369214,0.0482123371438084,0.086121617930034,-6.16852319450495,"TACD2_HUMAN",6,-2.35538391680876,0.050684346148867,0.0915489541723558,-0.309749999999999,"Non-significant",1.03834661258314,"TACSTD2","Tumor-associated calcium signal transducer 2","TACD2_HUMAN"
-0.180742499999999,9.59326125,-2.49922335214071,0.0399022846374912,0.073721180965678,-5.97535622916954,"PIEZ1_HUMAN",35,-2.35363897374475,0.0508146474173423,0.0917638058700576,-0.180742499999999,"Non-significant",1.03732858252954,"PIEZO1","Piezo-type mechanosensitive ion channel component 1","PIEZ1_HUMAN"
0.137249999999998,11.952425,3.44792345666022,0.0101464305469542,0.0235130728529332,-4.53558968399428,"UCHL5_HUMAN",21,2.3526631877045,0.0508876619038103,0.091875133162497,0.137249999999998,"Non-significant",1.03680201844711,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","UCHL5_HUMAN"
