logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_B2,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.0115108489990234,12.266980886459335,,0.8915106497227195,0.9849230537444357,,TOM20_HUMAN,8,,0.8915106497227195,0.9849230537444357,-0.0115108489990234,Non-significant,0.006597697055191085,TOMM20,Mitochondrial import receptor subunit TOM20 homolog,TOM20_HUMAN,Q15388
-0.0816144943237305,8.30954647064209,,0.43391475378629474,0.6940741968298993,,MTFR1_HUMAN,8,,0.43391475378629474,0.6940741968298993,0.0816144943237305,Non-significant,0.1585941007967334,MTFR1,Mitochondrial fission regulator 1,MTFR1_HUMAN,Q15390
0.100518465042114,14.262819170951865,,0.4346193737724785,0.6945421320715662,,DHC24_HUMAN,8,,0.4346193737724785,0.6945421320715662,-0.100518465042114,Non-significant,0.15830140410750887,DHCR24,Delta(24)-sterol reductase,DHC24_HUMAN,Q15392
-0.0257089138031006,12.05826151371,,0.3805261755873858,0.6502642373968234,,SF3B3_HUMAN,8,,0.3805261755873858,0.6502642373968234,0.0257089138031006,Non-significant,0.18691013024291414,SF3B3,Splicing factor 3B subunit 3,SF3B3_HUMAN,Q15393
-0.15472674369812,8.45952546596527,,0.285659622955065,0.5619781281602167,,PUM3_HUMAN,8,,0.285659622955065,0.5619781281602167,0.15472674369812,Non-significant,0.2502805865735877,PUM3,Pumilio homolog 3,PUM3_HUMAN,Q15397
0.0254542827606201,13.077695727348315,,0.5229556139547707,0.7657893798178904,,RSU1_HUMAN,8,,0.5229556139547707,0.7657893798178904,-0.0254542827606201,Non-significant,0.11589066086436814,RSU1,Ras suppressor protein 1,RSU1_HUMAN,Q15404
-0.11909556388855,15.132557272911075,,0.0011334311422610227,0.024404562120999177,,CNN3_HUMAN,8,,0.0011334311422610227,0.024404562120999177,0.11909556388855,Down,1.6125289802688751,CNN3,Calponin-3,CNN3_HUMAN,Q15417
0.0425598621368408,10.960546374320975,,0.137955674578557,0.3824985867169615,,KS6A1_HUMAN,8,,0.137955674578557,0.3824985867169615,-0.0425598621368408,Non-significant,0.41737016516960257,RPS6KA1,Ribosomal protein S6 kinase alpha-1,KS6A1_HUMAN,Q15418
-0.0745835304260254,12.475279331207261,,0.1680731802201043,0.4241748181865803,,SAFB1_HUMAN,8,,0.1680731802201043,0.4241748181865803,0.0745835304260254,Non-significant,0.37245511763754313,SAFB,Scaffold attachment factor B1,SAFB1_HUMAN,Q15424
-0.0749597549438477,10.745888233184825,,0.35853434303420556,0.6316342500241255,,SF3B4_HUMAN,8,,0.35853434303420556,0.6316342500241255,0.0749597549438477,Non-significant,0.1995343286428567,SF3B4,Splicing factor 3B subunit 4,SF3B4_HUMAN,Q15427
-0.0215845108032227,11.535657167434675,,0.5517709320049011,0.7880240470700124,,SF3A2_HUMAN,8,,0.5517709320049011,0.7880240470700124,0.0215845108032227,Non-significant,0.10346052952762054,SF3A2,Splicing factor 3A subunit 2,SF3A2_HUMAN,Q15428
-0.201146006584167,6.577290236949921,,0.7166341501615296,0.8886569637877391,,RBMS2_HUMAN,6,,0.7166341501615296,0.8886569637877391,0.201146006584167,Non-significant,0.05126585149829058,RBMS2,"RNA-binding motif, single-stranded-interacting protein 2",RBMS2_HUMAN,Q15434
0.0087897777557373,13.77269423007964,,0.8023502851759104,0.942151563315212,,PP1R7_HUMAN,8,,0.8023502851759104,0.942151563315212,-0.0087897777557373,Non-significant,0.025879226913374406,PPP1R7,Protein phosphatase 1 regulatory subunit 7,PP1R7_HUMAN,Q15435
-0.0037550926208496,14.034995317459124,,0.8648649244371146,0.9719445324082561,,SC23A_HUMAN,8,,0.8648649244371146,0.9719445324082561,0.0037550926208496,Non-significant,0.012358518979463254,SEC23A,Protein transport protein Sec23A,SC23A_HUMAN,Q15436
-0.0868821144104004,10.1969530582428,,0.4745983895884821,0.727494976946384,,SC23B_HUMAN,8,,0.4745983895884821,0.727494976946384,0.0868821144104004,Non-significant,0.13817000095648652,SEC23B,Protein transport protein Sec23B,SC23B_HUMAN,Q15437
-0.158127784729004,9.64444351196289,,0.21879287614085063,0.4897847640449904,,CYH1_HUMAN,8,,0.21879287614085063,0.4897847640449904,0.158127784729004,Non-significant,0.3099947287950194,CYTH1,Cytohesin-1,CYH1_HUMAN,Q15438
-0.0409636497497559,12.033302545547475,,0.1794774917263984,0.4409864376292468,,SF3A1_HUMAN,8,,0.1794774917263984,0.4409864376292468,0.0409636497497559,Non-significant,0.35557476688896883,SF3A1,Splicing factor 3A subunit 1,SF3A1_HUMAN,Q15459
-0.0935313701629639,9.374395728111267,,0.4021273007544754,0.6696937868457394,,SHB_HUMAN,8,,0.4021273007544754,0.6696937868457394,0.0935313701629639,Non-significant,0.17412373025767983,SHB,SH2 domain-containing adapter protein B,SHB_HUMAN,Q15464
-0.008152961730957,11.459064722061155,,0.7440601802738043,0.9058539003482264,,SKI2_HUMAN,8,,0.7440601802738043,0.9058539003482264,0.008152961730957,Non-significant,0.042941841383950685,SKIC2,Superkiller complex protein 2,SKI2_HUMAN,Q15477
0.163208961486816,13.798519134521499,,0.0018006881836440843,0.03154867391558008,,RGN_HUMAN,8,,0.0018006881836440843,0.03154867391558008,-0.163208961486816,Up,1.5010188907225273,RGN,Regucalcin,RGN_HUMAN,Q15493
3.05544495582581,7.906386494636535,,0.22535367994203293,0.49717139788973563,,CDSN_HUMAN,4,,0.22535367994203293,0.49717139788973563,-3.05544495582581,Non-significant,0.3034938641332912,CDSN,Corneodesmosin,CDSN_HUMAN,Q15517
0.0707497596740723,12.7500126361847,,0.028420543550331072,0.15810164572888302,,SURF1_HUMAN,8,,0.028420543550331072,0.15810164572888302,-0.0707497596740723,Non-significant,0.801063609338805,SURF1,Surfeit locus protein 1,SURF1_HUMAN,Q15526
0.100496451059978,7.252243121465048,,0.8048204586043904,0.9431275582873627,,SURF2_HUMAN,6,,0.8048204586043904,0.9431275582873627,-0.100496451059978,Non-significant,0.02542956483015299,SURF2,Surfeit locus protein 2,SURF2_HUMAN,Q15527
-0.0060441493988037,8.41019070148468,,0.9519592173588375,1.0,,MED22_HUMAN,8,,0.9519592173588375,1.0,0.0060441493988037,Non-significant,-0.0,MED22,Mediator of RNA polymerase II transcription subunit 22,MED22_HUMAN,Q15528
-0.12690544128418,9.124577045440674,,0.371698798909922,0.6408005842142819,,SSXT_HUMAN,8,,0.371698798909922,0.6408005842142819,0.12690544128418,Non-significant,0.19327710097980627,SS18,Protein SSXT,SSXT_HUMAN,Q15532
0.0334465503692627,8.824467539787292,,0.5778545809158063,0.8057270247193468,,TAF5_HUMAN,8,,0.5778545809158063,0.8057270247193468,-0.0334465503692627,Non-significant,0.0938120695324982,TAF5,Transcription initiation factor TFIID subunit 5,TAF5_HUMAN,Q15542
0.0848896106084185,6.61586401859919,,0.7264733476806681,0.8944216621295085,,TAF13_HUMAN,7,,0.7264733476806681,0.8944216621295085,-0.0848896106084185,Non-significant,0.048457691088480276,TAF13,Transcription initiation factor TFIID subunit 13,TAF13_HUMAN,Q15543
-0.0339245796203613,8.2155442237854,,0.8141576636690175,0.9464958800994461,,TAF7_HUMAN,8,,0.8141576636690175,0.9464958800994461,0.0339245796203613,Non-significant,0.02388127209001083,TAF7,Transcription initiation factor TFIID subunit 7,TAF7_HUMAN,Q15545
-0.231069922447205,7.116428792476655,,0.2981884290477608,0.574887559400878,,TERF2_HUMAN,8,,0.2981884290477608,0.574887559400878,0.231069922447205,Non-significant,0.2404170894093551,TERF2,Telomeric repeat-binding factor 2,TERF2_HUMAN,Q15554
-0.0594267845153809,12.77090001106261,,0.11086939175836162,0.34013249470075546,,MARE2_HUMAN,8,,0.11086939175836162,0.34013249470075546,0.0594267845153809,Non-significant,0.4683518755794892,MAPRE2,Microtubule-associated protein RP/EB family member 2,MARE2_HUMAN,Q15555
0.0761394500732422,,,1.0,1.0,,TESK1_HUMAN,4,,1.0,1.0,-0.0761394500732422,Non-significant,-0.0,TESK1,Dual specificity testis-specific protein kinase 1,TESK1_HUMAN,Q15569
-0.178367376327515,13.169441103935242,,0.04042953034473161,0.19478162692661383,,BGH3_HUMAN,8,,0.04042953034473161,0.19478162692661383,0.178367376327515,Non-significant,0.7104520110133907,TGFBI,Transforming growth factor-beta-induced protein ig-h3,BGH3_HUMAN,Q15582
-0.188252210617065,8.288023829460144,,0.03128943683230204,0.16835625439444432,,NCOA2_HUMAN,8,,0.03128943683230204,0.16835625439444432,0.188252210617065,Non-significant,0.7737707450404296,NCOA2,Nuclear receptor coactivator 2,NCOA2_HUMAN,Q15596
-0.0253934860229492,11.889366865158085,,0.4262875156848394,0.6885188612346087,,NHRF2_HUMAN,8,,0.4262875156848394,0.6885188612346087,0.0253934860229492,Non-significant,0.1620841582132811,NHERF2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,NHRF2_HUMAN,Q15599
0.0506660938262939,14.32223212718964,,0.7040356597416443,0.8807981296645464,,DIXC1_HUMAN,8,,0.7040356597416443,0.8807981296645464,-0.0506660938262939,Non-significant,0.05512361624024335,DIXDC1,Dixin,DIXC1_HUMAN,Q155Q3
-0.0220003128051758,11.2186794281006,,0.34521604761068325,0.6205381960221839,,TRADD_HUMAN,8,,0.34521604761068325,0.6205381960221839,0.0220003128051758,Non-significant,0.20723148119003187,TRADD,Tumor necrosis factor receptor type 1-associated DEATH domain protein,TRADD_HUMAN,Q15628
-0.235167741775513,11.313187479972836,,0.07394529297987475,0.27234099768158393,,TRAM1_HUMAN,8,,0.07394529297987475,0.27234099768158393,0.235167741775513,Non-significant,0.564886975896005,TRAM1,Translocating chain-associated membrane protein 1,TRAM1_HUMAN,Q15629
-0.127055644989014,12.921744585037235,,0.2003750288474322,0.4673739467293297,,TSN_HUMAN,8,,0.2003750288474322,0.4673739467293297,0.127055644989014,Non-significant,0.33033550055964,TSN,Translin,TSN_HUMAN,Q15631
-0.0886399745941162,9.399869322776794,,0.07701827353594345,0.27723867754997333,,TRBP2_HUMAN,8,,0.07701827353594345,0.27723867754997333,0.0886399745941162,Non-significant,0.5571461814384159,TARBP2,RISC-loading complex subunit TARBP2,TRBP2_HUMAN,Q15633
-0.0804393291473389,12.293173670768725,,0.0489483553844081,0.21754233772690226,,SF01_HUMAN,8,,0.0489483553844081,0.21754233772690226,0.0804393291473389,Non-significant,0.6624562088158898,SF1,Splicing factor 1,SF01_HUMAN,Q15637
-0.0690591335296631,9.866726279258728,,0.2250058725312179,0.4967844287132886,,CIP4_HUMAN,8,,0.2250058725312179,0.4967844287132886,0.0690591335296631,Non-significant,0.3038320252104548,TRIP10,Cdc42-interacting protein 4,CIP4_HUMAN,Q15642
-0.100829839706421,11.06742608547209,,0.012943715372655998,0.09877290864163807,,TRIPB_HUMAN,8,,0.012943715372655998,0.09877290864163807,0.100829839706421,Non-significant,1.0053621570402063,TRIP11,Thyroid receptor-interacting protein 11,TRIPB_HUMAN,Q15643
0.3003830909729,6.787949204444885,,0.21916968184179034,0.49007006188569985,,OASL_HUMAN,8,,0.21916968184179034,0.49007006188569985,-0.3003830909729,Non-significant,0.30974182749139473,OASL,2'-5'-oligoadenylate synthase-like protein,OASL_HUMAN,Q15646
-0.125312328338623,7.395978808403015,,0.3388780154989454,0.6154540045562865,,MED1_HUMAN,8,,0.3388780154989454,0.6154540045562865,0.125312328338623,Non-significant,0.21080439815721008,MED1,Mediator of RNA polymerase II transcription subunit 1,MED1_HUMAN,Q15648
-0.165339708328247,10.16962730884553,,0.025505189250349048,0.14779281759656934,,TRIP4_HUMAN,8,,0.025505189250349048,0.14779281759656934,0.165339708328247,Non-significant,0.8303466711778,TRIP4,Activating signal cointegrator 1,TRIP4_HUMAN,Q15650
-0.494901657104492,11.714303970336914,,0.03251248943195973,0.17238302300080674,,HMGN3_HUMAN,8,,0.03251248943195973,0.17238302300080674,0.494901657104492,Non-significant,0.7635055075375226,HMGN3,High mobility group nucleosome-binding domain-containing protein 3,HMGN3_HUMAN,Q15651
-0.170593500137329,9.409150958061218,,0.2785690959100867,0.5547344404565996,,IKBB_HUMAN,8,,0.2785690959100867,0.5547344404565996,0.170593500137329,Non-significant,0.2559148702921814,NFKBIB,NF-kappa-B inhibitor beta,IKBB_HUMAN,Q15653
-0.139710903167725,11.026886940002466,,0.006667543942400786,0.06785304046856122,,TRIP6_HUMAN,8,,0.006667543942400786,0.06785304046856122,0.139710903167725,Non-significant,1.1684306870000662,TRIP6,Thyroid receptor-interacting protein 6,TRIP6_HUMAN,Q15654
-0.0494749546051025,12.747228026390061,,0.4332777802813844,0.6940741968298993,,MARE1_HUMAN,8,,0.4332777802813844,0.6940741968298993,0.0494749546051025,Non-significant,0.1585941007967334,MAPRE1,Microtubule-associated protein RP/EB family member 1,MARE1_HUMAN,Q15691
0.0420732498168945,13.31969094276429,,0.012270036526816623,0.0960702764233623,,ELAV1_HUMAN,8,,0.012270036526816623,0.0960702764233623,-0.0420732498168945,Non-significant,1.0174109596994179,ELAVL1,ELAV-like protein 1,ELAV1_HUMAN,Q15717
0.0025708675384521,14.184288144111651,,0.8248097379556413,0.9508702969425421,,NSDHL_HUMAN,8,,0.8248097379556413,0.9508702969425421,-0.0025708675384521,Non-significant,0.02187871877631253,NSDHL,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL_HUMAN,Q15738
0.101509809494019,13.079705119133015,,0.0007289630883243197,0.019835566391490388,,MYLK_HUMAN,8,,0.0007289630883243197,0.019835566391490388,-0.101509809494019,Up,1.70255539402084,MYLK,"Myosin light chain kinase, smooth muscle",MYLK_HUMAN,Q15746
-0.0007791519165039,10.09328842163088,,0.981381405425269,1.0,,TAB1_HUMAN,8,,0.981381405425269,1.0,0.0007791519165039,Non-significant,-0.0,TAB1,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,TAB1_HUMAN,Q15750
0.0660806894302368,8.077434480190279,,0.3997064026235319,0.6679734040575446,,HERC1_HUMAN,8,,0.3997064026235319,0.6679734040575446,-0.0660806894302368,Non-significant,0.1752408289930058,HERC1,Probable E3 ubiquitin-protein ligase HERC1,HERC1_HUMAN,Q15751
0.475939750671387,6.888576507568358,,0.06883362278973994,0.2610753414197235,,MK11_HUMAN,5,,0.06883362278973994,0.2610753414197235,-0.475939750671387,Non-significant,0.583234145377617,MAPK11,Mitogen-activated protein kinase 11,MK11_HUMAN,Q15759
-0.0756238698959351,8.175908148288727,,0.42604116520385266,0.6885188612346087,,RAB30_HUMAN,8,,0.42604116520385266,0.6885188612346087,0.0756238698959351,Non-significant,0.1620841582132811,RAB30,Ras-related protein Rab-30,RAB30_HUMAN,Q15771
-0.212299108505249,9.581542372703554,,0.04744776194167902,0.21401190088578706,,MLF2_HUMAN,8,,0.04744776194167902,0.21401190088578706,0.212299108505249,Non-significant,0.6695620755044616,MLF2,Myeloid leukemia factor 2,MLF2_HUMAN,Q15773
0.178926706314087,10.468750357627876,,0.0007681322360816518,0.0203393461346928,,TOM34_HUMAN,8,,0.0007681322360816518,0.0203393461346928,-0.178926706314087,Up,1.6916630128026195,TOMM34,Mitochondrial import receptor subunit TOM34,TOM34_HUMAN,Q15785
0.156576474507649,6.723027070363362,,0.6693556267857136,0.8617887865241083,,NCOA1_HUMAN,5,,0.6693556267857136,0.8617887865241083,-0.156576474507649,Non-significant,0.06459916119031309,NCOA1,Nuclear receptor coactivator 1,NCOA1_HUMAN,Q15788
-0.0641827583312988,8.829926490783688,,0.6181178125285405,0.8298379272238879,,SMAD2_HUMAN,8,,0.6181178125285405,0.8298379272238879,0.0641827583312988,Non-significant,0.0810067198955358,SMAD2,Mothers against decapentaplegic homolog 2,SMAD2_HUMAN,Q15796
0.0358203649520874,7.484655082225799,,0.87173354081846,0.97487087474175,,SMAD1_HUMAN,8,,0.87173354081846,0.97487087474175,-0.0358203649520874,Non-significant,0.011052904404912791,SMAD1,Mothers against decapentaplegic homolog 1,SMAD1_HUMAN,Q15797
0.0712215900421143,11.6539431810379,,0.3435821512423304,0.619204661115583,,MSMO1_HUMAN,8,,0.3435821512423304,0.619204661115583,-0.0712215900421143,Non-significant,0.208165783124327,MSMO1,Methylsterol monooxygenase 1,MSMO1_HUMAN,Q15800
0.0403618812561035,11.026090383529676,,0.28361828664149236,0.5601170217959668,,ITSN1_HUMAN,8,,0.28361828664149236,0.5601170217959668,-0.0403618812561035,Non-significant,0.2517212290457178,ITSN1,Intersectin-1,ITSN1_HUMAN,Q15811
0.0725581645965576,10.875801205635074,,0.04194752313513198,0.2001251511904664,,TBCE_HUMAN,8,,0.04194752313513198,0.2001251511904664,-0.0725581645965576,Non-significant,0.6986983269719045,TBCE,Tubulin-specific chaperone E,TBCE_HUMAN,Q15813
0.0452837944030762,9.828540563583374,,0.3263508179049353,0.6042881688513575,,TBCC_HUMAN,8,,0.3263508179049353,0.6042881688513575,-0.0452837944030762,Non-significant,0.21875590856946386,TBCC,Tubulin-specific chaperone C,TBCC_HUMAN,Q15814
-0.0026209354400634,14.981750369071975,,0.9345665161750909,1.0,,UB2V2_HUMAN,8,,0.9345665161750909,1.0,0.0026209354400634,Non-significant,-0.0,UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2,UB2V2_HUMAN,Q15819
-0.124316692352295,6.64340078830719,,0.22223219845423445,0.49410430645449627,,STK11_HUMAN,8,,0.22223219845423445,0.49410430645449627,0.124316692352295,Non-significant,0.3061813609228197,STK11,Serine/threonine-protein kinase STK11,STK11_HUMAN,Q15831
-0.133552312850952,11.46964967250825,,0.007717802657210615,0.0740293802359874,,STXB2_HUMAN,8,,0.007717802657210615,0.0740293802359874,0.133552312850952,Non-significant,1.1305958864575583,STXBP2,Syntaxin-binding protein 2,STXB2_HUMAN,Q15833
-0.122027158737183,11.599615931510925,,0.042149715859785365,0.20062382947283586,,VAMP3_HUMAN,8,,0.042149715859785365,0.20062382947283586,0.122027158737183,Non-significant,0.6976174841076074,VAMP3,Vesicle-associated membrane protein 3,VAMP3_HUMAN,Q15836
-0.0279508829116821,7.390101492404938,,0.9410833553249563,1.0,,KCNJ8_HUMAN,6,,0.9410833553249563,1.0,0.0279508829116821,Non-significant,-0.0,KCNJ8,ATP-sensitive inward rectifier potassium channel 8,KCNJ8_HUMAN,Q15842
-0.0061028003692627,13.585770249366755,,0.9121665178920696,0.9964414485170778,,NEDD8_HUMAN,8,,0.9121665178920696,0.9964414485170778,0.0061028003692627,Non-significant,0.0015482156117876367,NEDD8,NEDD8,NEDD8_HUMAN,Q15843
0.0232334136962891,12.687901258468624,,0.7981187977440567,0.9400711602830609,,ADIRF_HUMAN,8,,0.7981187977440567,0.9400711602830609,-0.0232334136962891,Non-significant,0.026839270497589086,ADIRF,Adipogenesis regulatory factor,ADIRF_HUMAN,Q15847
0.489381074905396,7.636056065559387,,0.09545351164074938,0.3130263055088623,,USF2_HUMAN,6,,0.09545351164074938,0.3130263055088623,-0.489381074905396,Non-significant,0.5044191645069038,USF2,Upstream stimulatory factor 2,USF2_HUMAN,Q15853
0.050607442855835,11.063238263130174,,0.4149441665628594,0.6797977562095887,,VAS1_HUMAN,8,,0.4149441665628594,0.6797977562095887,-0.050607442855835,Non-significant,0.16762027321486317,ATP6AP1,V-type proton ATPase subunit S1,VAS1_HUMAN,Q15904
0.432972431182861,7.250371217727659,,0.006371277191898972,0.06598707592926252,,VPS72_HUMAN,6,,0.006371277191898972,0.06598707592926252,-0.432972431182861,Non-significant,1.1805411160070567,VPS72,Vacuolar protein sorting-associated protein 72 homolog,VPS72_HUMAN,Q15906
-0.0452249050140381,12.77696692943574,,0.5666877707479002,0.7988696313334458,,RB11B_HUMAN,8,,0.5666877707479002,0.7988696313334458,0.0452249050140381,Non-significant,0.09752408803527535,RAB11B,Ras-related protein Rab-11B,RB11B_HUMAN,Q15907
-0.106292247772217,15.28751277923584,,0.016008636665096068,0.11156956149388077,,ZYX_HUMAN,8,,0.016008636665096068,0.11156956149388077,0.106292247772217,Non-significant,0.9524542738422408,ZYX,Zyxin,ZYX_HUMAN,Q15942
0.123841524124146,15.934005379676815,,3.5887699567318345e-06,0.0011933230608830797,,ETFD_HUMAN,8,,3.5887699567318345e-06,0.0011933230608830797,-0.123841524124146,Up,2.9232419665850027,ETFDH,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",ETFD_HUMAN,Q16134
-0.0710973739624023,14.151566505432111,,0.006328395400948306,0.06566621012910304,,SEPT7_HUMAN,8,,0.006328395400948306,0.06566621012910304,0.0710973739624023,Non-significant,1.1826580479352355,SEPTIN7,Septin-7,SEPT7_HUMAN,Q16181
0.059814453125,12.85251545906067,,0.151203680813459,0.40254264723797156,,ADRM1_HUMAN,8,,0.151203680813459,0.40254264723797156,-0.059814453125,Non-significant,0.3951881016837896,ADRM1,Proteasomal ubiquitin receptor ADRM1,ADRM1_HUMAN,Q16186
-0.0903444290161133,11.674613714218125,,0.03963516273613629,0.1934372493813758,,CCDC6_HUMAN,8,,0.03963516273613629,0.1934372493813758,0.0903444290161133,Non-significant,0.7134598919743266,CCDC6,Coiled-coil domain-containing protein 6,CCDC6_HUMAN,Q16204
