"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0892891089121317,12.4221275874546,-3.00002031315053,0.022100039448487,0.0507412903466394,-5.26941784141584,"PSMD5_HUMAN",25,-3.39596083492522,0.0112610038094304,0.0296458500736603,0.0938188234965338,"Non-significant",1.52803609205517,"PSMD5","26S proteasome non-ATPase regulatory subunit 5","PSMD5_HUMAN"
0.486886024475092,9.28725951058524,3.33589480958924,0.0141773928340544,0.0363692948150807,-4.79016213616573,"RBM42_HUMAN",10,3.39575087753689,0.0112642538547073,0.0296458500736603,0.511090517044057,"Up in BD",1.52803609205517,"RBM42","RNA-binding protein 42","RBM42_HUMAN"
0.335608561833695,9.32433101109096,3.3692075542268,0.0135786830176934,0.0351555309526369,-4.74327522082358,"RPR1A_HUMAN",12,3.39473915976446,0.0112799289185646,0.0296774783544854,0.277466575304665,"Non-significant",1.52757300309843,"RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A","RPR1A_HUMAN"
-0.337416330973312,9.21866076333182,-3.52759586137001,0.0110851866506733,0.0298821277354031,-4.52215370778968,"CAH5A_HUMAN",9,-3.39293526361338,0.0113079357687955,0.0297415205277168,-0.232676744461076,"Non-significant",1.5266368320509,"CA5A","Carbonic anhydrase 5A, mitochondrial","CAH5A_HUMAN"
-0.157456636428835,8.44704832349505,-2.99313872013357,0.0223056088486893,0.0511409183945366,-5.27934680831573,"TNR6B_HUMAN",48,-3.39069089049658,0.0113428856680044,0.0298126603921122,-0.3057043552399,"Non-significant",1.52559926710522,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B_HUMAN"
1.15360860029856,7.11612728663853,3.27113936684703,0.0154249612138501,0.0387846716111496,-4.88166276020163,"GBB4_HUMAN",6,3.39050142476643,0.0113458413779856,0.0298126603921122,-0.293366909027124,"Non-significant",1.52559926710522,"GNB4","Guanine nucleotide-binding protein subunit beta-4","GBB4_HUMAN"
-0.79822897911072,8.82260240827288,-3.30252162082836,0.0148060800416607,0.0375778959831202,-4.83726077314839,"S10AE_HUMAN",7,-3.39049085319967,0.0113460063212771,0.0298126603921122,-0.316803296407016,"Non-significant",1.52559926710522,"S100A14","Protein S100-A14","S10AE_HUMAN"
0.188249905904108,12.865847996303,5.53799494621894,0.00116530075526039,0.00526461599564744,-2.01722496061232,"CDD_HUMAN",8,3.38928713250101,0.0113648042724517,0.0298523864896968,-0.246517817179364,"Non-significant",1.52502094433772,"CDA","Cytidine deaminase","CDD_HUMAN"
-0.17140046755473,8.01896367754255,-3.08334900786471,0.0197661526060184,0.0467179033630158,-5.14950424761622,"DEPD5_HUMAN",33,-3.38888121465657,0.0113711508431551,0.0298593909195342,0.511095841725664,"Up in BD",1.52491905538471,"DEPDC5","GATOR1 complex protein DEPDC5","DEPD5_HUMAN"
-0.41290378570554,10.9697301047189,-4.9955162544675,0.00202296434439257,0.00798471151791025,-2.63688336874417,"KISHA_HUMAN",2,-3.38840027213111,0.0113786753598059,0.0298694829729748,0.222870429356888,"Non-significant",1.52477229476873,"TMEM167A","Protein kish-A","KISHA_HUMAN"
0.523944894472756,7.00362580163138,3.6582842470309,0.00940315408563994,0.0263003075666606,-4.34207072480003,"TMPPE_HUMAN",4,3.38780033177901,0.0113880691356928,0.0298806446551148,-1.3928424914678,"Up in DM",1.52461003713981,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN"
-0.452161391576144,11.4506782804217,-3.67942925030835,0.00915832103766234,0.0257754481094666,-4.31314336718649,"MIEN1_HUMAN",5,-3.38765840826159,0.011390292570652,0.0298806446551148,0.482145150502522,"Non-significant",1.52461003713981,"MIEN1","Migration and invasion enhancer 1","MIEN1_HUMAN"
0.209454615910843,10.2667808532715,3.19694318663741,0.0170026303480417,0.0417173700163321,-4.98706218951297,"IDUA_HUMAN",23,3.3867215702813,0.0114049811778644,0.0299095078465391,0.339720567067461,"Non-significant",1.52419073311682,"IDUA","Alpha-L-iduronidase","IDUA_HUMAN"
0.266457041104631,7.85236413138253,3.20534520632883,0.0168154975273013,0.0413833627347658,-4.97509775661782,"EP300_HUMAN",23,3.38583613214054,0.0114188825894688,0.0299362886368175,0.449134747187294,"Non-significant",1.52380204248527,"EP300","Histone acetyltransferase p300","EP300_HUMAN"
0.440930128097531,8.3927195412772,3.43316277481513,0.0125049564064665,0.0328472697578727,-4.6536234419941,"SREK1_HUMAN",8,3.38553073770204,0.0114236815125538,0.0299391963155238,-0.185616175333649,"Non-significant",1.52375986198956,"SREK1","Splicing regulatory glutamine/lysine-rich protein 1","SREK1_HUMAN"
0.0993685722351341,14.7549355370658,3.51065821460963,0.0113262936811251,0.0303722157269863,-4.54565295973955,"TBB6_HUMAN",18,3.38315503167983,0.0114610870366126,0.0300242663940201,-0.327243566513049,"Non-significant",1.52252759524633,"TUBB6","Tubulin beta-6 chain","TBB6_HUMAN"
0.191618919372514,10.6745485578265,3.16391304958069,0.0177604224963851,0.0430301786012747,-5.0341663394884,"ADAM9_HUMAN",25,3.38299942238211,0.0114635416919737,0.0300242663940201,-0.338404973348034,"Non-significant",1.52252759524633,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN"
0.0891123612721607,12.8167138780866,2.67831409038358,0.0342875187143932,0.0714088621274606,-5.73690445498304,"SYMC_HUMAN",41,3.38111207679493,0.0114933585645988,0.0300926464643934,0.0338708559671748,"Non-significant",1.52153961703419,"MARS1","Methionine--tRNA ligase, cytoplasmic","SYMC_HUMAN"
-0.177305618921915,10.260824748448,-3.65203598995781,0.00947686965555769,0.0264608810685461,-4.35062996061981,"C1RL_HUMAN",13,-3.37948146391187,0.0115191865434818,0.0301505418109068,-0.388057390848791,"Non-significant",1.52070487910019,"C1RL","Complement C1r subcomponent-like protein","C1RL_HUMAN"
0.459183931350708,11.9313046591623,3.64892206542745,0.00951384363700684,0.0265184909895821,-4.35489752362503,"PTTG_HUMAN",5,3.3778742047369,0.01154470560123,0.0302075915022186,0.119968016942352,"Non-significant",1.51988390031409,"PTTG1IP","Pituitary tumor-transforming gene 1 protein-interacting protein","PTTG_HUMAN"
0.313872496287015,10.2800983701433,3.67267005908926,0.00923581451982868,0.0259485453649203,-4.3223838099738,"PRIO_HUMAN",8,3.3753293952218,0.0115852346963385,0.0303038666428402,0.161932269732161,"Non-significant",1.51850195385706,"PRNP","Major prion protein","PRIO_HUMAN"
0.175927241643308,10.5844238826207,3.53932130151915,0.0109215649978832,0.0295195131221934,-4.50590701742077,"PX11B_HUMAN",14,3.37352344029449,0.01161408930105,0.0303695522361328,-0.545833110809328,"Up in DM",1.51756161120357,"PEX11B","Peroxisomal membrane protein 11B","PX11B_HUMAN"
0.17018151283265,10.2250303540911,3.04285461865188,0.020865368833517,0.0485940306300681,-5.20770290065775,"VPS18_HUMAN",38,3.37327866556132,0.0116180061163659,0.0303700069678456,0.584837118784585,"Up in BD",1.51755510844075,"VPS18","Vacuolar protein sorting-associated protein 18 homolog","VPS18_HUMAN"
0.296405792236325,9.89354733058384,3.73843128589366,0.00851140630082524,0.0244379160385336,-4.23274141281555,"LAT3_HUMAN",8,3.37200653898831,0.0116383851671909,0.030413480594714,0.273781855901083,"Non-significant",1.51693387526597,"SLC43A1","Large neutral amino acids transporter small subunit 3","LAT3_HUMAN"
0.925125439961749,5.77988399778094,3.26292039644336,0.015591645419524,0.0390585399611045,-4.89330937914796,"OTUB2_HUMAN",7,3.37131224619121,0.0116495236917514,0.0304327866177948,0.725745042165118,"Up in BD",1.51665827908047,"OTUB2","Ubiquitin thioesterase OTUB2","OTUB2_HUMAN"
-0.497863054275516,9.15728977748326,-3.24214045304125,0.0160218477395443,0.0397922474927036,-4.92278786025959,"ARI4A_HUMAN",14,-3.37060990583305,0.0116608029651438,0.0304524477821617,-0.15755120913188,"Non-significant",1.51637779283209,"ARID4A","AT-rich interactive domain-containing protein 4A","ARI4A_HUMAN"
-0.13687284787493,14.1311616897583,-3.51558475622668,0.0112555784603514,0.03024098133354,-4.53881417463814,"PECR_HUMAN",16,-3.36877288135291,0.0116903602178937,0.030519814288285,-0.270620743433632,"Non-significant",1.51541811337176,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","PECR_HUMAN"
-0.547884543736773,8.92372076851981,-3.24177269218094,0.0160295763443518,0.0397992602380878,-4.92330998229299,"TRPM7_HUMAN",13,-3.36809193286625,0.0117013369221632,0.0305386451548513,-0.233590761820484,"Non-significant",1.51515023430068,"TRPM7","Transient receptor potential cation channel subfamily M member 7","TRPM7_HUMAN"
0.41548883914947,7.79514380863735,3.24136898797283,0.0160380649616822,0.0398081551236124,-4.92388315080793,"KEAP1_HUMAN",15,3.36577418844641,0.0117387813018754,0.0306265181618703,0.101101318995166,"Non-significant",1.51390237404027,"KEAP1","Kelch-like ECH-associated protein 1","KEAP1_HUMAN"
0.149672905604039,14.9453204018729,3.55393263841641,0.010721359567234,0.0291629606196904,-4.48568602020302,"RS7_HUMAN",15,3.36489835537061,0.0117529643031629,0.0306536651738552,-0.121184706687929,"Non-significant",1.51351759065241,"RPS7","Small ribosomal subunit protein eS7","RS7_HUMAN"
0.327421824137364,8.88482570648193,3.512191159652,0.0113042379882865,0.0303516171531955,-4.54352467443014,"RSRC2_HUMAN",9,3.36368910882948,0.0117725767395073,0.0306949510489596,0.154277801513683,"Non-significant",1.51293305487804,"RSRC2","Arginine/serine-rich coiled-coil protein 2","RSRC2_HUMAN"
0.248340129852293,9.43502616882324,3.65630556392574,0.00942642984571728,0.0263563238346485,-4.34478068539508,"FABP5_HUMAN",10,3.36097157931269,0.0118167798545534,0.0307931812884143,0.104535500208538,"Non-significant",1.51154544118343,"FABP5","Fatty acid-binding protein 5","FABP5_HUMAN"
0.330005089441917,11.575204713004,6.01872910520788,0.000736963194507882,0.00375304960168184,-1.50044507547995,"JAGN1_HUMAN",3,3.36090644087503,0.0118178415740846,0.0307931812884143,0.720667680104571,"Up in BD",1.51154544118343,"JAGN1","Protein jagunal homolog 1","JAGN1_HUMAN"
-0.313727378845231,14.8623560496739,-3.65121746970078,0.00948657326601265,0.0264706448334206,-4.35175160023435,"ATP5J_HUMAN",8,-3.35986951529756,0.01183475666185,0.0308235492272307,-0.917243719100957,"Up in DM",1.51111735520054,"ATP5PF","ATP synthase-coupling factor 6, mitochondrial","ATP5J_HUMAN"
-0.107554833094294,12.624423299517,-2.7963767481843,0.0291409964196764,0.0629693861382835,-5.56467243573088,"P5CS_HUMAN",42,-3.35972636727094,0.0118370938368315,0.0308235492272307,0.62538933753965,"Up in BD",1.51111735520054,"ALDH18A1","Delta-1-pyrroline-5-carboxylate synthase","P5CS_HUMAN"
0.0827895800272636,13.3731429236276,2.70823526332983,0.0328981092011595,0.0691721321736739,-5.69320260021886,"RUVB2_HUMAN",33,3.35787855754817,0.0118673074815382,0.0308923108454285,0.26950407028198,"Non-significant",1.51014960384224,"RUVBL2","RuvB-like 2","RUVB2_HUMAN"
-0.108060757319143,12.8797551563808,-3.06810081397078,0.0201725661952355,0.0474710562958645,-5.17140194838561,"MVD1_HUMAN",24,-3.35620642031353,0.0118947200121193,0.0309537389924106,0.124740282694518,"Non-significant",1.50928688377812,"MVD","Diphosphomevalonate decarboxylase","MVD1_HUMAN"
0.276819944381716,9.20757838657924,3.4612810877228,0.0120624910188282,0.0319123091381715,-4.61436246739058,"MED15_HUMAN",11,3.35535278218238,0.011908740490743,0.0309802886636385,0.278177499771166,"Non-significant",1.50891453995185,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN"
0.0609440803527637,14.4365604945591,2.17026144923321,0.0700574525815526,0.126405641593666,-6.47823457173834,"SC31A_HUMAN",57,3.35495241306012,0.0119153224124274,0.0309874762994986,0.385596275329567,"Non-significant",1.50881379239035,"SEC31A","Protein transport protein Sec31A","SC31A_HUMAN"
0.529181798299151,8.57988752637591,3.29836886956921,0.0148864052295881,0.0377227645324416,-4.84313016227528,"PI42A_HUMAN",9,3.35359339691459,0.011937693259965,0.0310357075012355,0.24166317780813,"Non-significant",1.50813834983134,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A_HUMAN"
-0.911379337310796,6.3050479888916,-3.24477026228588,0.0159666990651769,0.0397404282867624,-4.91905465382381,"CBLC_HUMAN",7,-3.35147230007235,0.0119726988445307,0.0311167451712115,-0.295516331990558,"Non-significant",1.50700583675012,"CBLC","E3 ubiquitin-protein ligase CBL-C","CBLC_HUMAN"
1.83046952883402,8.08772046225412,3.19344658603603,0.0170811708752647,0.0418507900577019,-4.99204346009779,"ALS_HUMAN",10,3.35022181419727,0.0119933878513181,0.0311605344302258,-0.148675918579118,"Non-significant",1.50639510240809,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
0.766273220380149,5.986540385655,3.28983007374268,0.0150530588791179,0.038026313743824,-4.85520467614505,"STRAB_HUMAN",6,3.34961680369312,0.0120034113746642,0.0311765940761926,0.316292285919191,"Non-significant",1.5061713315689,"STRADB","STE20-related kinase adapter protein beta","STRAB_HUMAN"
-0.17777307828265,10.651680128915,-4.32030058936059,0.00425179858560114,0.014127393007194,-3.46583472730293,"PPIL3_HUMAN",10,-3.34891679192602,0.012015020046318,0.0311967592498638,-0.186500946680717,"Non-significant",1.50589051857777,"PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3","PPIL3_HUMAN"
-0.207881450653083,16.4919188363211,-4.64212532611137,0.00295999958366558,0.0105850315653867,-3.06256691201835,"AK1C2_HUMAN",8,-3.34862848879148,0.0120198046325388,0.0311991985887458,0.0904118220011583,"Non-significant",1.505856561525,"AKR1C2","Aldo-keto reductase family 1 member C2","AK1C2_HUMAN"
0.346284627914423,9.91601657867431,5.35344198260614,0.00139983799584475,0.00606422076790407,-2.22355951459924,"CREB1_HUMAN",3,3.34661751742354,0.0120532349561238,0.031275966880073,0.117839892705266,"Non-significant",1.50478925544143,"CREB1","Cyclic AMP-responsive element-binding protein 1","CREB1_HUMAN"
0.609297037124598,11.694614819118,3.40242800572052,0.0130089355755604,0.033940354746012,-4.69664665584056,"TET5A_HUMAN",5,3.34572709926145,0.0120680690769927,0.0312957654500308,0.080852429072074,"Non-significant",1.50451442175379,"TENT5A","Terminal nucleotidyltransferase 5A","TET5A_HUMAN"
0.185135920842518,10.5191331590925,3.09009008794975,0.0195893003733174,0.0463988514260405,-5.13983018002056,"NGLY1_HUMAN",29,3.3456965113574,0.0120685790107402,0.0312957654500308,-0.3416937192281,"Non-significant",1.50451442175379,"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase","NGLY1_HUMAN"
0.165599266688027,9.03462995801653,3.18488727638472,0.0172750910262035,0.0421843027660708,-5.00424233364683,"TTC27_HUMAN",21,3.34518959474871,0.0120770332293347,0.0313076829465884,-0.104583263397235,"Non-significant",1.50434907293713,"TTC27","Tetratricopeptide repeat protein 27","TTC27_HUMAN"
-0.144599676132207,8.9967611857823,-3.69561634603501,0.00897562425960273,0.0254555103958115,-4.2910388257176,"FOLC_HUMAN",14,-3.34442832960683,0.0120897413366722,0.0313306168015835,-0.646972894668608,"Up in DM",1.50403105513785,"FPGS","Folylpolyglutamate synthase, mitochondrial","FOLC_HUMAN"
0.816641449928282,7.6552871295384,3.21315711088651,0.0166435065817403,0.0409973929581788,-4.9639801654932,"BTBD2_HUMAN",10,3.34161422511735,0.0121368429429155,0.0314426384542838,0.174693544705705,"Non-significant",1.5024810180379,"BTBD2","BTB/POZ domain-containing protein 2","BTBD2_HUMAN"
-0.399094422658284,8.04748480660575,-3.51061733286136,0.0113268825227829,0.0303722157269863,-4.54570972250138,"AP3S2_HUMAN",7,-3.34114026042226,0.0121447953595786,0.0314531980681842,-0.013558228810628,"Non-significant",1.50233519019477,"AP3S2","AP-3 complex subunit sigma-2","AP3S2_HUMAN"
1.05131793022156,8.06648281642369,3.24540027332573,0.015953517927294,0.0397404282867624,-4.91816041640632,"MK_HUMAN",5,3.33981830122162,0.0121670053896325,0.0315006642410589,0.209454615910841,"Non-significant",1.50168028833151,"MDK","Midkine","MK_HUMAN"
-0.88856438795725,6.57118088858468,-3.34364457654614,0.0140355916019472,0.0360394905880378,-4.77924314429825,"APOC4_HUMAN",3,-3.3391544576231,0.0121781749440743,0.031519525198156,-0.288119713465373,"Non-significant",1.50142033323115,"APOC4","Apolipoprotein C-IV","APOC4_HUMAN"
0.663763324419659,7.6338312285287,3.17425862394663,0.0175192149200228,0.0425978470319561,-5.01940076937418,"NBEL2_HUMAN",20,3.33549186174433,0.012239998221766,0.0316694341745565,0.0611815452575701,"Non-significant",1.4993596959291,"NBEAL2","Neurobeachin-like protein 2","NBEL2_HUMAN"
0.599046389261884,8.95369597843715,3.16300902795797,0.0177816696959128,0.0430687963918318,-5.03545709638653,"BLT3A_HUMAN",28,3.33416875562316,0.01226241442464,0.0317173192991805,0.20429563522335,"Non-significant",1.49870352572931,"BLTP3A","Bridge-like lipid transfer protein family member 3A","BLT3A_HUMAN"
0.127111117045095,10.8783279146467,3.33124659375346,0.0142631902750744,0.036531416001248,-4.79671449655531,"MFF_HUMAN",18,3.33226262439055,0.0122947857018495,0.0317909149728512,0.27806901931765,"Non-significant",1.49769697249599,"MFF","Mitochondrial fission factor","MFF_HUMAN"
-0.0864489873250491,16.5759394509452,-2.93598817895551,0.0240942126560527,0.0543358647835497,-5.36194774993619,"AOFA_HUMAN",25,-3.32924368028946,0.0123462431305853,0.0319137995417551,0.159068028132083,"Non-significant",1.49602148719523,"MAOA","Amine oxidase [flavin-containing] A","AOFA_HUMAN"
-0.163488229115826,14.9741319928851,-4.16759878307153,0.00507603634114433,0.0161834808927486,-3.66242432806093,"ABHEB_HUMAN",11,-3.32882634152992,0.0123533747458169,0.0319220645501779,0.170853614807157,"Non-significant",1.49590902854453,"ABHD14B","Putative protein-lysine deacylase ABHD14B","ABHEB_HUMAN"
-0.14734729131062,16.314839226859,-3.19748513640969,0.0169904921039787,0.0417001974989968,-4.9862902375437,"1433E_HUMAN",20,-3.32502360887018,0.0124185607982616,0.0320802936380435,1.46256605784099,"Up in BD",1.49376166517596,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
-0.126541852951062,12.3550661631993,-3.26057073847151,0.0156396558254488,0.0391546335599173,-4.89664028465967,"KTHY_HUMAN",19,-3.32433483382965,0.0124304070904948,0.0321006757263765,1.14426859219869,"Up in BD",1.4934858255033,"DTYMK","Thymidylate kinase","KTHY_HUMAN"
-0.155807415644302,11.511510848999,-3.31648595780574,0.0145394072334757,0.0370538323355482,-4.81753805494764,"CC50A_HUMAN",17,-3.32341204332781,0.0124462972156177,0.0321314844440096,0.0677791436513164,"Non-significant",1.49306920999315,"TMEM30A","Cell cycle control protein 50A","CC50A_HUMAN"
0.417698979377747,6.97096395492554,3.88822437166321,0.00708382389189336,0.0211083903998615,-4.03074736538499,"RBMX2_HUMAN",4,3.32284019472195,0.012456155168745,0.0321467058012712,0.0974061489105242,"Non-significant",1.49286352431456,"RBMX2","RNA-binding motif protein, X-linked 2","RBMX2_HUMAN"
