"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_I","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0516533851623535,19.0891516208649,-1.069141768024,0.318504998912129,0.737830001239301,-5.27871711000114,"P61966;Q96PC3;P56377;A0A5F9ZHW1;H7C1E4;A0A5F9ZI43;B8ZZZ1;A6NH01;A0A2R8YGH5;F6SFB5;A0A5F9ZHX2;H7BZG6;H0Y673",6,-1.01403486918273,0.337338466964632,0.74798556360436,0.0516533851623535,"Non-significant",0.126106784097394,"AP1S1","AP-1 complex subunit sigma-1A","P61966;Q96PC3;P56377;A0A5F9ZHW1;H7C1E4;A0A5F9ZI43;B8ZZZ1;A6NH01;A0A2R8YGH5;F6SFB5;A0A5F9ZHX2;H7BZG6;H0Y673"
0.0200791358947505,21.4707043170929,0.794135534023626,0.451731467800037,0.812689250283531,-5.51400065188939,"Q12931;I3L239;I3L0K7;I3L2D5",41,1.01880985443689,0.33518744017619,0.74798556360436,-0.0200791358947505,"Non-significant",0.126106784097394,"TRAP1","Heat shock protein 75 kDa, mitochondrial","Q12931;I3L239;I3L0K7;I3L2D5"
-0.0524373054504466,16.8004004955292,-0.977400444194062,0.35911546915606,0.764630187263363,-5.36309556879551,"Q5VTR2",9,-1.01582830378292,0.336529343609047,0.74798556360436,0.0524373054504537,"Non-significant",0.126106784097394,"RNF20","E3 ubiquitin-protein ligase BRE1A","Q5VTR2"
0.156459808349602,16.6837148666382,0.980631118704894,0.357620754404034,0.763680363095067,-5.36021912051456,"Q7L099",3,1.01412299149918,0.337298675524807,0.74798556360436,-0.156459808349599,"Non-significant",0.126106784097394,"RUFY3","Protein RUFY3","Q7L099"
-0.0596141815185192,18.2992362976074,-1.03078239860178,0.335024594105295,0.748316678591337,-5.31466759966016,"Q86V81;E9PB61",6,-1.01664567157201,0.33616106816759,0.74798556360436,0.0596141815185227,"Non-significant",0.126106784097394,"ALYREF","THO complex subunit 4","Q86V81;E9PB61"
-0.431706905364997,16.2235519886017,-0.938131560477238,0.377664492700806,0.775146467473548,-5.39748314967998,"Q8IWS0;A0A0D9SGE8;Q5JRC6",2,-1.01380779401331,0.337441018602677,0.74798556360436,0.431706905364997,"Non-significant",0.126106784097394,"PHF6","PHD finger protein 6","Q8IWS0;A0A0D9SGE8;Q5JRC6"
0.0192050933837962,20.6346163749695,0.809630155035586,0.443305641117774,0.808180284191634,-5.50221741752728,"Q8N1G4",30,1.01505131881899,0.336879706754071,0.74798556360436,-0.0192050933838033,"Non-significant",0.126106784097394,"LRRC47","Leucine-rich repeat-containing protein 47","Q8N1G4"
0.318759441375725,17.0687639713287,0.929529320794615,0.381822029588012,0.778810773360255,-5.40487198547505,"Q8N1N4",7,1.01492823867386,0.336935232142651,0.74798556360436,-0.318759441375725,"Non-significant",0.126106784097394,"KRT78","Keratin, type II cytoskeletal 78","Q8N1N4"
-0.23025536537175,14.3999036550522,-0.970643967120019,0.362256809695275,0.765981214852519,-5.36908817332623,"Q92738;X6RAB3",2,-1.01442614322863,0.337161815101481,0.74798556360436,0.23025536537175,"Non-significant",0.126106784097394,"USP6NL","USP6 N-terminal-like protein","Q92738;X6RAB3"
-0.0414505004883239,19.7514176368713,-0.897825456774622,0.397437883474888,0.788477861549343,-5.4316467383767,"Q96AC1;Q9BQL6;G3V1L6;H0YJ34;A0A0U1RRM8",32,-1.01749136492798,0.335780351178698,0.74798556360436,0.0414505004883239,"Non-significant",0.126106784097394,"FERMT2","Fermitin family homolog 2","Q96AC1;Q9BQL6;G3V1L6;H0YJ34;A0A0U1RRM8"
0.0363845825195526,21.5835013389588,0.92527707423191,0.383889705622594,0.780331063132929,-5.40850501830395,"Q96C23;H7C320;H7C1B5",17,1.01377606479627,0.337455350019494,0.74798556360436,-0.0363845825195526,"Non-significant",0.126106784097394,"GALM","Galactose mutarotase","Q96C23;H7C320;H7C1B5"
-0.019105434417753,22.4323761463165,-0.841805968502272,0.426158806120254,0.80133981181355,-5.47715342893171,"Q9BY49;B4DJS2",24,-1.01840830462543,0.335367928967637,0.74798556360436,0.019105434417753,"Non-significant",0.126106784097394,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","Q9BY49;B4DJS2"
0.158401250839249,15.3595906496048,1.17499938177286,0.276272747979092,0.7121318860479,-5.17481441662215,"Q9H0R1;E7EQ45",1,1.01746100377485,0.335794013614177,0.74798556360436,-0.158401250839249,"Non-significant",0.126106784097394,"AP5M1","AP-5 complex subunit mu-1","Q9H0R1;E7EQ45"
0.0407710075378453,18.5184247493744,1.09948684805276,0.305899741810207,0.729310582428703,-5.24962106875073,"Q9NYB9;Q8IZP0;E7EW77;F8WAL6;A0A0C4DG21;H0Y6B5;B6VEX4;E9PEZ7;E7EP65;A0A0A0MRT6;A0A7D9NKC8",7,1.01491840555307,0.336939668476138,0.74798556360436,-0.0407710075378489,"Non-significant",0.126106784097394,"ABI1","Abl interactor 1","Q9NYB9;Q8IZP0;E7EW77;F8WAL6;A0A0C4DG21;H0Y6B5;B6VEX4;E9PEZ7;E7EP65;A0A0A0MRT6;A0A7D9NKC8"
-0.0756354331969966,17.9492275714874,-0.925132056737761,0.383960367318897,0.780331063132929,-5.40862869110064,"Q9NZM3;A0A087WVF7",19,-1.01532391256696,0.336756755617109,0.74798556360436,0.0756354331970002,"Non-significant",0.126106784097394,"ITSN2","Intersectin-2","Q9NZM3;A0A087WVF7"
0.0404653549194229,18.1434569358826,0.963628500287707,0.365540588823123,0.766693516800401,-5.3752773062937,"Q9UH62",12,1.01682364624222,0.336080919838982,0.74798556360436,-0.0404653549194229,"Non-significant",0.126106784097394,"ARMCX3","Armadillo repeat-containing X-linked protein 3","Q9UH62"
0.104556560516343,18.4282629489899,1.22011715968688,0.259727602581223,0.70338943836883,-5.12856476831892,"O00399;E5RIK5;E5RGW9;E5RK00;E5RFU3",2,1.01209463406913,0.338215474501983,0.748083652101309,-0.10455656051635,"Non-significant",0.126049835805728,"DCTN6","Dynactin subunit 6","O00399;E5RIK5;E5RGW9;E5RK00;E5RFU3"
-0.0410013198852539,19.4410228729248,-1.04120327783298,0.330471715975375,0.746976955864752,-5.30499450529473,"O14548;E5RJZ1;H0YBD2",8,-1.01206690839288,0.338228019272029,0.748083652101309,0.0410013198852504,"Non-significant",0.126049835805728,"COX7A2L","Cytochrome c oxidase subunit 7A-related protein, mitochondrial","O14548;E5RJZ1;H0YBD2"
-0.028869152069074,22.2500398159027,-0.974762081390949,0.360339668228674,0.765162398358787,-5.36543936351534,"P84085;C9J1Z8",13,-1.01230183956681,0.338121733341728,0.748083652101309,0.028869152069074,"Non-significant",0.126049835805728,"ARF5","ADP-ribosylation factor 5","P84085;C9J1Z8"
-0.0575475692749272,17.6956834793091,-1.25842991983325,0.24633734977208,0.696298508851174,-5.08842898169346,"Q00535",4,-1.01310386885449,0.337759074759288,0.748083652101309,0.0575475692749272,"Non-significant",0.126049835805728,"CDK5","Cyclin-dependent-like kinase 5","Q00535"
0.0322966575622523,20.0868728160858,0.964517874417893,0.36512305025064,0.766693516800401,-5.37449456726235,"Q2TAA2;H7C5G1",13,1.01270520649622,0.337939303679295,0.748083652101309,-0.0322966575622488,"Non-significant",0.126049835805728,"IAH1","Isoamyl acetate-hydrolyzing esterase 1 homolog","Q2TAA2;H7C5G1"
0.440393924713177,15.310595035553,0.936791166568423,0.378310086503409,0.775240024287996,-5.39863791679808,"Q96EV8",2,1.01288972768051,0.337855875559402,0.748083652101309,-0.440393924713174,"Non-significant",0.126049835805728,"DTNBP1","Dysbindin","Q96EV8"
0.354185819625902,14.2433437108993,0.960655106254616,0.366939143476419,0.766989824607053,-5.3778902230719,"O75448;F5GY88;B9TX62;A0A0B4J1W0",1,1.0117644655857,0.338364885468019,0.748117841497644,-0.354185819625899,"Non-significant",0.126029987855791,"MED24","Mediator of RNA polymerase II transcription subunit 24","O75448;F5GY88;B9TX62;A0A0B4J1W0"
0.448926448822027,16.1612541675568,0.945771109613727,0.374000652059732,0.773726466239939,-5.39087740653344,"Q93091",1,1.01103266724869,0.33869622329536,0.748581824944767,-0.448926448822023,"Non-significant",0.125760721466878,"RNASE6","Ribonuclease K6","Q93091"
-0.0783209800720286,17.0884554386139,-0.977072935500155,0.35926726069376,0.764630187263363,-5.36338677038615,"Q9NUB1",6,-1.0102549919984,0.339048601087491,0.74897776225343,0.0783209800720286,"Non-significant",0.12553107665834,"ACSS1","Acetyl-coenzyme A synthetase 2-like, mitochondrial","Q9NUB1"
-0.0334701538085724,18.8603777885437,-0.973721696502864,0.360823278030152,0.765162398358787,-5.36636228240052,"Q9Y296;G3V1A0;E9PN70;E9PQE8;G5EA23;J3KP27;E9PKS9",12,-1.01010088804369,0.339118461000823,0.74897776225343,0.033470153808576,"Non-significant",0.12553107665834,"TRAPPC4","Trafficking protein particle complex subunit 4","Q9Y296;G3V1A0;E9PN70;E9PQE8;G5EA23;J3KP27;E9PKS9"
-0.10696935653683,16.7701518535614,-1.19372813936959,0.269301450721511,0.707903473051442,-5.15575224954176,"P04233;H0YBZ2;E7ESL3;H0YBZ8;E7EQJ3",2,-1.00872290148437,0.339743625817804,0.749552532147979,0.10696935653683,"Non-significant",0.125197924360064,"CD74","HLA class II histocompatibility antigen gamma chain","P04233;H0YBZ2;E7ESL3;H0YBZ8;E7EQJ3"
-0.105922222137426,16.713974237442,-1.20215664656505,0.266212149218793,0.706862767171764,-5.1471100996286,"Q16637;A0A0G2JQN8;A0A0G2JRY6;E7EQZ4;A0A1W2PRV5;A0A0G2JRX5",2,-1.0088766351107,0.33967383694556,0.749552532147979,0.105922222137426,"Non-significant",0.125197924360064,"SMN1","Survival motor neuron protein","Q16637;A0A0G2JQN8;A0A0G2JRY6;E7EQZ4;A0A1W2PRV5;A0A0G2JRX5"
-0.0775089263916229,17.1740436553955,-1.00441910996931,0.346760946380464,0.754498923586306,-5.33882184097308,"Q9NXE4;H7C0W5;H7C1Q6",5,-1.00875305408635,0.339729936899674,0.749552532147979,0.0775089263916229,"Non-significant",0.125197924360064,"SMPD4","Sphingomyelin phosphodiesterase 4","Q9NXE4;H7C0W5;H7C1Q6"
0.0654087066650497,20.7860984802246,1.04388263983246,0.329308972481166,0.746812614177935,-5.30249606401205,"Q9Y6H1;Q5T1J5",5,1.00805756785273,0.340045785045655,0.749950654062751,-0.0654087066650497,"Non-significant",0.124967311772691,"CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2","Q9Y6H1;Q5T1J5"
-0.0313749313354457,18.9167218208313,-1.00026183879117,0.348640333085914,0.755769644647649,-5.34258873837834,"O43684;J3QSX4;J3QT28",11,-1.00701486333185,0.340519733259138,0.750607589738604,0.0313749313354528,"Non-significant",0.124587048549462,"BUB3","Mitotic checkpoint protein BUB3","O43684;J3QSX4;J3QT28"
0.0259480476379288,21.2124593257904,0.907769382314682,0.392490301371413,0.785469362254177,-5.42332686040919,"P27695;G3V3M6;G3V5M0;G3V359;G3V3C7",18,1.0066373618562,0.340691444386981,0.750607589738604,-0.0259480476379252,"Non-significant",0.124587048549462,"APEX1","DNA-(apurinic or apyrimidinic site) endonuclease","P27695;G3V3M6;G3V5M0;G3V359;G3V3C7"
0.032696247100823,21.7327377796173,0.901319169552411,0.395694418189504,0.787300292180732,-5.42873180869187,"P47756;A0A6I8PRV6;B1AK85;B1AK88;B1AK87",20,1.00606323642468,0.340952717247379,0.750607589738604,-0.0326962471008265,"Non-significant",0.124587048549462,"CAPZB","F-actin-capping protein subunit beta","P47756;A0A6I8PRV6;B1AK85;B1AK88;B1AK87"
-0.0578408241271973,17.808158159256,-0.971666672541294,0.361779979352944,0.765532060196175,-5.36818310194509,"Q9UBT7;Q5JTQ6",8,-1.00612709986934,0.340923646834189,0.750607589738604,0.0578408241271973,"Non-significant",0.124587048549462,"CTNNAL1","Alpha-catulin","Q9UBT7;Q5JTQ6"
-0.0216512680053711,20.0898008346558,-0.819635175233283,0.437923158759514,0.806171360824316,-5.49450935601472,"Q9ULD0",32,-1.00653374982689,0.340738584975127,0.750607589738604,0.0216512680053746,"Non-significant",0.124587048549462,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","Q9ULD0"
-0.0417389869690261,18.8719894886017,-1.07560590661379,0.315785722176131,0.734568372989551,-5.27256696750673,"P0C024;H3BRQ8;A0A087WVP7",7,-1.00555768971295,0.341182906152795,0.750632150125032,0.0417389869690261,"Non-significant",0.124572838373676,"NUDT7","Peroxisomal coenzyme A diphosphatase NUDT7","P0C024;H3BRQ8;A0A087WVP7"
0.0298104286193848,21.631692647934,0.848442807927218,0.42268091890218,0.799956161379952,-5.47188487863882,"P14868",44,1.00523626015783,0.341329322403496,0.750632150125032,-0.0298104286193777,"Non-significant",0.124572838373676,"DARS1","Aspartate--tRNA ligase, cytoplasmic","P14868"
0.0871686935424769,23.1982336044312,1.4596336655521,0.185338425426836,0.6481585570262,-4.86600401564109,"P28340;M0QZR8;A0A087WYJ2;M0R2B7;A0A2R8Y7K6",2,1.00525273824303,0.341321815225414,0.750632150125032,-0.0871686935424734,"Non-significant",0.124572838373676,"POLD1","DNA polymerase delta catalytic subunit","P28340;M0QZR8;A0A087WYJ2;M0R2B7;A0A2R8Y7K6"
-0.0786828994751012,16.7225623130798,-1.20044541952955,0.266836966849658,0.706862767171764,-5.1488678669205,"O75127;G3V325",3,-1.00435544349997,0.341730790575661,0.751246925268362,0.0786828994751012,"Non-significant",0.124217292482337,"PTCD1","Pentatricopeptide repeat-containing protein 1, mitochondrial","O75127;G3V325"
0.0733680725097514,19.6101107597351,1.0088075719258,0.344785532329609,0.754408586512607,-5.33483295889967,"B7ZKQ9",5,1.00323944932896,0.342239960351163,0.751652502658425,-0.0733680725097514,"Non-significant",0.123982892197805,"SCARB1","SCARB1 protein","B7ZKQ9"
0.0198512077331401,25.8906152248383,0.870041523324756,0.411502475055026,0.79512953633741,-5.45450897585214,"GSTA1_HUMAN;P08263;Q7RTV2;Q16772;P09210;Q5JW85",20,1.00237549509224,0.342634528930855,0.751652502658425,-0.0198512077331472,"Non-significant",0.123982892197805,"GSTA2","Glutathione S-transferase A2","GSTA1_HUMAN;P08263;Q7RTV2;Q16772;P09210;Q5JW85"
0.0440587997436737,17.8988137245178,1.05092581212414,0.326267816207848,0.7442353876456,-5.29590647599177,"O94811",7,1.00208088678462,0.342769154896166,0.751652502658425,-0.0440587997436772,"Non-significant",0.123982892197805,"TPPP","Tubulin polymerization-promoting protein","O94811"
0.0204424858093262,21.5201013088226,0.984059916093178,0.356039570699709,0.76366045208035,-5.35715849899822,"P08574",14,1.00258218909571,0.342540100525119,0.751652502658425,-0.0204424858093262,"Non-significant",0.123982892197805,"CYC1","Cytochrome c1, heme protein, mitochondrial","P08574"
0.017102718353275,23.9878647327423,0.782826569306109,0.457950087141326,0.814516736591238,-5.52248154467099,"P16152",29,1.00219694935935,0.342716113508233,0.751652502658425,-0.017102718353275,"Non-significant",0.123982892197805,"CBR1","Carbonyl reductase [NADPH] 1","P16152"
-0.100848674774152,16.8669416904449,-1.23495124281174,0.254472135381576,0.701406518481845,-5.11311667652804,"P45983;C9J762;A0A3B3IRW7",2,-1.00303221341224,0.342334574010825,0.751652502658425,0.100848674774149,"Non-significant",0.123982892197805,"MAPK8","Mitogen-activated protein kinase 8","P45983;C9J762;A0A3B3IRW7"
-0.0446343421935964,18.8541014194488,-1.04793661061195,0.327555808225291,0.745046437019844,-5.29870705591913,"Q15006",7,-1.0030029957988,0.342347914907624,0.751652502658425,0.0446343421936,"Non-significant",0.123982892197805,"EMC2","ER membrane protein complex subunit 2","Q15006"
0.174497604370153,18.4612288475037,0.992293185521252,0.352264637220626,0.760020304157751,-5.34977675122301,"Q9UBM1;D3YTC7",2,1.00149807941705,0.343035595070336,0.751742914060972,-0.174497604370149,"Non-significant",0.1239306568739,"PEMT","Phosphatidylethanolamine N-methyltransferase","Q9UBM1;D3YTC7"
-0.0593481063842987,17.7663669586182,-0.963833036438582,0.365444532326234,0.766693516800401,-5.37509734220523,"Q9Y4B6",8,-1.00145700776815,0.343054377529934,0.751742914060972,0.0593481063842987,"Non-significant",0.1239306568739,"DCAF1","DDB1- and CUL4-associated factor 1","Q9Y4B6"
0.0302281379699778,22.1827476024628,0.877504976091774,0.407689544999032,0.793402717168467,-5.44842361131342,"Q6IB77",24,1.00063701872111,0.343429528041927,0.752297458867527,-0.0302281379699743,"Non-significant",0.123610405151003,"GLYAT","Glycine N-acyltransferase","Q6IB77"
-0.035186290740949,19.5606033802033,-1.07638481216153,0.315459308719398,0.734568372989551,-5.27182413289085,"O43324;D6RBD7;H0YAL7;C9J1V9",8,-0.999711842436436,0.343853172107441,0.752578411938863,0.035186290740949,"Non-significant",0.123448243776315,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","O43324;D6RBD7;H0YAL7;C9J1V9"
0.0257964134216309,22.1845138072967,0.83706616187926,0.42865495158596,0.802005157416165,-5.48089553655508,"O75083",34,0.999556851524824,0.343924181762389,0.752578411938863,-0.0257964134216273,"Non-significant",0.123448243776315,"WDR1","WD repeat-containing protein 1","O75083"
0.15709018707275,16.6630806922913,0.964855400075029,0.364964685026276,0.766693516800401,-5.37419736763113,"P30511;A0A0D9SFW8;A0A140T8X0;A0A140T939;A0A140T9B7;A0A140T9W7;A0A140T9D9;A0A0G2JH66;A0A0G2JPA3;D0EV57;A0A140T9X6;A0A140T9W3;A0A140T9C2;A0A140T9V0",3,0.999936275559278,0.343750366749598,0.752578411938863,-0.15709018707275,"Non-significant",0.123448243776315,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","P30511;A0A0D9SFW8;A0A140T8X0;A0A140T939;A0A140T9B7;A0A140T9W7;A0A140T9D9;A0A0G2JH66;A0A0G2JPA3;D0EV57;A0A140T9X6;A0A140T9W3;A0A140T9C2;A0A140T9V0"
-0.0225906372070455,19.5095801353455,-0.854984062748293,0.419272884450794,0.798800156943344,-5.46665955963299,"P12830;A0A087WXI5",23,-0.998034511523497,0.344622232252948,0.752761466628128,0.022590637207049,"Non-significant",0.123342620265029,"CDH1","Cadherin-1","P12830;A0A087WXI5"
-0.0826072692871058,17.7138414382935,-0.914903254731511,0.388968827431479,0.783384209823541,-5.41731398948272,"P18084;V9GZ57;V9GYZ1",14,-0.997269143921123,0.34497358334754,0.752761466628128,0.0826072692871023,"Non-significant",0.123342620265029,"ITGB5","Integrin beta-5","P18084;V9GZ57;V9GYZ1"
-0.137298583984368,17.1065931320191,-0.979003547981449,0.358373177915229,0.764261551184037,-5.36166912633649,"P41743",3,-0.996842538503137,0.345169538139348,0.752761466628128,0.137298583984371,"Non-significant",0.123342620265029,"PRKCI","Protein kinase C iota type","P41743"
0.0906176567077459,18.129848241806,1.00550291880922,0.346272272458013,0.754498923586306,-5.3378379077231,"P48740;C9JMA2;F8W876",4,0.996987705308271,0.345102848586421,0.752761466628128,-0.0906176567077459,"Non-significant",0.123342620265029,"MASP1","Mannan-binding lectin serine protease 1","P48740;C9JMA2;F8W876"
-0.0558924674987935,16.9689042568207,-0.986910592705169,0.354729056557354,0.76294605462702,-5.35460784379015,"Q86TB9",7,-0.996896636583743,0.345144684381082,0.752761466628128,0.0558924674988006,"Non-significant",0.123342620265029,"PATL1","Protein PAT1 homolog 1","Q86TB9"
-0.033936023712176,19.1334173679352,-0.917776486402162,0.387557121149604,0.783342149127973,-5.41488189724323,"Q93050;K7EPG4;B7Z641;B7Z2A9",16,-0.99827552638905,0.344511647081113,0.752761466628128,0.0339360237121724,"Non-significant",0.123342620265029,"ATP6V0A1","V-type proton ATPase 116 kDa subunit a1","Q93050;K7EPG4;B7Z641;B7Z2A9"
-0.0907940864563024,16.0801832675934,-1.35754584149983,0.214397506297359,0.674611287408595,-4.98116953169382,"Q9BZX2;Q9HA47;A0A2R8Y653",2,-0.998033706105877,0.344622601848404,0.752761466628128,0.0907940864562988,"Non-significant",0.123342620265029,"UCK1","Uridine-cytidine kinase 1","Q9BZX2;Q9HA47;A0A2R8Y653"
-0.0560817718505717,17.1937294006348,-1.08365151751137,0.312427000389851,0.733872680697146,-5.26487574611338,"Q9H871",5,-0.996318730671578,0.345410255472877,0.752761466628128,0.0560817718505753,"Non-significant",0.123342620265029,"RMND5A","E3 ubiquitin-protein transferase RMND5A","Q9H871"
0.0425314903259242,18.5008804798126,0.984767680445864,0.355713852241755,0.763578893102263,-5.35652573807882,"Q9HAN9",9,0.997232067506293,0.344990610532765,0.752761466628128,-0.0425314903259242,"Non-significant",0.123342620265029,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","Q9HAN9"
-0.109368324279778,17.3716974258423,-1.828064504942,0.107801791495037,0.5684260453475,-4.41990008589355,"Q9NZ42;K7ERS5;K7ES79",1,-0.996180546762912,0.345473779231475,0.752761466628128,0.109368324279774,"Non-significant",0.123342620265029,"PSENEN","Gamma-secretase subunit PEN-2","Q9NZ42;K7ERS5;K7ES79"
