"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-0.875960588455207,16.84,-1.0621583717657,0.319844780713238,0.490569177667256,-6.46359158934935,"H2A1B_HUMAN;H2A1C_HUMAN;H2A1D_HUMAN;H2A1H_HUMAN;H2A1J_HUMAN;H2A1_HUMAN;H2A2A_HUMAN;H2A2C_HUMAN;H2A3_HUMAN;H2AJ_HUMAN",3,-1.07228608468844,0.31486977557287,0.48614222397735,0.88,"Non-significant",0.313,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E"
-0.511183023452775,14.82,-1.08308533501576,0.311015336882956,0.480988834946898,-6.44170683178665,"KAD3_HUMAN",1,-1.0682578942719,0.316575812337033,0.487539494951881,0.51,"Non-significant",0.312,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial"
0.154365062713623,16.16,1.29832495580973,0.231134283801697,0.387722555350234,-6.19936376885374,"VAS1_HUMAN",2,1.06767773413052,0.316822120779687,0.487539494951881,-0.15,"Non-significant",0.312,"ATP6AP1","V-type proton ATPase subunit S1"
-0.147454261779778,18.35,-0.98562951443821,0.353808502086497,0.529575105213069,-6.54086427488466,"GGH_HUMAN",8,-1.06224278763814,0.319136843164378,0.490291090736033,0.15,"Non-significant",0.31,"GGH","Gamma-glutamyl hydrolase"
0.154500007629423,19.9,0.995449278894549,0.349302119741223,0.524516570127546,-6.53119693232077,"TETN_HUMAN",7,1.05913282350219,0.320467306674523,0.491523990962077,-0.15,"Non-significant",0.308,"CLEC3B","Tetranectin"
-0.20013999938967,16.18,-1.07578130830814,0.314074902004148,0.483311956637789,-6.44938108699362,"HMCS2_HUMAN",3,-1.05479104936455,0.322331991474395,0.493570861945168,0.2,"Non-significant",0.307,"HMGCS2","Hydroxymethylglutaryl-CoA synthase, mitochondrial"
0.378797531127923,18.76,1.02801139018628,0.334672504439407,0.508287278357402,-6.49861351483698,"IGHG1_HUMAN",10,1.05165519007637,0.323684022418755,0.494827298640165,-0.38,"Non-significant",0.306,"IGHG1","Immunoglobulin heavy constant gamma 1"
-0.249432086944598,16.29,-1.01972517655575,0.338349799594257,0.512201078735371,-6.5069812663163,"AHNK_HUMAN",6,-1.04755477423173,0.325458583678154,0.495991187583805,0.25,"Non-significant",0.305,"AHNAK","Neuroblast differentiation-associated protein AHNAK"
-0.167619228363048,16.85,-1.2177217569755,0.25877582206153,0.424155440738177,-6.29363477651243,"PPGB_HUMAN",2,-1.04743423298824,0.325510865320843,0.495991187583805,0.17,"Non-significant",0.305,"CTSA","Lysosomal protective protein"
-0.353892326354952,16.02,-1.0251349769286,0.335945497170655,0.509389670791336,-6.50152407604883,"EF1G_HUMAN",6,-1.0447831079361,0.326662373969303,0.496932467590558,0.35,"Non-significant",0.304,"EEF1G","Elongation factor 1-gamma"
-0.281834125518776,16.12,-1.02832095179571,0.334535726714104,0.508287278357402,-6.49829990865406,"CBPQ_HUMAN",3,-1.02490461169179,0.335397447379276,0.509214091475681,0.28,"Non-significant",0.293,"CPQ","Carboxypeptidase Q"
-0.433582544326798,14.07,-1.04514711770403,0.327166162738524,0.500150570623261,-6.48114642354661,"NSF1C_HUMAN",1,-1.02355092256106,0.335998780508035,0.509214091475681,0.43,"Non-significant",0.293,"NSFL1C","NSFL1 cofactor p47"
-0.922655820846554,14.77,-1.01583398467577,0.340087365470624,0.513995677359012,-6.5108929113829,"PPAC_HUMAN",2,-1.02270122424539,0.336376655486083,0.509214091475681,0.92,"Non-significant",0.293,"ACP1","Low molecular weight phosphotyrosine protein phosphatase"
0.138603210449201,19.13,0.929488308791951,0.380418740560747,0.558484461291109,-6.59468569565085,"PIGR_HUMAN",12,1.02105354459171,0.337110337508663,0.509496305552865,-0.14,"Non-significant",0.293,"PIGR","Polymeric immunoglobulin receptor"
-0.420273780822749,14.43,-1.02895500165233,0.334255711044035,0.508287278357402,-6.49765735066793,"FGL2_HUMAN",1,-1.00670783960476,0.343550232873615,0.518387790608324,0.42,"Non-significant",0.285,"FGL2","Fibroleukin"
0.143779754638679,18.45,0.963918122740703,0.363928261312409,0.541121946409685,-6.56197315797768,"PGBM_HUMAN",5,1.00039306959249,0.346414611014971,0.521864082289544,-0.14,"Non-significant",0.282,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein"
-0.718274354934698,14.2,-0.991117598788071,0.351284554069278,0.526643993298708,-6.53547053418352,"PSB10_HUMAN",1,-0.991510781055574,0.350474341335269,0.527126998034145,0.72,"Non-significant",0.278,"PSMB10","Proteasome subunit beta type-10"
-0.345560073852525,18.27,-0.971267013844777,0.360478797994114,0.536969217492032,-6.55486938404666,"H4_HUMAN",5,-0.986521714200631,0.352770415349025,0.529724607564422,0.35,"Non-significant",0.276,"H4C1","Histone H4"
0.123340606689478,17.64,0.869052120263256,0.410683069011443,0.588224518845621,-6.64978467212203,"LRP1_HUMAN",18,0.984627327966523,0.353645227679658,0.530183103010888,-0.12,"Non-significant",0.276,"LRP1","Prolow-density lipoprotein receptor-related protein 1"
-0.174374580383272,16.66,-0.971406369836903,0.360413624951639,0.536969217492032,-6.55473426762708,"CD59_HUMAN",4,-0.981928978264336,0.35489413371069,0.530347413297998,0.17,"Non-significant",0.275,"CD59","CD59 glycoprotein"
0.175148963928223,21.19,1.20515734953,0.263324033463002,0.428592089430165,-6.30796419517561,"E9PRA7_HUMAN",1,0.982543167202742,0.354609569709195,0.530347413297998,-0.18,"Non-significant",0.275,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)"
0.193821430206327,16.84,1.14477944735961,0.286108931431135,0.450706286230773,-6.37538256633472,"SPP24_HUMAN",1,0.979506956242141,0.356017977154964,0.531174257582166,-0.19,"Non-significant",0.275,"SPP2","Secreted phosphoprotein 24"
-0.532794237136827,14.22,-0.973217517618223,0.359567407406685,0.536969217492032,-6.55297683976115,"RD23B_HUMAN",2,-0.972414890670424,0.359324195143789,0.535249321086189,0.53,"Non-significant",0.271,"RAD23B","UV excision repair protein RAD23 homolog B"
0.0860481262206747,21.05,0.74410012523962,0.478564094019114,0.650427987637657,-6.75384781857129,"CFAB_HUMAN",31,0.969898511897009,0.360502825824898,0.536147173870575,-0.09,"Non-significant",0.271,"CFB","Complement factor B"
-1.03496479988097,14.92,-0.961623700678028,0.365010292529841,0.541121946409685,-6.56418236812095,"HINT1_HUMAN",1,-0.967624590264056,0.361570387190593,0.536176189877002,1.03,"Non-significant",0.271,"HINT1","Histidine triad nucleotide-binding protein 1"
-0.341472625732399,13.57,-1.00249936575494,0.346093834874804,0.521380841858321,-6.5242105899148,"RAB7A_HUMAN",1,-0.967403811474353,0.361674164600169,0.536176189877002,0.34,"Non-significant",0.271,"RAB7A","Ras-related protein Rab-7a"
0.336665153503425,15.44,0.962695141587659,0.364504709550713,0.541121946409685,-6.56315123447016,"C1RL_HUMAN",3,0.964806612764387,0.362896658225371,0.537133209551384,-0.34,"Non-significant",0.27,"C1RL","Complement C1r subcomponent-like protein"
-0.17081117630002,19.38,-0.901518362652065,0.394216154237676,0.566381542585303,-6.62055878450723,"DHE3_HUMAN",15,-0.963291925771321,0.363611043727007,0.537336320174355,0.17,"Non-significant",0.27,"GLUD1","Glutamate dehydrogenase 1, mitochondrial"
0.138066768646251,19.02,0.903645236004661,0.393154334724793,0.565729034974934,-6.61861377185954,"CO5_HUMAN",6,0.95254753921043,0.368708713843466,0.544006042136715,-0.14,"Non-significant",0.264,"C5","Complement C5"
-0.58875179290772,13.71,-0.948998265367987,0.371007496543315,0.548266633780677,-6.57626458757607,"RHOQ_HUMAN",2,-0.950699082513915,0.369591053575615,0.544445048859015,0.59,"Non-significant",0.264,"RHOQ","Rho-related GTP-binding protein RhoQ"
0.134881019592296,24.89,0.873760291059411,0.408265005466241,0.585662126485471,-6.64560079825805,"HBB_HUMAN",10,0.947802372683429,0.370976920474027,0.545623243224832,-0.13,"Non-significant",0.263,"HBB","Hemoglobin subunit beta"
-0.156241893768296,16.82,-1.20866952855634,0.262046029912668,0.428105946970343,-6.30396884108703,"MA2B1_HUMAN",1,-0.942820385023255,0.373369456846664,0.548275968965685,0.16,"Non-significant",0.261,"MAN2B1","Lysosomal alpha-mannosidase"
-0.159385204315196,16.95,-1.18457484756957,0.270917528064869,0.433625114117851,-6.33121745827809,"CADM1_HUMAN",1,-0.938772123380018,0.375321982288049,0.548547512574841,0.16,"Non-significant",0.261,"CADM1","Cell adhesion molecule 1"
0.182562828063951,16.92,0.907707645503266,0.391132004967386,0.56456418081339,-6.61488841941595,"IGKC_HUMAN",6,0.939745703228198,0.374851725022708,0.548547512574841,-0.18,"Non-significant",0.261,"IGKC","Immunoglobulin kappa constant"
0.112529277801521,25.11,0.75658219616801,0.471464398850583,0.644070463750208,-6.74407142900027,"TRFE_HUMAN",79,0.939355779492505,0.375040013166737,0.548547512574841,-0.11,"Non-significant",0.261,"TF","Serotransferrin"
-1.3378245830536,15.83,-0.925942257128676,0.382148070061645,0.558484461291109,-6.59800104093569,"FTO_HUMAN",1,-0.933742414780739,0.377758366994097,0.550380343773873,1.34,"Non-significant",0.259,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO"
-0.753553152084326,15.27,-0.928596575116285,0.380853074971673,0.558484461291109,-6.59552036725571,"ICAL_HUMAN",2,-0.933848435856309,0.377706890487479,0.550380343773873,0.75,"Non-significant",0.259,"CAST","Calpastatin"
-0.648231506347647,14.82,-0.923544457532978,0.383320698995724,0.558484461291109,-6.60023708725886,"PBLD_HUMAN",3,-0.93177910756568,0.378712547620199,0.550908409116258,0.65,"Non-significant",0.259,"PBLD","Phenazine biosynthesis-like domain-containing protein"
-0.124680519103968,17.63,-0.848025164022501,0.421606701397746,0.59926082290275,-6.66824222011848,"SPRC_HUMAN",9,-0.922466661159064,0.383262615839697,0.556657559043304,0.12,"Non-significant",0.254,"SPARC","SPARC"
0.490598440170325,14.71,0.927323362390109,0.381473848903415,0.558484461291109,-6.59671099620811,"MA1A1_HUMAN",1,0.919195564185329,0.38487034875025,0.557253957521747,-0.49,"Non-significant",0.254,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA"
-0.105876922607422,18.03,-0.819740005302942,0.436621185327207,0.613182990557098,-6.69247682909005,"TLN1_HUMAN",10,-0.9194054573756,0.384767039067364,0.557253957521747,0.11,"Non-significant",0.254,"TLN1","Talin-1"
2.08031082153317,18.07,0.90571778088451,0.392121641073213,0.56511648272316,-6.61671487393344,"STXB5_HUMAN",1,0.914846078061249,0.38701573658474,0.559490140932288,-2.08,"Non-significant",0.252,"STXBP5","Syntaxin-binding protein 5"
0.560746192932125,22.6,0.908598855276367,0.390689362942996,0.56456418081339,-6.61406934683969,"F8VWZ5_HUMAN",2,0.910138912367428,0.38934736619104,0.561988213835439,-0.56,"Non-significant",0.25,"HLX","H2.0-like homeobox protein (Fragment)"
-0.288386106491103,15.13,-0.926995611363332,0.381633769427798,0.558484461291109,-6.59701727689607,"CLIC4_HUMAN",2,-0.904152672123907,0.392327310002385,0.563734990184294,0.29,"Non-significant",0.249,"CLIC4","Chloride intracellular channel protein 4"
-0.160598993301374,15.61,-0.92652865403437,0.381861698591833,0.558484461291109,-6.59745349503868,"NUCB2_HUMAN",3,-0.904352681208946,0.392227479144523,0.563734990184294,0.16,"Non-significant",0.249,"NUCB2","Nucleobindin-2"
-0.130922794342023,17.26,-0.85758541128307,0.416614897721384,0.593979279905985,-6.65989652109417,"PRDX4_HUMAN",6,-0.904058970986166,0.392374085541807,0.563734990184294,0.13,"Non-significant",0.249,"PRDX4","Peroxiredoxin-4"
-0.213936090469373,15.99,-0.909376038671884,0.390303653374647,0.56456418081339,-6.61335454118492,"SAP3_HUMAN",3,-0.901783847775785,0.393511066777861,0.564497385470244,0.21,"Non-significant",0.248,"GM2A","Ganglioside GM2 activator"
-0.149964332580575,15.9,-0.924464580224218,0.382870406158025,0.558484461291109,-6.59937958456951,"ACES_HUMAN",3,-0.898006310008713,0.395404138778836,0.566340389543225,0.15,"Non-significant",0.247,"ACHE","Acetylcholinesterase"
-0.249002695083597,15.47,-0.918764690962519,0.385666102078905,0.561023657867906,-6.60468053418545,"ATS13_HUMAN",2,-0.886384404336627,0.401269558051233,0.573858615277569,0.25,"Non-significant",0.241,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13"
0.136270046234149,17.31,0.914237555709615,0.387897230422839,0.562511404242465,-6.60887203153748,"EGFR_HUMAN",3,0.881820556694121,0.403589886319431,0.576291693502133,-0.14,"Non-significant",0.239,"EGFR","Epidermal growth factor receptor"
0.105319976806655,19.9,0.797852192027415,0.448491037572967,0.619503198784024,-6.71075530701153,"CO9_HUMAN",8,0.876997922007797,0.406052211746707,0.578919768968122,-0.11,"Non-significant",0.237,"C9","Complement component C9"
0.08621931076053,19.11,0.730605669845839,0.486318128720391,0.655936171346283,-6.76425835341523,"FIBA_HUMAN",15,0.864246992330929,0.41261413537529,0.586479022953274,-0.09,"Non-significant",0.232,"FGA","Fibrinogen alpha chain"
-0.208253860473629,19.02,-0.831489019810483,0.430339978396607,0.607738020252553,-6.68249375274735,"PAI1_HUMAN",12,-0.864496398798675,0.412485067332792,0.586479022953274,0.21,"Non-significant",0.232,"SERPINE1","Plasminogen activator inhibitor 1"
-0.100158691406278,18.53,-0.756471600934899,0.471526997066165,0.644070463750208,-6.74415866777322,"TBA4A_HUMAN",12,-0.851853316167192,0.419063919651981,0.594738581091455,0.1,"Non-significant",0.226,"TUBA4A","Tubulin alpha-4A chain"
-0.28903269767765,14.96,-0.830559357842335,0.430834686752616,0.607738020252553,-6.68328801690378,"ACSL1_HUMAN",4,-0.839759802575476,0.425425570188317,0.602848106309472,0.29,"Non-significant",0.22,"ACSL1","Long-chain-fatty-acid--CoA ligase 1"
0.413561820983901,13.71,0.839852716967713,0.425907156311056,0.603530536568635,-6.67531480104357,"RS16_HUMAN",2,0.836835031852159,0.426974198532498,0.604123068136407,-0.41,"Non-significant",0.219,"RPS16","40S ribosomal protein S16"
-0.537884712219228,16.83,-0.837336432730737,0.427237431768985,0.6044955151625,-6.67748095132698,"D6RGJ5_HUMAN",1,-0.835258379992061,0.427810644020752,0.604388026681821,0.54,"Non-significant",0.219,"SEC24D","Protein transport protein Sec24D (Fragment)"
-0.115703582763672,18.9,-0.818132524113783,0.437485483557315,0.613402086132319,-6.69383341959533,"SDC4_HUMAN",4,-0.82682799108617,0.432302482752557,0.609808502185804,0.12,"Non-significant",0.215,"SDC4","Syndecan-4"
-0.138966560363759,18.05,-0.933309302277263,0.378561797074655,0.558484461291109,-6.5911019608958,"TITIN_HUMAN",2,-0.81942312653682,0.436274774569723,0.614480809567945,0.14,"Non-significant",0.211,"TTN","Titin"
-0.741640806198118,14.19,-0.809042074966871,0.442395393829868,0.616572023436538,-6.70146284016084,"GCSP_HUMAN",3,-0.817007413859328,0.437576098454928,0.615382700395072,0.74,"Non-significant",0.211,"GLDC","Glycine dehydrogenase (decarboxylating), mitochondrial"
-0.177389144897473,15.38,-0.915543646061093,0.387252576390727,0.562452649952834,-6.60766448358658,"DERM_HUMAN",1,-0.81106374453837,0.440789264753148,0.616600815010039,0.18,"Non-significant",0.21,"DPT","Dermatopontin"
-0.982494831085202,14.14,-0.804128065419745,0.445065249141743,0.617519742102777,-6.70555709141361,"K2C1B_HUMAN",3,-0.812508783481032,0.44000658622973,0.616600815010039,0.98,"Non-significant",0.21,"KRT77","Keratin, type II cytoskeletal 1b"
0.473902702331523,15.38,0.814917740756808,0.439217528261482,0.614904539566075,-6.69653972743681,"OIT3_HUMAN",1,0.810506293051858,0.441091453057665,0.616600815010039,-0.47,"Non-significant",0.21,"OIT3","Oncoprotein-induced transcript 3 protein"
-0.449989080429052,16.09,-0.811982649718871,0.440803006835388,0.616197596642262,-6.6990027418874,"S100P_HUMAN",2,-0.811543942278788,0.440529068692808,0.616600815010039,0.45,"Non-significant",0.21,"S100P","Protein S100-P"
-0.220916271209671,17.23,-0.864692815167245,0.412931051207421,0.589630074653541,-6.65364194497121,"CP4FN_HUMAN",1,-0.806896684771696,0.443051617302949,0.617486610342883,0.22,"Non-significant",0.209,"CYP4F22","Cytochrome P450 4F22"
-0.555900573730479,14.72,-0.798033321465219,0.448391913598181,0.619503198784024,-6.71060576397506,"HMGCL_HUMAN",5,-0.807884784731831,0.442514447313841,0.617486610342883,0.56,"Non-significant",0.209,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial"
0.120449542999253,17.01,0.956843640072094,0.367272274448315,0.543609678078508,-6.5687715859502,"CBLN4_HUMAN",2,0.801643527102997,0.445914922220178,0.620548269935704,-0.12,"Non-significant",0.207,"CBLN4","Cerebellin-4"
0.173713684082053,17.56,0.848831973616444,0.421183810156504,0.59926082290275,-6.66754090628362,"SAA2_HUMAN",2,0.792563940278009,0.45089353712096,0.626540123969573,-0.17,"Non-significant",0.203,"SAA2","Serum amyloid A-2 protein"
-0.349218845367425,13.49,-0.805135178722087,0.444517171731053,0.617519742102777,-6.70471970364776,"CISY_HUMAN",1,-0.790587869434885,0.451982050444204,0.627116675057457,0.35,"Non-significant",0.203,"CS","Citrate synthase, mitochondrial"
-0.551985263824449,14.05,-0.78539040051925,0.455346655182328,0.627112035465603,-6.72097462045929,"FBX2_HUMAN",1,-0.785175798062794,0.454972365287136,0.630326297741553,0.55,"Non-significant",0.2,"FBXO2","F-box only protein 2"
-0.599260807037373,15.35,-0.772286650787093,0.462631473710581,0.635265342219102,-6.73157222269892,"IDHP_HUMAN",5,-0.781643384851969,0.456931294217246,0.63209960611628,0.6,"Non-significant",0.199,"IDH2","Isocitrate dehydrogenase [NADP], mitochondrial"
-0.179228067398075,15.6,-0.866710928306378,0.411889275205094,0.589045952712662,-6.65185822996504,"C9JEE0_HUMAN",1,-0.778939601021482,0.458434525202892,0.633238194308446,0.18,"Non-significant",0.198,"IGLL1","Immunoglobulin lambda-like polypeptide 1 (Fragment)"
0.492895841598495,16.01,0.774201583976772,0.461562044695657,0.634733033399789,-6.73003304818769,"RGN_HUMAN",2,0.775950226702537,0.460100394525958,0.634597729338766,-0.49,"Non-significant",0.198,"RGN","Regucalcin"
-0.253083944320673,14.22,-0.756541986358395,0.471487157443623,0.644070463750208,-6.74410314822643,"LKHA4_HUMAN",5,-0.768877967160606,0.464057616274772,0.639108936023391,0.25,"Non-significant",0.194,"LTA4H","Leukotriene A-4 hydrolase"
0.13035583496093,17.26,0.747352184708837,0.476707613848983,0.648852029961116,-6.75131424731815,"ICAM1_HUMAN",4,0.755433008067361,0.471642923319801,0.647840929238216,-0.13,"Non-significant",0.189,"ICAM1","Intercellular adhesion molecule 1"
-0.423513650894126,13.73,-0.755382854831299,0.472143534062497,0.644070463750208,-6.7450168956885,"SPRE_HUMAN",2,-0.755174377316575,0.471789634826542,0.647840929238216,0.42,"Non-significant",0.189,"SPR","Sepiapterin reductase"
0.157466888427695,17.71,0.810457161429401,0.441628599963268,0.616426126785311,-6.7002799125079,"IGHG2_HUMAN",2,0.750704625894311,0.474329908790618,0.649413448653037,-0.16,"Non-significant",0.187,"IGHG2","Immunoglobulin heavy constant gamma 2"
-0.363639354705779,14.81,-0.738329701646093,0.481869872775266,0.65396625590929,-6.75831977260349,"PLAK_HUMAN",8,-0.75073169837516,0.474314495780631,0.649413448653037,0.36,"Non-significant",0.187,"JUP","Junction plakoglobin"
0.0913820266723526,23.24,0.640112123053959,0.540386606222478,0.710593122024191,-6.8297169277634,"ANT3_HUMAN",26,0.742893942376194,0.478790453202237,0.653598111336191,-0.09,"Non-significant",0.185,"SERPINC1","Antithrombin-III"
-0.234662532806404,15.97,-0.735870995659435,0.483282947877266,0.653977361153684,-6.76021602911241,"IDI1_HUMAN",4,-0.744010054799789,0.478151385894648,0.653598111336191,0.23,"Non-significant",0.185,"IDI1","Isopentenyl-diphosphate Delta-isomerase 1"
-0.597052812576276,15.53,-0.736845902959124,0.482722323026559,0.653977361153684,-6.75946479774793,"AN32A_HUMAN",2,-0.741001193277164,0.479875484817274,0.65412017037318,0.6,"Non-significant",0.184,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A"
